| JD - 2457388(hr) |       Flux |     Flux Err | Airmass |
|       -2.4139274 | 0.99625885 | 0.0086153704 |    1.59 |
|       -2.3967685 | 0.98869986 | 0.0085543368 |   1.582 |
|       -2.3796119 | 0.99594234 |  0.008485444 |   1.575 |
|       -2.3624283 | 0.99848988 | 0.0086134992 |   1.568 |
|       -2.3452542 |  1.0015897 | 0.0085454964 |   1.561 |
|       -2.3280954 | 0.99127254 | 0.0082957084 |   1.555 |
|       -2.3108841 | 0.99216525 | 0.0084813508 |   1.548 |
|       -2.2937279 |  0.9970427 |  0.008559532 |   1.541 |
|       -2.2765756 | 0.99397866 | 0.0084151372 |   1.535 |
|       -2.2594209 |  1.0039591 | 0.0086277268 |   1.528 |
|       -2.2422617 | 0.99875825 | 0.0083171168 |   1.522 |
|       -2.2251076 | 0.99556715 | 0.0081639268 |   1.516 |
|        -2.207954 | 0.99401757 | 0.0082183004 |    1.51 |
|       -2.1907916 | 0.99149609 | 0.0080806132 |   1.503 |
|       -2.1736349 | 0.99098763 | 0.0081319144 |   1.497 |
|       -2.1564684 | 0.99443685 | 0.0081392144 |   1.492 |
|       -2.1393057 | 0.99909177 |  0.008231716 |   1.486 |
|       -2.1221514 | 0.98631367 | 0.0080644072 |    1.48 |
|       -2.1049994 |  1.0019864 | 0.0081205768 |   1.474 |
|       -2.0878427 | 0.99748933 |  0.008179388 |   1.469 |
|       -2.0706809 | 0.99369061 | 0.0081319852 |   1.463 |
|       -2.0535003 |  1.0044188 | 0.0081670688 |   1.457 |
|       -2.0363209 | 0.99126894 |  0.007996504 |   1.452 |
|       -2.0191896 | 0.98753297 | 0.0080672228 |   1.447 |
|       -2.0020402 |  1.0078668 | 0.0083936608 |   1.441 |
|       -1.9848875 |  1.0060516 |  0.008223386 |   1.436 |
|       -1.9677348 |  1.0004718 | 0.0081898384 |   1.431 |
|       -1.9505772 | 0.99614722 | 0.0081493164 |   1.426 |
|       -1.9334253 | 0.99546447 | 0.0081933748 |   1.421 |
|       -1.9162731 | 0.99577175 | 0.0083653916 |   1.416 |
|       -1.8991183 |  1.0005256 | 0.0083369764 |   1.411 |
|       -1.8819675 | 0.99169588 | 0.0082374436 |   1.406 |
|       -1.8648166 | 0.99600527 | 0.0083275992 |   1.402 |
|        -1.847663 |  1.0020219 | 0.0083728844 |   1.397 |
|       -1.8305127 | 0.99321469 | 0.0083297188 |   1.392 |
|       -1.8133558 | 0.99896341 | 0.0090270968 |   1.388 |
|       -1.7961718 |  1.0016649 | 0.0083109376 |   1.383 |
|       -1.7789818 | 0.99253407 | 0.0081927604 |   1.379 |
|       -1.7618224 | 0.99594363 | 0.0082395336 |   1.375 |
|       -1.7446703 | 0.99696664 |  0.008193236 |    1.37 |
|       -1.7275163 | 0.99741956 |  0.008157996 |   1.366 |
|        -1.710335 |  1.0011495 | 0.0081069348 |   1.362 |
|       -1.6931812 | 0.99674513 | 0.0081869132 |   1.358 |
|       -1.6760198 | 0.99622152 | 0.0081345092 |   1.353 |
|       -1.6588624 | 0.99358517 | 0.0082207176 |   1.349 |
|        -1.641703 | 0.99304696 | 0.0082086468 |   1.345 |
|       -1.6245494 | 0.99632844 | 0.0080508872 |   1.341 |
|       -1.6073352 | 0.99863201 | 0.0081079564 |   1.338 |
|       -1.5901794 | 0.99727429 | 0.0080082216 |   1.334 |
|       -1.5730222 |  1.0020461 | 0.0080543032 |    1.33 |
|         -1.55587 | 0.99646595 | 0.0080770236 |   1.326 |
|       -1.5387079 |  0.9954508 | 0.0079569312 |   1.322 |
|       -1.5215525 | 0.99663664 | 0.0079948208 |   1.319 |
|       -1.5043944 | 0.99759025 | 0.0080767824 |   1.315 |
|       -1.4872407 |  1.0017758 | 0.0080781592 |   1.312 |
|       -1.4700676 |  1.0016382 | 0.0081515752 |   1.308 |
|       -1.4528847 |  1.0012485 | 0.0079942196 |   1.305 |
|       -1.4357223 | 0.99649682 | 0.0080405616 |   1.301 |
|       -1.4185246 |  1.0014181 |  0.007998124 |   1.298 |
|       -1.4013444 |  1.0001503 | 0.0079928564 |   1.295 |
|       -1.3841855 |  0.9990962 | 0.0080750548 |   1.291 |
|       -1.3669997 | 0.99976222 | 0.0078952572 |   1.288 |
|       -1.3498463 | 0.99663387 | 0.0078222056 |   1.285 |
|       -1.3326628 | 0.99441633 | 0.0080979276 |   1.282 |
|       -1.3154663 | 0.99768053 | 0.0079119664 |   1.279 |
|       -1.2982878 | 0.99711441 |  0.007904052 |   1.276 |
|       -1.2811327 | 0.99863192 | 0.0078875652 |   1.273 |
|       -1.2639686 | 0.99748037 | 0.0078011476 |    1.27 |
|       -1.2468145 | 0.99331495 | 0.0078105912 |   1.267 |
|       -1.2296646 |  1.0015695 | 0.0080083284 |   1.264 |
|       -1.2125125 |  1.0018555 | 0.0078103456 |   1.261 |
|       -1.1953755 |  1.0008491 |  0.007897176 |   1.258 |
|       -1.1782241 | 0.99778302 | 0.0078737168 |   1.255 |
|       -1.1610706 |  1.0045203 |  0.007937058 |   1.253 |
|       -1.1439169 | 0.99684392 | 0.0079844028 |    1.25 |
|       -1.1267321 |  1.0037337 | 0.0079054396 |   1.247 |
|       -1.1095584 | 0.99891286 | 0.0080069724 |   1.245 |
|       -1.0924102 |  1.0000095 | 0.0079523428 |   1.242 |
|       -1.0752579 |  1.0044958 | 0.0079445772 |    1.24 |
|       -1.0580962 |  1.0012288 | 0.0079579932 |   1.237 |
|       -1.0409426 | 0.99785205 | 0.0078326756 |   1.235 |
|       -1.0237881 |  1.0031252 | 0.0079295364 |   1.232 |
|       -1.0066325 | 0.99508891 | 0.0078450172 |    1.23 |
|      -0.98947485 | 0.99956141 | 0.0079526156 |   1.227 |
|      -0.97231195 |  0.9963703 | 0.0078623872 |   1.225 |
|      -0.95515907 |  1.0018562 | 0.0079643464 |   1.223 |
|      -0.93798331 |  1.0004902 | 0.0079353504 |    1.22 |
|      -0.92082277 | 0.99429148 |  0.007873392 |   1.218 |
|      -0.90363025 | 0.99731855 |  0.007871834 |   1.216 |
|      -0.88647098 | 0.99850911 | 0.0079735784 |   1.214 |
|      -0.86930338 |  1.0128749 | 0.0081598024 |   1.212 |
|      -0.85214707 | 0.99661169 | 0.0080274984 |    1.21 |
|      -0.83499177 |  1.0039544 |  0.008088002 |   1.208 |
|      -0.81781283 |  1.0013122 | 0.0079966736 |   1.206 |
|      -0.80065585 |  1.0057638 | 0.0079466804 |   1.204 |
|      -0.78350712 |  1.0028938 | 0.0081785348 |   1.202 |
|      -0.76631989 |  1.0006191 | 0.0082914776 |     1.2 |
|      -0.73201772 |  1.0001233 | 0.0078991556 |   1.196 |
|      -0.71485827 |  1.0067352 | 0.0079717604 |   1.194 |
|      -0.69768679 |  1.0010849 |  0.007947224 |   1.192 |
|      -0.68053768 |  1.0086265 | 0.0080604672 |   1.191 |
|      -0.66338503 |  1.0044975 | 0.0080509284 |   1.189 |
|      -0.64623282 |  1.0073044 |  0.008101796 |   1.187 |
|      -0.62907667 |  1.0014402 |   0.00817259 |   1.185 |
|      -0.61190716 |  1.0005285 |   0.00820062 |   1.184 |
|      -0.59474967 |  1.0043257 | 0.0079907144 |   1.182 |
|       -0.5775946 |  1.0102719 | 0.0080530076 |   1.181 |
|      -0.56041372 |  1.0005673 | 0.0080486664 |   1.179 |
|      -0.54326313 |  1.0052671 | 0.0079954268 |   1.178 |
|      -0.52607189 |   1.003971 | 0.0079346436 |   1.176 |
|      -0.50891352 |  1.0023702 | 0.0078488036 |   1.175 |
|      -0.49168405 | 0.99593633 | 0.0078516072 |   1.173 |
|      -0.47451943 |  1.0043053 | 0.0080564624 |   1.172 |
|      -0.45732503 | 0.99942048 |   0.00798046 |    1.17 |
|      -0.44017357 |  1.0047873 |  0.007949418 |   1.169 |
|      -0.42301279 |  1.0011158 | 0.0079177572 |   1.168 |
