| JD - 2457388(hr) |       Flux |     Flux Err | Airmass |
|        1.4498929 | 0.98910874 | 0.0089237308 |   1.175 |
|        1.4670406 | 0.99937469 | 0.0088099284 |   1.177 |
|          1.48422 | 0.99578211 | 0.0086659096 |   1.179 |
|        1.5013747 | 0.99502315 | 0.0085994176 |    1.18 |
|        1.5185259 | 0.99780175 | 0.0086658196 |   1.182 |
|         1.535713 | 0.99467689 | 0.0086212776 |   1.183 |
|        1.5529072 | 0.99611842 |  0.008772382 |   1.185 |
|        1.5700583 |  1.0067739 | 0.0086917456 |   1.187 |
|        1.5872133 | 0.99678175 | 0.0086813548 |   1.188 |
|         1.604372 | 0.99695925 | 0.0087749868 |    1.19 |
|        1.6215549 |  1.0020045 | 0.0088315164 |   1.192 |
|        1.6387078 | 0.99652798 | 0.0087183928 |   1.194 |
|        1.6558656 | 0.99579016 |  0.008641796 |   1.195 |
|        1.6730446 | 0.99150841 | 0.0085970908 |   1.197 |
|        1.6902109 | 0.99411746 | 0.0086647368 |   1.199 |
|        1.7073672 | 0.99004228 | 0.0088344892 |   1.201 |
|        1.7245177 | 0.99363341 | 0.0087261972 |   1.203 |
|        1.7416723 | 0.99913524 |  0.008867214 |   1.205 |
|        1.7588465 | 0.99547969 | 0.0087487204 |   1.207 |
|        1.7760022 |  1.0005266 | 0.0087492332 |   1.209 |
|        1.7931647 | 0.99405975 | 0.0087456272 |   1.211 |
|        1.8103677 | 0.98979243 | 0.0087674504 |   1.213 |
|        1.8275192 | 0.99496634 | 0.0088365128 |   1.215 |
|        1.8446959 |  1.0003699 | 0.0088180484 |   1.218 |
|        1.8618395 | 0.98953094 | 0.0087634828 |    1.22 |
|        1.8790021 | 0.99327149 | 0.0087511968 |   1.222 |
|        1.8961957 | 0.99742518 | 0.0088371332 |   1.224 |
|        1.9133663 | 0.99907697 | 0.0087785104 |   1.227 |
|        1.9305401 | 0.99716425 | 0.0088470728 |   1.229 |
|        1.9476975 |  1.0042189 | 0.0089140392 |   1.231 |
|        1.9648636 | 0.99900685 |   0.00885495 |   1.234 |
|         1.982023 |  0.9984076 | 0.0089372304 |   1.236 |
|        1.9991862 |  0.9898139 | 0.0087829764 |   1.239 |
|        2.0163497 | 0.99968304 | 0.0089953168 |   1.241 |
|        2.0335066 | 0.99943721 | 0.0089174772 |   1.244 |
|        2.0506635 | 0.99583669 | 0.0087450548 |   1.246 |
|        2.0678104 | 0.99386805 |  0.008861346 |   1.249 |
|        2.0849738 |  1.0002782 | 0.0088219496 |   1.252 |
|         2.102131 | 0.99353085 | 0.0087549328 |   1.254 |
|        2.1192868 | 0.99186821 | 0.0087062092 |   1.257 |
|        2.1364658 |   0.993435 |  0.008783802 |    1.26 |
|        2.1536434 | 0.99953541 | 0.0087434936 |   1.263 |
|        2.1708035 |  0.9985011 | 0.0087479464 |   1.266 |
|        2.1879862 |  0.9943606 |  0.008722026 |   1.269 |
|        2.2051383 | 0.98839284 |  0.008685556 |   1.272 |
|         2.222289 | 0.99525187 | 0.0087993672 |   1.275 |
|        2.2394492 | 0.99323111 | 0.0087236896 |   1.278 |
