| JD - 2457388(hr) |       Flux |     Flux Err | Airmass |
|      -0.68053768 |  1.0025568 | 0.0130697176 |   1.191 |
|      -0.66338503 |  1.0050018 | 0.0131106976 |   1.189 |
|      -0.64623282 |  1.0013965 | 0.0132597324 |   1.187 |
|      -0.62907667 | 0.99938511 |  0.013229566 |   1.185 |
|      -0.61190716 |  1.0076507 |  0.013521878 |   1.184 |
|      -0.59474967 |  1.0065314 | 0.0130673404 |   1.182 |
|       -0.5775946 | 0.99635805 | 0.0127744436 |   1.181 |
|      -0.56041372 |  1.0027759 | 0.0128787104 |   1.179 |
|      -0.54326313 |  1.0074816 |  0.013005608 |   1.178 |
|      -0.52607189 |  1.0142164 | 0.0129819952 |   1.176 |
|      -0.50891352 |   1.000037 | 0.0125577604 |   1.175 |
|      -0.49168405 |  1.0064308 | 0.0126455132 |   1.173 |
|      -0.47451943 |  1.0054124 |  0.013124354 |   1.172 |
|      -0.45732503 |  1.0026872 | 0.0129967048 |    1.17 |
|      -0.44017357 |   1.006793 | 0.0128232236 |   1.169 |
|      -0.42301279 | 0.99721107 | 0.0128677788 |   1.168 |
|      -0.40583064 | 0.99783352 | 0.0128257692 |   1.166 |
|        -0.388651 |  1.0032109 | 0.0126155912 |   1.165 |
|        -0.371495 |  1.0026578 | 0.0126979936 |   1.164 |
|      -0.35434107 |  1.0030204 | 0.0127359212 |   1.163 |
|      -0.33717167 |  1.0168897 | 0.0128143552 |   1.161 |
|      -0.32001138 |  1.0021838 | 0.0126430136 |    1.16 |
|       -0.3028569 |  1.0055849 | 0.0129138748 |   1.159 |
|      -0.28569942 |  1.0131044 |  0.013245904 |   1.158 |
|      -0.26853983 |  1.0032746 | 0.0130062432 |   1.157 |
|      -0.25137686 |  1.0014984 | 0.0127363116 |   1.156 |
|      -0.23421697 | 0.99658676 | 0.0125639336 |   1.155 |
|      -0.21703383 | 0.99338399 | 0.0124438344 |   1.154 |
|      -0.19983917 | 0.99947963 | 0.0128729972 |   1.153 |
|      -0.18265923 |  1.0025994 | 0.0128072624 |   1.152 |
|      -0.16550921 |  1.0010069 | 0.0126501496 |   1.151 |
|      -0.14835759 | 0.98469834 |  0.012507274 |    1.15 |
|      -0.13120325 | 0.99909567 | 0.0125891804 |   1.149 |
|      -0.11404668 |  1.0058311 | 0.0125420768 |   1.148 |
|     -0.096892018 |  1.0094444 | 0.0126763732 |   1.147 |
|     -0.079706144 | 0.99714741 |  0.012752234 |   1.147 |
|     -0.062549081 |  1.0003195 | 0.0126586624 |   1.146 |
|     -0.045385737 | 0.99640394 | 0.0127750852 |   1.145 |
|     -0.028229568 |  1.0015402 |  0.013208928 |   1.144 |
|     -0.011077188 | 0.99255231 | 0.0129711788 |   1.144 |
|      0.006082993 |  1.0044127 | 0.0132051224 |   1.143 |
|      0.023241006 |  1.0016604 | 0.0128619808 |   1.142 |
|      0.040394884 | 0.99910501 | 0.0132166168 |   1.142 |
|      0.057586715 | 0.99403018 | 0.0129053648 |   1.141 |
|      0.074738078 | 0.99602077 | 0.0131332544 |   1.141 |
|      0.091926958 |  1.0016256 | 0.0128364396 |    1.14 |
|       0.10908441 | 0.99584302 | 0.0126472568 |    1.14 |
|       0.12624985 | 0.99266151 | 0.0125525572 |   1.139 |
|       0.14343952 | 0.99751474 | 0.0125457532 |   1.139 |
|        0.1605991 |  1.0033929 | 0.0125195896 |   1.138 |
|        0.1778141 |  0.9982214 | 0.0122384832 |   1.138 |
|       0.19497075 | 0.99595355 | 0.0123498224 |   1.137 |
|       0.21213238 | 0.99914822 | 0.0123692252 |   1.137 |
|       0.22931802 | 0.99785317 |   0.01242645 |   1.137 |
|       0.24653504 | 0.99738011 | 0.0124064484 |   1.136 |
|        0.2637868 |  1.0020971 | 0.0129951752 |   1.136 |
|       0.28097971 |   1.002076 | 0.0124538712 |   1.136 |
|       0.29821431 | 0.99610543 | 0.0124860316 |   1.136 |
|       0.31541125 | 0.99555029 | 0.0124220804 |   1.135 |
|       0.33270907 |  1.0058369 | 0.0125147364 |   1.135 |
|       0.35002717 | 0.99851119 |  0.012406154 |   1.135 |
|       0.36729911 | 0.99837221 |  0.012410828 |   1.135 |
|        0.3844354 | 0.99909203 | 0.0126073896 |   1.135 |
|       0.40167135 | 0.99329409 | 0.0125859748 |   1.135 |
|       0.41898493 |  1.0019292 | 0.0127093656 |   1.134 |
|       0.43629516 |  1.0068755 | 0.0129119144 |   1.134 |
|       0.45350696 | 0.99651518 | 0.0122766096 |   1.134 |
|       0.47090033 | 0.99948034 | 0.0123840488 |   1.134 |
|         0.488357 |  1.0007148 |  0.012492648 |   1.134 |
|       0.50571612 | 0.98618938 |  0.012375026 |   1.134 |
|       0.52294159 |  1.0019799 | 0.0125899276 |   1.134 |
|       0.54011025 |  1.0092059 |  0.012636924 |   1.135 |
|       0.55726436 | 0.99296918 |  0.012502518 |   1.135 |
|       0.57441739 |  0.9965985 | 0.0123190568 |   1.135 |
|       0.59157442 | 0.98764733 | 0.0124483236 |   1.135 |
|       0.60873171 | 0.99689265 | 0.0125907072 |   1.135 |
|       0.62589252 |  0.9967847 | 0.0123718748 |   1.135 |
|       0.64305001 | 0.99830596 | 0.0125312384 |   1.136 |
|       0.66020143 | 0.99901306 | 0.0124456308 |   1.136 |
|       0.67735273 |   1.007815 |  0.012577908 |   1.136 |
|       0.69450846 |  0.9965238 | 0.0125088592 |   1.137 |
|       0.71166889 | 0.98433181 | 0.0122060132 |   1.137 |
|       0.72882775 | 0.99911621 | 0.0129187128 |   1.137 |
|       0.74599063 | 0.99706009 | 0.0123012048 |   1.138 |
|         0.763177 | 0.98517043 | 0.0120784792 |   1.138 |
|       0.78036917 | 0.99317867 | 0.0126523088 |   1.138 |
|       0.79755127 | 0.99915694 |  0.012446534 |   1.139 |
|       0.81470158 |  0.9949186 |    0.0123684 |   1.139 |
|       0.83185868 | 0.99295593 | 0.0125675128 |    1.14 |
|       0.84901674 | 0.99547017 |  0.012456236 |    1.14 |
|       0.86617046 | 0.99262212 | 0.0124058984 |   1.141 |
|       0.88332214 | 0.99061676 |  0.012297488 |   1.142 |
|        0.9004827 |  1.0017428 | 0.0123437036 |   1.142 |
|       0.91763412 |  0.9997183 | 0.0126155636 |   1.143 |
|       0.93478792 | 0.99877813 | 0.0124200632 |   1.144 |
|       0.95194602 | 0.99959559 | 0.0125060708 |   1.144 |
|       0.96910892 | 0.99570448 | 0.0124438956 |   1.145 |
|       0.98628861 |  1.0041893 |   0.01261082 |   1.146 |
|        1.0035013 |  0.9904439 | 0.0130044244 |   1.146 |
|        1.0206516 | 0.99304262 | 0.0123695116 |   1.147 |
|        1.0378065 | 0.99976712 |  0.012599238 |   1.148 |
|        1.0549635 | 0.99535618 | 0.0126554808 |   1.149 |
|        1.0721177 |  1.0109797 | 0.0128863064 |    1.15 |
|          1.08931 |  1.0005227 |  0.012544468 |   1.151 |
|        1.1064706 | 0.99677616 | 0.0126487172 |   1.152 |
|        1.1236278 | 0.99440952 |   0.01244075 |   1.152 |
|        1.1408128 | 0.99601206 | 0.0124417292 |   1.153 |
|        1.1579989 |  1.0090388 | 0.0128930312 |   1.154 |
|        1.1751856 | 0.99577099 | 0.0124164564 |   1.155 |
|        1.1923734 |  0.9956433 |  0.012495924 |   1.156 |
|        1.2095557 | 0.99996363 | 0.0125147116 |   1.158 |
|        1.2267322 | 0.99308566 | 0.0124546172 |   1.159 |
|        1.2438903 | 0.99532674 | 0.0124591344 |    1.16 |
|        1.2610724 | 0.99712704 | 0.0125823512 |   1.161 |
|        1.2782571 | 0.99908429 | 0.0124887104 |   1.162 |
|        1.2954189 | 0.99431375 | 0.0121657956 |   1.163 |
|         1.312611 | 0.98778631 | 0.0122502096 |   1.165 |
|        1.3297718 | 0.99932615 | 0.0125534424 |   1.166 |
|        1.3469247 |   1.000492 |  0.012562144 |   1.167 |
|        1.3640834 | 0.98625349 | 0.0121802036 |   1.168 |
|        1.3812403 | 0.99196543 | 0.0123282964 |    1.17 |
|        1.3984073 | 0.99760864 |  0.012519744 |   1.171 |
|        1.4155817 |  1.0066218 | 0.0124133592 |   1.173 |
|        1.4327269 |  1.0014106 | 0.0124547148 |   1.174 |
|        1.4498929 | 0.99794379 | 0.0131828964 |   1.175 |
|        1.4670406 |  1.0021426 | 0.0127373688 |   1.177 |
|          1.48422 |   0.992176 |  0.012296742 |   1.179 |
|        1.5013747 | 0.99259597 |  0.012180572 |    1.18 |
|        1.5185259 | 0.99091252 | 0.0122446896 |   1.182 |
|         1.535713 |  1.0004471 |   0.01255519 |   1.183 |
|        1.5529072 | 0.99187927 | 0.0124187572 |   1.185 |
|        1.5700583 | 0.99283081 | 0.0124352132 |   1.187 |
|        1.5872133 | 0.99737691 | 0.0127415744 |   1.188 |
|         1.604372 |  1.0024108 |  0.012814922 |    1.19 |
|        1.6215549 |  1.0088623 |  0.013087624 |   1.192 |
|        1.6387078 | 0.99633084 |  0.012505718 |   1.194 |
|        1.6558656 | 0.99592261 | 0.0124108416 |   1.195 |
|        1.6730446 | 0.99736437 | 0.0123423308 |   1.197 |
|        1.6902109 |  1.0014644 | 0.0127261732 |   1.199 |
|        1.7073672 |  1.0033716 | 0.0126001368 |   1.201 |
|        1.7245177 |        1.0 | 0.0124108488 |   1.203 |
|        1.7416723 | 0.99668226 |  0.012556728 |   1.205 |
|        1.7588465 | 0.99619479 |  0.012433668 |   1.207 |
|        1.7760022 |  1.0028545 | 0.0125968412 |   1.209 |
|        1.7931647 |  1.0068639 | 0.0126812624 |   1.211 |
|        1.8103677 |  1.0012555 | 0.0128381484 |   1.213 |
|        1.8275192 |  1.0045208 | 0.0126537092 |   1.215 |
|        1.8446959 |  1.0035144 | 0.0125678072 |   1.218 |
|        1.8618395 |  1.0035417 |  0.012808396 |    1.22 |
|        1.8790021 |  1.0030488 | 0.0127673312 |   1.222 |
|        1.8961957 |  1.0123961 |  0.013145684 |   1.224 |
|        1.9133663 |  1.0047728 |  0.012629988 |   1.227 |
|        1.9305401 |  1.0050071 | 0.0126982864 |   1.229 |
|        1.9476975 | 0.99883122 |  0.012820474 |   1.231 |
|        1.9648636 |  1.0020808 | 0.0127309776 |   1.234 |
|         1.982023 |  1.0053138 | 0.0130288944 |   1.236 |
|        1.9991862 |  1.0066261 | 0.0128783104 |   1.239 |
|        2.0163497 |  1.0156366 |  0.013234422 |   1.241 |
|        2.0335066 |  1.0143532 | 0.0131075412 |   1.244 |
|        2.0506635 |  1.0147302 | 0.0128608124 |   1.246 |
|        2.0678104 | 0.99956064 | 0.0126641992 |   1.249 |
|        2.0849738 |  1.0054145 | 0.0128930728 |   1.252 |
|         2.102131 |  1.0034021 | 0.0129538004 |   1.254 |
|        2.1192868 |   1.014527 | 0.0129047952 |   1.257 |
|        2.1364658 |  0.9993539 |  0.012752944 |    1.26 |
|        2.1536434 |   1.000779 | 0.0127398448 |   1.263 |
|        2.1708035 |  1.0103836 |   0.01293841 |   1.266 |
|        2.1879862 |  1.0099161 | 0.0129227084 |   1.269 |
|        2.2051383 |   1.011554 |  0.012745266 |   1.272 |
|         2.222289 | 0.99638028 | 0.0127833912 |   1.275 |
|        2.2394492 |  1.0066216 | 0.0130968704 |   1.278 |
