| JD - 2457388(hr) |       Flux |     Flux Err | Airmass |
|      -0.32001138 |  1.0054075 | 0.0091702388 |    1.16 |
|       -0.3028569 |  1.0051901 | 0.0092271028 |   1.159 |
|      -0.28569942 | 0.98985379 | 0.0091534876 |   1.158 |
|      -0.26853983 | 0.98889748 | 0.0092625448 |   1.157 |
|      -0.25137686 |  1.0026444 | 0.0091929084 |   1.156 |
|      -0.23421697 |  1.0037412 |  0.009131086 |   1.155 |
|      -0.21703383 |  1.0038999 |   0.00908235 |   1.154 |
|      -0.19983917 | 0.99297759 | 0.0091473084 |   1.153 |
|      -0.18265923 | 0.99491875 | 0.0090178956 |   1.152 |
|      -0.16550921 |  1.0110803 | 0.0091584628 |   1.151 |
|      -0.14835759 | 0.99789236 | 0.0091944356 |    1.15 |
|      -0.13120325 | 0.99529785 | 0.0090431504 |   1.149 |
|      -0.11404668 |  1.0001967 | 0.0089570736 |   1.148 |
|     -0.096892018 | 0.99677078 | 0.0090768108 |   1.147 |
|     -0.079706144 | 0.99995959 | 0.0091271136 |   1.147 |
|     -0.062549081 | 0.99482833 | 0.0089161368 |   1.146 |
|     -0.045385737 |  1.0029079 | 0.0091543176 |   1.145 |
|     -0.028229568 | 0.99475944 | 0.0091663044 |   1.144 |
|     -0.011077188 | 0.99758803 |  0.009117258 |   1.144 |
|      0.006082993 | 0.99986538 |   0.00920774 |   1.143 |
|      0.023241006 | 0.98982644 |  0.009027916 |   1.142 |
|      0.040394884 | 0.99800197 | 0.0092196072 |   1.142 |
|      0.057586715 |   0.987743 | 0.0090682768 |   1.141 |
|      0.074738078 | 0.99203467 | 0.0089672944 |   1.141 |
|      0.091926958 | 0.98937055 | 0.0091634068 |    1.14 |
|       0.10908441 | 0.99340581 | 0.0088608964 |    1.14 |
|       0.12624985 | 0.99907919 | 0.0089122872 |   1.139 |
|       0.14343952 | 0.99052964 | 0.0090071944 |   1.139 |
|        0.1605991 | 0.99977907 | 0.0089604392 |   1.138 |
|        0.1778141 | 0.99338564 |  0.008895132 |   1.138 |
|       0.19497075 | 0.98370411 |   0.00891895 |   1.137 |
|       0.21213238 |  1.0056499 | 0.0089036276 |   1.137 |
|       0.22931802 | 0.99377443 | 0.0089601576 |   1.137 |
|        0.2637868 | 0.99307994 |  0.009102968 |   1.136 |
|       0.29821431 |        1.0 | 0.0090255088 |   1.136 |
|       0.31541125 |  1.0112721 | 0.0090270708 |   1.135 |
|       0.33270907 |   1.006161 | 0.0089533136 |   1.135 |
|       0.35002717 | 0.99889431 | 0.0088712956 |   1.135 |
|       0.36729911 | 0.99372127 | 0.0087212456 |   1.135 |
|        0.3844354 | 0.98860864 | 0.0089830328 |   1.135 |
|       0.40167135 | 0.99565203 |  0.008926002 |   1.135 |
|       0.41898493 | 0.99880075 | 0.0091710292 |   1.134 |
|       0.43629516 | 0.99743082 | 0.0090646704 |   1.134 |
|       0.45350696 | 0.98959979 | 0.0089451216 |   1.134 |
|       0.47090033 |  0.9899071 | 0.0089518328 |   1.134 |
|         0.488357 | 0.99027016 | 0.0088947804 |   1.134 |
|       0.50571612 | 0.98587637 | 0.0089997244 |   1.134 |
|       0.52294159 | 0.99339807 | 0.0089499352 |   1.134 |
|       0.54011025 |   1.003208 | 0.0090159624 |   1.135 |
|       0.55726436 | 0.99552959 | 0.0089674012 |   1.135 |
|       0.57441739 |  0.9888532 | 0.0089424428 |   1.135 |
|       0.59157442 |  1.0068771 | 0.0090943172 |   1.135 |
|       0.60873171 | 0.99949563 | 0.0090303828 |   1.135 |
|       0.62589252 | 0.99581657 | 0.0089895392 |   1.135 |
|       0.64305001 |  1.0004639 | 0.0091418532 |   1.136 |
|       0.66020143 | 0.98904921 | 0.0087996752 |   1.136 |
|       0.67735273 | 0.99513395 | 0.0090147008 |   1.136 |
|       0.69450846 | 0.99488802 | 0.0089353628 |   1.137 |
|       0.71166889 | 0.98227522 | 0.0088773224 |   1.137 |
|       0.72882775 |  0.9964062 | 0.0090582964 |   1.137 |
|       0.74599063 | 0.99948507 | 0.0087862872 |   1.138 |
|         0.763177 | 0.98174489 | 0.0086699072 |   1.138 |
|       0.78036917 | 0.97872982 | 0.0088414856 |   1.138 |
|       0.79755127 | 0.99023926 | 0.0089295216 |   1.139 |
|       0.81470158 | 0.98956301 | 0.0087693132 |   1.139 |
|       0.83185868 | 0.99862773 | 0.0089470064 |    1.14 |
|       0.84901674 | 0.99093439 | 0.0088761008 |    1.14 |
|       0.86617046 | 0.98335921 | 0.0088033436 |   1.141 |
|       0.88332214 | 0.97924096 | 0.0088813372 |   1.142 |
|        0.9004827 |  0.9903267 | 0.0088067084 |   1.142 |
|       0.91763412 | 0.98289147 | 0.0089786224 |   1.143 |
|       0.93478792 | 0.98605414 | 0.0088887672 |   1.144 |
|       0.95194602 |  0.9889675 | 0.0088804416 |   1.144 |
|       0.96910892 |  1.0023129 | 0.0089038916 |   1.145 |
|       0.98628861 | 0.99249605 | 0.0090368576 |   1.146 |
|        1.0035013 | 0.99693242 | 0.0089362712 |   1.146 |
|        1.0206516 | 0.99201733 |  0.008937082 |   1.147 |
|        1.0378065 | 0.99671956 | 0.0089448436 |   1.148 |
|        1.0549635 | 0.97967193 | 0.0088597136 |   1.149 |
|        1.0721177 | 0.99535391 | 0.0089012904 |    1.15 |
|          1.08931 | 0.99243684 | 0.0088562968 |   1.151 |
|        1.1064706 | 0.98995477 | 0.0090034884 |   1.152 |
|        1.1236278 | 0.98579942 | 0.0089008204 |   1.152 |
|        1.1408128 |  1.0003511 | 0.0088445884 |   1.153 |
|        1.1579989 | 0.99552523 | 0.0090300412 |   1.154 |
|        1.1751856 | 0.99416135 | 0.0088809848 |   1.155 |
|        1.1923734 | 0.99335636 | 0.0089047412 |   1.156 |
|        1.2095557 | 0.98393851 |  0.008922932 |   1.158 |
|        1.2267322 | 0.99405617 | 0.0088256416 |   1.159 |
|        1.2438903 | 0.98711829 | 0.0088721368 |    1.16 |
|        1.2610724 | 0.99238925 | 0.0089754952 |   1.161 |
|        1.2782571 | 0.98835069 |   0.00886572 |   1.162 |
|        1.2954189 | 0.98564995 | 0.0087664964 |   1.163 |
|         1.312611 | 0.98149266 | 0.0088158012 |   1.165 |
|        1.3297718 | 0.99079428 |  0.008970372 |   1.166 |
|        1.3469247 | 0.97845122 | 0.0088832548 |   1.167 |
|        1.3640834 | 0.99395567 |  0.008856046 |   1.168 |
|        1.3812403 | 0.97939688 | 0.0087722264 |    1.17 |
|        1.3984073 | 0.98788052 | 0.0089204328 |   1.171 |
|        1.4155817 | 0.98638614 | 0.0087919648 |   1.173 |
|        1.4327269 | 0.99652695 | 0.0088903188 |   1.174 |
|        1.4498929 | 0.99208283 | 0.0092302152 |   1.175 |
|        1.4670406 | 0.99896626 | 0.0089507356 |   1.177 |
|          1.48422 | 0.99564751 |   0.00888914 |   1.179 |
|        1.5013747 | 0.99706777 | 0.0088286808 |    1.18 |
|        1.5185259 | 0.99649742 |  0.008730314 |   1.182 |
|         1.535713 |  1.0020928 | 0.0090264336 |   1.183 |
|        1.5529072 | 0.99715222 | 0.0088025532 |   1.185 |
|        1.5700583 | 0.99039324 | 0.0089352704 |   1.187 |
|        1.5872133 | 0.99597047 | 0.0089560616 |   1.188 |
|         1.604372 | 0.99206274 | 0.0089356804 |    1.19 |
|        1.6215549 | 0.98696052 | 0.0090388712 |   1.192 |
|        1.6387078 | 0.98850136 | 0.0087327004 |   1.194 |
|        1.6558656 | 0.99163678 | 0.0088761144 |   1.195 |
|        1.6730446 | 0.97665928 | 0.0087756608 |   1.197 |
|        1.6902109 | 0.99082824 |  0.008963248 |   1.199 |
|        1.7073672 | 0.99333523 | 0.0088467624 |   1.201 |
|        1.7245177 | 0.98623127 | 0.0089080256 |   1.203 |
|        1.7416723 | 0.98513349 |  0.008765212 |   1.205 |
|        1.7588465 | 0.99275843 | 0.0087741124 |   1.207 |
|        1.7760022 |  0.9808052 |  0.008866782 |   1.209 |
|        1.7931647 | 0.99942199 | 0.0089196124 |   1.211 |
|        1.8103677 | 0.99984828 | 0.0089628956 |   1.213 |
|        1.8275192 |  1.0027099 | 0.0089127116 |   1.215 |
|        1.8446959 |  1.0001381 |  0.008855492 |   1.218 |
|        1.8618395 | 0.99267914 | 0.0088718828 |    1.22 |
|        1.8790021 | 0.99684749 |  0.008889136 |   1.222 |
|        1.8961957 | 0.98721532 | 0.0090139508 |   1.224 |
|        1.9133663 | 0.98623321 | 0.0089520352 |   1.227 |
|        1.9305401 | 0.99207355 | 0.0089506568 |   1.229 |
|        1.9476975 | 0.98474318 | 0.0088802836 |   1.231 |
|        1.9648636 | 0.98401216 | 0.0089556904 |   1.234 |
|         1.982023 | 0.98660602 |  0.008932236 |   1.236 |
|        1.9991862 | 0.99476993 |  0.009053384 |   1.239 |
|        2.0163497 | 0.97971435 | 0.0088861756 |   1.241 |
|        2.0335066 | 0.98670386 | 0.0090241016 |   1.244 |
|        2.0506635 | 0.99344711 | 0.0088889616 |   1.246 |
|        2.0678104 |  1.0042601 | 0.0087816024 |   1.249 |
|        2.0849738 | 0.99647718 | 0.0089434756 |   1.252 |
|         2.102131 | 0.98029091 | 0.0089254556 |   1.254 |
|        2.1192868 |  1.0005537 | 0.0087946676 |   1.257 |
|        2.1364658 | 0.98349585 | 0.0088298176 |    1.26 |
|        2.1536434 | 0.99174559 | 0.0088335284 |   1.263 |
|        2.1708035 | 0.98600607 | 0.0087767264 |   1.266 |
|        2.1879862 | 0.99193723 | 0.0087751308 |   1.269 |
|        2.2051383 |  1.0066978 | 0.0086196076 |   1.272 |
|         2.222289 | 0.99960202 | 0.0086556156 |   1.275 |
|        2.2394492 | 0.98758499 | 0.0087528184 |   1.278 |
