| JD - 2457388(hr) |       Flux |     Flux Err | Airmass |
|       -1.6073352 | 0.99643183 | 0.0102697516 |   1.338 |
|       -1.5901794 | 0.99637732 | 0.0099081244 |   1.334 |
|       -1.5730222 | 0.99886867 | 0.0099551348 |    1.33 |
|         -1.55587 | 0.99410571 |  0.010116772 |   1.326 |
|       -1.5387079 | 0.99785854 | 0.0099070032 |   1.322 |
|       -1.5215525 | 0.98925336 | 0.0099441996 |   1.319 |
|       -1.5043944 |  1.0032792 |  0.010064012 |   1.315 |
|       -1.4872407 | 0.99559632 | 0.0099316004 |   1.312 |
|       -1.4700676 |  1.0022594 |  0.010104066 |   1.308 |
|       -1.4528847 |   1.007126 | 0.0098498544 |   1.305 |
|       -1.4357223 |  1.0061628 | 0.0100637152 |   1.301 |
|       -1.4185246 |  1.0103953 | 0.0098706376 |   1.298 |
|       -1.4013444 |  1.0020082 | 0.0099052768 |   1.295 |
|       -1.3841855 |  1.0031026 | 0.0098927528 |   1.291 |
|       -1.3669997 |  1.0007927 | 0.0097148492 |   1.288 |
|       -1.3498463 |  1.0015561 |  0.009565602 |   1.285 |
|       -1.3326628 |  1.0029538 | 0.0101581348 |   1.282 |
|       -1.3154663 |  1.0011618 | 0.0096343772 |   1.279 |
|       -1.2982878 |  1.0015821 | 0.0097295916 |   1.276 |
|       -1.2811327 | 0.99971538 | 0.0096587744 |   1.273 |
|       -1.2639686 |  0.9917861 | 0.0094815304 |    1.27 |
|       -1.2468145 |  1.0030514 | 0.0095512776 |   1.267 |
|       -1.2296646 |  1.0011928 | 0.0097586704 |   1.264 |
|       -1.2125125 |   1.003195 |  0.009407936 |   1.261 |
|       -1.1953755 |  1.0034677 | 0.0095217816 |   1.258 |
|       -1.1782241 |  1.0003696 |  0.009488262 |   1.255 |
|       -1.1610706 |  1.0014338 | 0.0094919868 |   1.253 |
|       -1.1439169 |  1.0065832 | 0.0096354732 |    1.25 |
|       -1.1267321 |  1.0072356 |  0.009580248 |   1.247 |
|       -1.1095584 |  1.0006873 |  0.009774364 |   1.245 |
|       -1.0924102 |  1.0005747 |  0.009645974 |   1.242 |
|       -1.0752579 | 0.99915184 | 0.0095955976 |    1.24 |
|       -1.0580962 |  1.0006443 | 0.0097332552 |   1.237 |
|       -1.0409426 |  1.0005158 | 0.0095122496 |   1.235 |
|       -1.0237881 | 0.99968402 |  0.009541524 |   1.232 |
|       -1.0066325 |  0.9981813 | 0.0095572444 |    1.23 |
|      -0.98947485 |  1.0011849 |  0.009670054 |   1.227 |
|      -0.97231195 |  1.0065833 | 0.0095985548 |   1.225 |
|      -0.95515907 |        1.0 | 0.0096352276 |   1.223 |
|      -0.93798331 |  1.0006759 | 0.0094917404 |    1.22 |
|      -0.92082277 |  1.0021276 | 0.0095325748 |   1.218 |
|      -0.90363025 | 0.99142628 | 0.0095020772 |   1.216 |
|      -0.88647098 |  1.0007532 | 0.0096907696 |   1.214 |
|      -0.86930338 |   1.000506 | 0.0097305768 |   1.212 |
|      -0.85214707 |  1.0018483 |  0.009814982 |    1.21 |
|      -0.83499177 |  1.0063564 |  0.009845756 |   1.208 |
|      -0.81781283 |  1.0049994 | 0.0097577972 |   1.206 |
|      -0.80065585 |  1.0002977 | 0.0095609628 |   1.204 |
|      -0.78350712 |  1.0019017 | 0.0099063436 |   1.202 |
|      -0.76631989 |  1.0074133 | 0.0100592936 |     1.2 |
|      -0.74916646 |  1.0090638 | 0.0095647204 |   1.198 |
|      -0.73201772 | 0.99914822 |   0.00956339 |   1.196 |
|      -0.71485827 |  1.0033696 |  0.009584746 |   1.194 |
|      -0.69768679 |  1.0067576 |  0.009729264 |   1.192 |
|      -0.68053768 |  1.0013026 | 0.0097044708 |   1.191 |
|      -0.66338503 |   1.005608 |  0.009764938 |   1.189 |
|      -0.64623282 |  1.0051077 | 0.0098476388 |   1.187 |
|      -0.62907667 | 0.99805684 | 0.0100388152 |   1.185 |
|      -0.61190716 |  1.0090609 | 0.0101906872 |   1.184 |
|      -0.59474967 | 0.99900424 | 0.0097263724 |   1.182 |
|       -0.5775946 |  1.0014997 | 0.0095930804 |   1.181 |
|      -0.56041372 |  1.0086111 | 0.0098788968 |   1.179 |
|      -0.52607189 |  1.0097869 | 0.0096650804 |   1.176 |
|      -0.50891352 |  1.0037582 | 0.0095279708 |   1.175 |
|      -0.49168405 |  1.0002805 | 0.0096335744 |   1.173 |
|      -0.47451943 |  1.0100209 | 0.0099594844 |   1.172 |
|      -0.45732503 |  1.0095402 | 0.0099390268 |    1.17 |
|      -0.44017357 |   1.011024 | 0.0097286908 |   1.169 |
|      -0.42301279 | 0.99678884 |  0.009652228 |   1.168 |
|      -0.40583064 |  1.0022099 | 0.0097632292 |   1.166 |
|        -0.388651 |  1.0052089 | 0.0095779768 |   1.165 |
|        -0.371495 |    1.00377 | 0.0096816072 |   1.164 |
|      -0.35434107 |  1.0068046 | 0.0096570768 |   1.163 |
|      -0.33717167 |  1.0061259 | 0.0096189584 |   1.161 |
|      -0.32001138 |  1.0028183 | 0.0094736896 |    1.16 |
|       -0.3028569 |  1.0088402 |  0.009711246 |   1.159 |
|      -0.28569942 |  1.0079054 | 0.0098391044 |   1.158 |
|      -0.26853983 |  1.0161172 | 0.0096916148 |   1.157 |
|      -0.25137686 | 0.99492242 | 0.0095595344 |   1.156 |
|      -0.23421697 |  1.0038281 | 0.0095538904 |   1.155 |
|      -0.21703383 | 0.99825161 | 0.0093567992 |   1.154 |
|      -0.19983917 |  1.0104652 | 0.0096265564 |   1.153 |
|      -0.18265923 |  1.0107191 |  0.009681436 |   1.152 |
|      -0.16550921 |  1.0014225 | 0.0094673344 |   1.151 |
|      -0.14835759 |   1.004776 | 0.0094186444 |    1.15 |
|      -0.13120325 |  1.0068334 | 0.0093307072 |   1.149 |
|      -0.11404668 |  1.0036185 | 0.0094043784 |   1.148 |
|     -0.096892018 |  1.0044397 | 0.0094379228 |   1.147 |
|     -0.079706144 |  1.0078189 |  0.009552784 |   1.147 |
|     -0.062549081 | 0.99975741 | 0.0094468948 |   1.146 |
|     -0.045385737 | 0.99923734 | 0.0093900836 |   1.145 |
|     -0.028229568 |  1.0107282 | 0.0098624744 |   1.144 |
|     -0.011077188 | 0.99425412 |   0.00964543 |   1.144 |
|      0.006082993 |  1.0104883 | 0.0097433872 |   1.143 |
|      0.023241006 |  1.0018303 | 0.0095551148 |   1.142 |
|      0.040394884 |   1.000991 | 0.0096487024 |   1.142 |
|      0.057586715 |   1.006906 |   0.00960341 |   1.141 |
|      0.074738078 |  1.0005214 | 0.0096727736 |   1.141 |
|      0.091926958 |   1.011017 | 0.0095260704 |    1.14 |
|       0.10908441 | 0.99860122 | 0.0094792496 |    1.14 |
|       0.12624985 |  1.0000869 | 0.0095464784 |   1.139 |
|       0.14343952 |  1.0028902 |   0.00938193 |   1.139 |
|        0.1605991 |   1.000288 | 0.0093581704 |   1.138 |
|        0.1778141 |  1.0009869 |   0.00913694 |   1.138 |
|       0.19497075 |  1.0042651 |  0.009210532 |   1.137 |
|       0.21213238 | 0.99558683 | 0.0092495808 |   1.137 |
|       0.22931802 |  1.0085322 | 0.0093824444 |   1.137 |
|       0.24653504 | 0.98988785 | 0.0093122604 |   1.136 |
|       0.28097971 | 0.99565877 | 0.0092704256 |   1.136 |
|       0.29821431 |  1.0001507 |   0.00934078 |   1.136 |
|       0.31541125 |  1.0031139 | 0.0094114164 |   1.135 |
|       0.33270907 |  0.9960852 | 0.0092790548 |   1.135 |
|       0.35002717 | 0.99742514 | 0.0093442064 |   1.135 |
|       0.36729911 | 0.99758549 | 0.0093860992 |   1.135 |
|        0.3844354 |  1.0046248 | 0.0094393388 |   1.135 |
|       0.40167135 |  1.0032605 | 0.0095023496 |   1.135 |
|       0.41898493 |  0.9955627 |  0.009390446 |   1.134 |
|       0.43629516 |  1.0004588 | 0.0094407008 |   1.134 |
|       0.45350696 | 0.99839768 | 0.0092908036 |   1.134 |
|       0.47090033 |  0.9936443 | 0.0092445332 |   1.134 |
|         0.488357 | 0.99738863 | 0.0093865376 |   1.134 |
|       0.50571612 |  1.0036782 |  0.009484974 |   1.134 |
|       0.52294159 |  1.0032255 | 0.0095055204 |   1.134 |
|       0.54011025 | 0.99912969 | 0.0095163464 |   1.135 |
|       0.55726436 |  1.0028015 | 0.0095591404 |   1.135 |
|       0.57441739 | 0.99784859 | 0.0093663028 |   1.135 |
|       0.59157442 | 0.99904365 | 0.0095615764 |   1.135 |
|       0.60873171 |  1.0013634 | 0.0095957748 |   1.135 |
|       0.62589252 | 0.99817958 | 0.0095185248 |   1.135 |
|       0.64305001 |  1.0039973 | 0.0096322668 |   1.136 |
|       0.66020143 | 0.99910068 | 0.0094250052 |   1.136 |
|       0.67735273 |  1.0066899 | 0.0095470008 |   1.136 |
|       0.69450846 |  1.0050204 | 0.0094986724 |   1.137 |
|       0.71166889 |   1.000847 | 0.0093909108 |   1.137 |
|       0.72882775 | 0.99843437 |  0.009688316 |   1.137 |
|       0.74599063 | 0.99054404 | 0.0093109908 |   1.138 |
|         0.763177 | 0.99577076 | 0.0093476316 |   1.138 |
|       0.78036917 |  1.0076628 | 0.0096049652 |   1.138 |
|       0.79755127 |  0.9948229 | 0.0094625844 |   1.139 |
|       0.81470158 |  1.0023687 | 0.0095119232 |   1.139 |
|       0.83185868 |  1.0004401 | 0.0094687504 |    1.14 |
|       0.84901674 |  1.0015657 | 0.0094886388 |    1.14 |
|       0.86617046 | 0.99792804 | 0.0094723252 |   1.141 |
|       0.88332214 |  1.0087197 | 0.0095251828 |   1.142 |
|        0.9004827 | 0.99563708 | 0.0094079284 |   1.142 |
|       0.91763412 |  1.0013979 | 0.0095631136 |   1.143 |
|       0.93478792 |  1.0065957 | 0.0094269104 |   1.144 |
|       0.95194602 |  1.0004281 | 0.0096046804 |   1.144 |
|       0.96910892 |  1.0043081 | 0.0096218632 |   1.145 |
|       0.98628861 | 0.99888927 | 0.0095245688 |   1.146 |
|        1.0035013 |   0.993304 | 0.0098588588 |   1.146 |
|        1.0206516 |  0.9952045 | 0.0096172988 |   1.147 |
|        1.0378065 | 0.99649781 |  0.009659516 |   1.148 |
|        1.0549635 | 0.99566212 | 0.0096549932 |   1.149 |
|        1.0721177 | 0.99556224 | 0.0097528232 |    1.15 |
|          1.08931 | 0.99286682 | 0.0096704468 |   1.151 |
|        1.1064706 | 0.99705855 | 0.0097351452 |   1.152 |
|        1.1236278 | 0.99458158 | 0.0095606496 |   1.152 |
|        1.1408128 | 0.98684463 | 0.0096093048 |   1.153 |
|        1.1579989 | 0.99827394 | 0.0097125288 |   1.154 |
|        1.1751856 | 0.98293453 | 0.0096250248 |   1.155 |
|        1.1923734 | 0.98633541 | 0.0096135944 |   1.156 |
|        1.2095557 | 0.99386158 | 0.0097123792 |   1.158 |
|        1.2267322 | 0.99250682 | 0.0097403764 |   1.159 |
|        1.2438903 | 0.99216029 | 0.0096815356 |    1.16 |
|        1.2610724 | 0.99574283 |  0.009782334 |   1.161 |
|        1.2782571 | 0.99922704 | 0.0098063552 |   1.162 |
|        1.2954189 | 0.99286519 | 0.0095302944 |   1.163 |
|         1.312611 | 0.99929184 |  0.009623294 |   1.165 |
|        1.3297718 |  0.9981888 | 0.0096203232 |   1.166 |
|        1.3469247 | 0.99541184 | 0.0095475128 |   1.167 |
|        1.3640834 | 0.99345865 | 0.0096110976 |   1.168 |
|        1.3812403 | 0.99494781 | 0.0095707328 |    1.17 |
|        1.3984073 | 0.99755024 | 0.0096566624 |   1.171 |
|        1.4155817 | 0.99965311 |  0.009707228 |   1.173 |
|        1.4327269 | 0.99246759 | 0.0096135524 |   1.174 |
|        1.4498929 | 0.99866865 | 0.0100570388 |   1.175 |
|        1.4670406 | 0.99821546 | 0.0098414976 |   1.177 |
|          1.48422 | 0.99971104 | 0.0096648952 |   1.179 |
|        1.5013747 |   0.987204 | 0.0094587344 |    1.18 |
|        1.5185259 | 0.99270774 | 0.0095427012 |   1.182 |
|         1.535713 | 0.99105299 | 0.0095463816 |   1.183 |
|        1.5529072 | 0.99490741 | 0.0097243848 |   1.185 |
|        1.5700583 | 0.99232677 | 0.0094638476 |   1.187 |
|        1.5872133 | 0.99385173 | 0.0096514988 |   1.188 |
|         1.604372 |  0.9977799 | 0.0098029932 |    1.19 |
|        1.6215549 |  1.0043803 |  0.009858256 |   1.192 |
|        1.6387078 | 0.99090973 | 0.0095652796 |   1.194 |
|        1.6558656 | 0.99804825 | 0.0096190792 |   1.195 |
|        1.6730446 | 0.98884365 | 0.0094923256 |   1.197 |
|        1.6902109 | 0.99457652 | 0.0096252956 |   1.199 |
|        1.7073672 | 0.98672324 | 0.0097673848 |   1.201 |
|        1.7245177 | 0.99159005 | 0.0096304224 |   1.203 |
|        1.7416723 | 0.99511737 | 0.0098273024 |   1.205 |
|        1.7588465 | 0.99313047 |  0.009742604 |   1.207 |
|        1.7760022 | 0.99937048 | 0.0096836096 |   1.209 |
|        1.8103677 | 0.99261772 | 0.0098212812 |   1.213 |
|        1.8275192 | 0.99440334 | 0.0097983648 |   1.215 |
|        1.8446959 | 0.99257994 | 0.0097738072 |   1.218 |
|        1.8618395 | 0.99228565 | 0.0098546752 |    1.22 |
|        1.8790021 |  0.9918537 | 0.0098129128 |   1.222 |
|        1.8961957 | 0.99439213 |    0.0099237 |   1.224 |
|        1.9133663 | 0.99987816 | 0.0097747188 |   1.227 |
|        1.9305401 |  1.0052394 | 0.0099283592 |   1.229 |
|        1.9476975 |  1.0025439 | 0.0100432652 |   1.231 |
|        1.9648636 |  1.0029039 | 0.0100073976 |   1.234 |
|         1.982023 | 0.99893049 | 0.0100636432 |   1.236 |
|        1.9991862 | 0.99635464 | 0.0099562208 |   1.239 |
|        2.0163497 |  1.0042875 | 0.0102249624 |   1.241 |
|        2.0335066 |  1.0029668 | 0.0100717088 |   1.244 |
|        2.0506635 | 0.99401776 | 0.0097779068 |   1.246 |
|        2.0678104 | 0.97891851 | 0.0097888348 |   1.249 |
|        2.0849738 | 0.99680195 | 0.0098481328 |   1.252 |
|         2.102131 |   1.005219 | 0.0099623512 |   1.254 |
|        2.1192868 | 0.99314429 | 0.0097893156 |   1.257 |
|        2.1364658 |  1.0016521 | 0.0097983044 |    1.26 |
|        2.1536434 | 0.99802556 | 0.0096944336 |   1.263 |
|        2.1708035 |  0.9960035 | 0.0097361648 |   1.266 |
|        2.1879862 | 0.99620053 |  0.009787846 |   1.269 |
|        2.2051383 | 0.98819849 |  0.009631374 |   1.272 |
|         2.222289 | 0.98790004 | 0.0098098072 |   1.275 |
|        2.2394492 |   0.997701 | 0.0097964272 |   1.278 |
