| JD - 2457388(hr) |       Flux |     Flux Err | Airmass |
|      -0.44017357 | 0.98707314 | 0.0114755244 |   1.169 |
|      -0.42301279 | 0.99706869 | 0.0112810964 |   1.168 |
|      -0.40583064 |   1.006054 | 0.0114279076 |   1.166 |
|        -0.388651 |  1.0134145 | 0.0113402992 |   1.165 |
|        -0.371495 |   1.004964 | 0.0113251648 |   1.164 |
|      -0.35434107 |  1.0119734 | 0.0113273764 |   1.163 |
|      -0.33717167 | 0.99587569 | 0.0111136124 |   1.161 |
|      -0.32001138 |  1.0007003 | 0.0111403508 |    1.16 |
|       -0.3028569 | 0.99778557 | 0.0111809564 |   1.159 |
|      -0.28569942 |  1.0054396 |   0.01150357 |   1.158 |
|      -0.26853983 |   1.006933 | 0.0113233936 |   1.157 |
|      -0.25137686 | 0.99992612 | 0.0112347232 |   1.156 |
|      -0.23421697 |  1.0051008 | 0.0112097784 |   1.155 |
|      -0.21703383 |  1.0073159 | 0.0110431644 |   1.154 |
|      -0.19983917 |  1.0107547 | 0.0113485516 |   1.153 |
|      -0.18265923 | 0.99974201 | 0.0112710492 |   1.152 |
|      -0.16550921 |  1.0000343 | 0.0111358224 |   1.151 |
|      -0.14835759 | 0.99576397 |  0.010913646 |    1.15 |
|      -0.13120325 |   1.005752 | 0.0109990792 |   1.149 |
|      -0.11404668 |  1.0053108 | 0.0110011984 |   1.148 |
|     -0.096892018 | 0.99861216 |  0.010972466 |   1.147 |
|     -0.079706144 |   1.001772 | 0.0111619332 |   1.147 |
|     -0.062549081 | 0.99661447 | 0.0109993864 |   1.146 |
|     -0.045385737 | 0.99618385 | 0.0110627656 |   1.145 |
|     -0.028229568 |  1.0037586 | 0.0114470704 |   1.144 |
|     -0.011077188 | 0.99868646 | 0.0113390452 |   1.144 |
|      0.006082993 |  1.0046973 | 0.0113629052 |   1.143 |
|      0.023241006 | 0.99877926 |  0.011165236 |   1.142 |
|      0.040394884 | 0.99619756 |  0.011217776 |   1.142 |
|      0.057586715 |  1.0032792 | 0.0111963216 |   1.141 |
|      0.074738078 | 0.98393604 |  0.011247602 |   1.141 |
|      0.091926958 | 0.99756213 |  0.010981004 |    1.14 |
|       0.10908441 | 0.99839647 | 0.0110797012 |    1.14 |
|       0.12624985 |  1.0044539 | 0.0110954952 |   1.139 |
|       0.14343952 | 0.99857952 | 0.0108992168 |   1.139 |
|        0.1605991 | 0.99798701 | 0.0108718396 |   1.138 |
|        0.1778141 |   1.001518 | 0.0108124548 |   1.138 |
|       0.19497075 | 0.99982174 | 0.0108212292 |   1.137 |
|       0.21213238 | 0.99559155 |   0.01088502 |   1.137 |
|       0.22931802 |  1.0033634 |  0.010920014 |   1.137 |
|       0.24653504 | 0.98752832 | 0.0108065892 |   1.136 |
|        0.2637868 |  1.0103994 | 0.0112621708 |   1.136 |
|       0.28097971 | 0.99428949 | 0.0108254284 |   1.136 |
|       0.29821431 | 0.99974722 | 0.0109823816 |   1.136 |
|       0.31541125 |  1.0019865 | 0.0110054596 |   1.135 |
|       0.33270907 | 0.99711801 | 0.0108746704 |   1.135 |
|       0.35002717 |  1.0042355 |  0.010962876 |   1.135 |
|       0.36729911 |   1.005463 |   0.01112885 |   1.135 |
|        0.3844354 |    1.00384 | 0.0110603216 |   1.135 |
|       0.40167135 |  1.0083692 | 0.0112113292 |   1.135 |
|       0.41898493 | 0.99443087 | 0.0109944856 |   1.134 |
|       0.43629516 | 0.99681357 | 0.0110689808 |   1.134 |
|       0.45350696 |  1.0008701 | 0.0108509336 |   1.134 |
|       0.47090033 |   0.997516 | 0.0108546712 |   1.134 |
|         0.488357 | 0.99901779 | 0.0110103608 |   1.134 |
|       0.50571612 |  0.9874689 | 0.0110561924 |   1.134 |
|       0.52294159 | 0.99707039 | 0.0110232248 |   1.134 |
|       0.54011025 |  1.0001208 | 0.0110410492 |   1.135 |
|       0.55726436 |  1.0002385 | 0.0111424056 |   1.135 |
|       0.57441739 | 0.99576408 | 0.0108769328 |   1.135 |
|       0.59157442 | 0.99368348 | 0.0110342948 |   1.135 |
|       0.60873171 | 0.99053223 | 0.0111207436 |   1.135 |
|       0.62589252 | 0.99947477 | 0.0110530652 |   1.135 |
|       0.64305001 |  1.0011891 | 0.0112266388 |   1.136 |
|       0.66020143 |   1.001601 | 0.0110302748 |   1.136 |
|       0.67735273 |  1.0004308 | 0.0109785316 |   1.136 |
|       0.69450846 | 0.99478049 | 0.0109921804 |   1.137 |
|       0.71166889 |  0.9922444 | 0.0108630864 |   1.137 |
|       0.72882775 | 0.99750813 |  0.011272066 |   1.137 |
|       0.74599063 |  1.0016362 | 0.0109339252 |   1.138 |
|         0.763177 |  1.0001699 | 0.0109211476 |   1.138 |
|       0.78036917 | 0.99528679 |  0.011090166 |   1.138 |
|       0.79755127 |  1.0046052 | 0.0110426204 |   1.139 |
|       0.81470158 |    1.00633 | 0.0110344268 |   1.139 |
|       0.83185868 |  1.0031543 | 0.0109601968 |    1.14 |
|       0.84901674 | 0.99579469 | 0.0109691492 |    1.14 |
|       0.86617046 |  1.0001479 |  0.011017292 |   1.141 |
|       0.88332214 | 0.99964305 | 0.0109570168 |   1.142 |
|        0.9004827 |  1.0028541 | 0.0109828112 |   1.142 |
|       0.91763412 | 0.99671758 | 0.0110513668 |   1.143 |
|       0.93478792 |  1.0017152 |  0.010869524 |   1.144 |
|       0.95194602 |  1.0020835 |  0.011103764 |   1.144 |
|       0.96910892 | 0.99723834 |  0.010977344 |   1.145 |
|       0.98628861 | 0.98642971 | 0.0109865284 |   1.146 |
|        1.0035013 | 0.99556147 | 0.0113011412 |   1.146 |
|        1.0206516 | 0.99298265 | 0.0110644656 |   1.147 |
|        1.0378065 | 0.99997151 | 0.0111583652 |   1.148 |
|        1.0549635 | 0.98997894 |  0.011053256 |   1.149 |
|        1.0721177 |  1.0050541 | 0.0113197628 |    1.15 |
|          1.08931 |  1.0077415 | 0.0112378016 |   1.151 |
|        1.1064706 | 0.98814082 |  0.011107736 |   1.152 |
|        1.1236278 | 0.99495269 | 0.0110124088 |   1.152 |
|        1.1408128 | 0.99643164 | 0.0110740136 |   1.153 |
|        1.1579989 | 0.99594468 | 0.0112362636 |   1.154 |
|        1.1751856 | 0.99429204 | 0.0111603312 |   1.155 |
|        1.1923734 | 0.98967312 | 0.0111050672 |   1.156 |
|        1.2095557 |   1.004548 | 0.0112207648 |   1.158 |
|        1.2267322 | 0.99604545 | 0.0111961084 |   1.159 |
|        1.2438903 | 0.99272859 | 0.0111027676 |    1.16 |
|        1.2782571 | 0.99611678 |  0.011133002 |   1.162 |
|        1.2954189 | 0.99572209 | 0.0109809152 |   1.163 |
|         1.312611 | 0.99854912 | 0.0109929952 |   1.165 |
|        1.3297718 | 0.99582775 |  0.011012658 |   1.166 |
|        1.3469247 | 0.98619171 |   0.01090648 |   1.167 |
|        1.3640834 |  1.0006429 | 0.0111311728 |   1.168 |
|        1.3812403 | 0.99608882 | 0.0110284416 |    1.17 |
|        1.3984073 |        1.0 | 0.0111277984 |   1.171 |
|        1.4155817 |  1.0041021 |  0.011205578 |   1.173 |
|        1.4327269 | 0.99424846 | 0.0110922804 |   1.174 |
|        1.4498929 |  1.0002542 |  0.011667336 |   1.175 |
|        1.4670406 | 0.99769787 | 0.0113218612 |   1.177 |
|          1.48422 | 0.99571124 |  0.011070694 |   1.179 |
|        1.5013747 | 0.98905425 | 0.0109502596 |    1.18 |
|        1.5185259 | 0.99825127 | 0.0110457736 |   1.182 |
|         1.535713 | 0.98818939 |    0.0109942 |   1.183 |
|        1.5529072 |  1.0064406 |  0.011496188 |   1.185 |
|        1.5700583 | 0.99806216 | 0.0111035272 |   1.187 |
|        1.5872133 |  1.0046731 | 0.0112493808 |   1.188 |
|         1.604372 | 0.99565618 | 0.0112754324 |    1.19 |
|        1.6215549 | 0.99610774 | 0.0112901816 |   1.192 |
|        1.6387078 | 0.99963401 |  0.011205744 |   1.194 |
|        1.6558656 | 0.99773476 | 0.0110258276 |   1.195 |
|        1.6730446 | 0.99555839 | 0.0109986496 |   1.197 |
|        1.6902109 | 0.99873302 | 0.0111405512 |   1.199 |
|        1.7073672 | 0.98550246 | 0.0111599076 |   1.201 |
|        1.7245177 | 0.99309819 |  0.011176608 |   1.203 |
|        1.7416723 |  0.9966436 | 0.0113084012 |   1.205 |
|        1.7588465 |  0.9984628 | 0.0112610896 |   1.207 |
|        1.7760022 | 0.99870293 | 0.0111720048 |   1.209 |
|        1.7931647 |  0.9857967 |  0.010997036 |   1.211 |
|        1.8103677 |  0.9950675 | 0.0113564028 |   1.213 |
|        1.8275192 |  1.0052063 | 0.0114083224 |   1.215 |
|        1.8446959 |  1.0047582 |  0.011375634 |   1.218 |
|        1.8618395 | 0.98812189 | 0.0113446724 |    1.22 |
|        1.8790021 | 0.99801358 | 0.0113289484 |   1.222 |
|        1.8961957 |  1.0016088 |    0.0115089 |   1.224 |
|        1.9133663 | 0.99932542 | 0.0112547632 |   1.227 |
|        1.9305401 |  1.0045895 | 0.0114195172 |   1.229 |
|        1.9476975 |  1.0072496 |  0.011571056 |   1.231 |
|        1.9648636 |  1.0038644 | 0.0115287656 |   1.234 |
|        1.9991862 | 0.99063662 | 0.0114628792 |   1.239 |
|        2.0163497 |   0.999676 |  0.011703364 |   1.241 |
|        2.0335066 | 0.99422125 | 0.0114573716 |   1.244 |
|        2.0506635 |   0.991502 |  0.011266002 |   1.246 |
|        2.0678104 | 0.99090598 | 0.0114517308 |   1.249 |
|        2.0849738 |  1.0005666 | 0.0114617304 |   1.252 |
|         2.102131 | 0.99181984 |  0.011305604 |   1.254 |
|        2.1192868 | 0.99732838 | 0.0113401488 |   1.257 |
|        2.1364658 |  1.0020512 | 0.0113870444 |    1.26 |
|        2.1536434 |  1.0011542 | 0.0113179148 |   1.263 |
|        2.1708035 |  0.9981135 |   0.01134447 |   1.266 |
|        2.1879862 | 0.99172385 | 0.0113166204 |   1.269 |
|        2.2051383 | 0.99651317 |  0.011285506 |   1.272 |
|         2.222289 |  0.9923373 | 0.0113370844 |   1.275 |
|        2.2394492 | 0.99455237 |  0.011341716 |   1.278 |
