| JD - 2457388(hr) |       Flux |     Flux Err | Airmass |
|       -1.0409426 |  0.9997773 |  0.012508574 |   1.235 |
|       -1.0237881 |  1.0099811 | 0.0128753836 |   1.232 |
|       -1.0066325 |  1.0009696 | 0.0125818632 |    1.23 |
|      -0.98947485 |  1.0068579 | 0.0129850104 |   1.227 |
|      -0.97231195 |  1.0063797 | 0.0127815624 |   1.225 |
|      -0.95515907 |   1.005318 | 0.0128578112 |   1.223 |
|      -0.93798331 |   1.009772 | 0.0127721696 |    1.22 |
|      -0.92082277 | 0.99448573 | 0.0124874864 |   1.218 |
|      -0.88647098 |  1.0058854 | 0.0128480512 |   1.214 |
|      -0.86930338 |  1.0059764 | 0.0130071636 |   1.212 |
|      -0.85214707 |  1.0062781 |  0.013182092 |    1.21 |
|      -0.83499177 |  1.0002744 | 0.0127733516 |   1.208 |
|      -0.81781283 | 0.99274467 |  0.012557548 |   1.206 |
|      -0.80065585 |  1.0020244 | 0.0126435876 |   1.204 |
|      -0.78350712 |  1.0027429 |   0.01305504 |   1.202 |
|      -0.76631989 |  1.0049511 | 0.0132621372 |     1.2 |
|      -0.74916646 |  1.0011636 | 0.0124849732 |   1.198 |
|      -0.73201772 |  1.0023908 | 0.0126189096 |   1.196 |
|      -0.71485827 |  1.0045478 | 0.0125355276 |   1.194 |
|      -0.69768679 |  1.0074251 | 0.0127045644 |   1.192 |
|      -0.68053768 | 0.99761177 | 0.0126528228 |   1.191 |
|      -0.66338503 |  1.0075448 | 0.0128790416 |   1.189 |
|      -0.64623282 |  1.0035543 |   0.01292666 |   1.187 |
|      -0.62907667 |  1.0018883 | 0.0131505472 |   1.185 |
|      -0.61190716 | 0.99770091 | 0.0132020048 |   1.184 |
|      -0.59474967 |  1.0077975 | 0.0127789476 |   1.182 |
|       -0.5775946 |  1.0047199 | 0.0124837516 |   1.181 |
|      -0.56041372 |  1.0025249 | 0.0126506076 |   1.179 |
|      -0.54326313 | 0.99203987 | 0.0124250516 |   1.178 |
|      -0.52607189 |  1.0024903 | 0.0123521668 |   1.176 |
|      -0.50891352 |   0.997746 | 0.0121798532 |   1.175 |
|      -0.49168405 |  1.0058776 | 0.0123324528 |   1.173 |
|      -0.47451943 |  1.0100726 | 0.0128727144 |   1.172 |
|      -0.45732503 | 0.99855522 | 0.0127417084 |    1.17 |
|      -0.44017357 | 0.99907306 |  0.012420412 |   1.169 |
|      -0.42301279 |  1.0093791 | 0.0124920756 |   1.168 |
|      -0.40583064 |  1.0019102 | 0.0125396216 |   1.166 |
|        -0.388651 |  1.0087687 | 0.0123478276 |   1.165 |
|        -0.371495 |   1.002144 | 0.0124108924 |   1.164 |
|      -0.35434107 | 0.99999019 | 0.0122765392 |   1.163 |
|      -0.33717167 |  0.9955102 |  0.012064874 |   1.161 |
|      -0.32001138 |  1.0054704 |   0.01217882 |    1.16 |
|       -0.3028569 |  0.9966871 | 0.0123591912 |   1.159 |
|      -0.28569942 |  1.0050777 |  0.012614298 |   1.158 |
|      -0.26853983 |  1.0143628 | 0.0125652192 |   1.157 |
|      -0.25137686 |   0.994837 | 0.0122878848 |   1.156 |
|      -0.23421697 |  1.0064184 | 0.0122659252 |   1.155 |
|      -0.21703383 |  1.0014399 | 0.0120115308 |   1.154 |
|      -0.19983917 | 0.99659447 | 0.0121955656 |   1.153 |
|      -0.18265923 |  1.0073754 | 0.0123063164 |   1.152 |
|      -0.16550921 |  1.0007963 | 0.0120891024 |   1.151 |
|      -0.14835759 |  1.0128066 | 0.0122299768 |    1.15 |
|      -0.13120325 |  1.0036533 | 0.0119421868 |   1.149 |
|      -0.11404668 | 0.99626348 | 0.0118469048 |   1.148 |
|     -0.096892018 |  1.0070519 | 0.0120769336 |   1.147 |
|     -0.062549081 |   1.009306 | 0.0122382752 |   1.146 |
|     -0.045385737 |   1.008401 | 0.0122217036 |   1.145 |
|     -0.028229568 |  1.0012456 | 0.0124528436 |   1.144 |
|     -0.011077188 |  1.0030188 | 0.0123415684 |   1.144 |
|      0.006082993 |  1.0011473 |  0.012300984 |   1.143 |
|      0.023241006 |  1.0000787 | 0.0121797648 |   1.142 |
|      0.040394884 |  1.0132878 |  0.012525364 |   1.142 |
|      0.057586715 | 0.99684245 | 0.0121719072 |   1.141 |
|      0.074738078 |  1.0002442 | 0.0122563084 |   1.141 |
|      0.091926958 |  1.0052293 | 0.0120882616 |    1.14 |
|       0.10908441 | 0.99442753 | 0.0118438796 |    1.14 |
|       0.12624985 | 0.99283824 | 0.0118858732 |   1.139 |
|       0.14343952 | 0.99682491 | 0.0118237104 |   1.139 |
|        0.1605991 |  1.0003512 |  0.011863112 |   1.138 |
|        0.1778141 | 0.99697734 | 0.0115468892 |   1.138 |
|       0.19497075 | 0.98863463 | 0.0115454072 |   1.137 |
|       0.21213238 |  1.0006658 |  0.011785936 |   1.137 |
|       0.22931802 |  0.9960837 | 0.0118322292 |   1.137 |
|       0.24653504 | 0.99340306 | 0.0117187196 |   1.136 |
|        0.2637868 | 0.99805378 | 0.0122149924 |   1.136 |
|       0.28097971 | 0.99311047 | 0.0117832888 |   1.136 |
|       0.29821431 | 0.99034296 | 0.0117489264 |   1.136 |
|       0.31541125 | 0.99173567 | 0.0118120428 |   1.135 |
|       0.33270907 | 0.99137648 |  0.011720782 |   1.135 |
|       0.35002717 | 0.98794228 | 0.0117202684 |   1.135 |
|       0.36729911 | 0.98147796 | 0.0115368376 |   1.135 |
|        0.3844354 | 0.99707931 | 0.0119433768 |   1.135 |
|       0.40167135 | 0.98939489 | 0.0118805252 |   1.135 |
|       0.43629516 |  1.0015192 | 0.0121016664 |   1.134 |
|       0.45350696 | 0.99213721 | 0.0116773732 |   1.134 |
|       0.47090033 | 0.99518242 | 0.0118062424 |   1.134 |
|         0.488357 | 0.99360501 | 0.0118455416 |   1.134 |
|       0.50571612 |  1.0006684 | 0.0120440136 |   1.134 |
|       0.52294159 | 0.99488162 |  0.011990038 |   1.134 |
|       0.54011025 | 0.99248575 | 0.0119641088 |   1.135 |
|       0.55726436 | 0.99787221 |   0.01209707 |   1.135 |
|       0.57441739 | 0.99390723 | 0.0118006264 |   1.135 |
|       0.59157442 | 0.99625471 | 0.0120553628 |   1.135 |
|       0.60873171 |    1.00097 | 0.0122252976 |   1.135 |
|       0.62589252 | 0.99677812 | 0.0119666032 |   1.135 |
|       0.64305001 | 0.99524081 | 0.0120764996 |   1.136 |
|       0.66020143 | 0.99520072 | 0.0118490756 |   1.136 |
|       0.67735273 | 0.99549699 | 0.0118812076 |   1.136 |
|       0.69450846 | 0.99547775 |  0.011871456 |   1.137 |
|       0.71166889 | 0.99105304 | 0.0117199664 |   1.137 |
|       0.72882775 | 0.99374367 | 0.0122124244 |   1.137 |
|       0.74599063 | 0.98431688 | 0.0115627464 |   1.138 |
|         0.763177 | 0.97881553 | 0.0114679072 |   1.138 |
|       0.78036917 |  1.0041333 | 0.0120892692 |   1.138 |
|       0.79755127 | 0.99568791 | 0.0118087648 |   1.139 |
|       0.81470158 | 0.98098549 | 0.0115539292 |   1.139 |
|       0.83185868 | 0.99943009 | 0.0118473184 |    1.14 |
|       0.84901674 | 0.99566697 | 0.0118176692 |    1.14 |
|       0.86617046 | 0.99529514 | 0.0117947788 |   1.141 |
|       0.88332214 | 0.98998461 | 0.0117069448 |   1.142 |
|        0.9004827 | 0.99357785 | 0.0117270584 |   1.142 |
|       0.91763412 | 0.99676586 |  0.011941338 |   1.143 |
|       0.93478792 | 0.99048897 | 0.0116911476 |   1.144 |
|       0.95194602 | 0.98763336 | 0.0118440228 |   1.144 |
|       0.96910892 |  0.9950663 | 0.0118476264 |   1.145 |
|       0.98628861 |  1.0035342 |   0.01206888 |   1.146 |
|        1.0035013 | 0.99080496 |  0.012137286 |   1.146 |
|        1.0206516 | 0.99038285 | 0.0118012868 |   1.147 |
|        1.0378065 | 0.98529079 | 0.0118821332 |   1.148 |
|        1.0549635 | 0.99711449 | 0.0119839604 |   1.149 |
|        1.0721177 | 0.99606276 |  0.012134972 |    1.15 |
|          1.08931 | 0.98430914 | 0.0118145328 |   1.151 |
|        1.1064706 |  1.0011528 |  0.012210828 |   1.152 |
|        1.1236278 |  0.9934988 | 0.0118766992 |   1.152 |
|        1.1408128 | 0.98877583 | 0.0117864504 |   1.153 |
|        1.1579989 | 0.99409287 | 0.0120002036 |   1.154 |
|        1.1751856 | 0.98332316 | 0.0117986484 |   1.155 |
|        1.1923734 | 0.99087344 | 0.0119135384 |   1.156 |
|        1.2095557 | 0.98677057 | 0.0119852804 |   1.158 |
|        1.2267322 | 0.99193215 |  0.011945002 |   1.159 |
|        1.2438903 | 0.98681565 | 0.0118476912 |    1.16 |
|        1.2610724 | 0.99181245 | 0.0120154548 |   1.161 |
|        1.2782571 | 0.98677519 | 0.0119079908 |   1.162 |
|        1.2954189 |  0.9928273 | 0.0116869996 |   1.163 |
|         1.312611 |  0.9910803 | 0.0118286868 |   1.165 |
|        1.3297718 | 0.99811321 |  0.011901728 |   1.166 |
|        1.3469247 |  1.0025989 | 0.0119604212 |   1.167 |
|        1.3640834 | 0.98437328 | 0.0116817504 |   1.168 |
|        1.3812403 | 0.99063876 |  0.011723474 |    1.17 |
|        1.3984073 | 0.99059612 | 0.0118844532 |   1.171 |
|        1.4155817 | 0.98777513 | 0.0117947672 |   1.173 |
|        1.4327269 | 0.98877498 | 0.0118617796 |   1.174 |
|        1.4498929 | 0.99415606 | 0.0125007816 |   1.175 |
|        1.4670406 | 0.99194281 | 0.0121135452 |   1.177 |
|          1.48422 | 0.98435989 |  0.011862574 |   1.179 |
|        1.5013747 | 0.99627707 |  0.011866814 |    1.18 |
|        1.5185259 |  0.9914526 | 0.0117032384 |   1.182 |
|         1.535713 | 0.99014544 | 0.0119563668 |   1.183 |
|        1.5529072 | 0.99551426 | 0.0121514832 |   1.185 |
|        1.5700583 |  0.9971725 |  0.011924228 |   1.187 |
|        1.5872133 | 0.98613255 | 0.0119040344 |   1.188 |
|         1.604372 |  0.9971443 | 0.0121199176 |    1.19 |
|        1.6215549 | 0.99142327 | 0.0121751288 |   1.192 |
|        1.6387078 | 0.98894845 | 0.0118519452 |   1.194 |
|        1.6558656 | 0.98907164 |  0.011832168 |   1.195 |
|        1.6730446 | 0.98817592 | 0.0118001592 |   1.197 |
|        1.6902109 | 0.99613445 | 0.0119525584 |   1.199 |
|        1.7073672 | 0.98579741 | 0.0119380264 |   1.201 |
|        1.7245177 | 0.99247254 | 0.0119934808 |   1.203 |
|        1.7416723 | 0.99005272 | 0.0120859852 |   1.205 |
|        1.7588465 | 0.99540654 | 0.0120641216 |   1.207 |
|        1.7760022 | 0.97802518 | 0.0119330932 |   1.209 |
|        1.7931647 | 0.99436122 |  0.012028306 |   1.211 |
|        1.8103677 | 0.98415256 | 0.0121817308 |   1.213 |
|        1.8275192 |  0.9925847 | 0.0119839856 |   1.215 |
|        1.8446959 | 0.99004847 | 0.0120116272 |   1.218 |
|        1.8618395 | 0.98943639 |  0.012249652 |    1.22 |
|        1.8790021 | 0.99673662 | 0.0121867124 |   1.222 |
|        1.8961957 | 0.99375122 | 0.0123743944 |   1.224 |
|        1.9133663 | 0.99622896 |  0.012114218 |   1.227 |
|        1.9305401 | 0.99915183 | 0.0122676548 |   1.229 |
|        1.9476975 | 0.99647053 | 0.0124569292 |   1.231 |
|        1.9648636 | 0.99068621 | 0.0122831144 |   1.234 |
|         1.982023 | 0.99324252 |  0.012425566 |   1.236 |
|        1.9991862 | 0.99247415 |   0.01239867 |   1.239 |
|        2.0163497 | 0.99888658 |  0.012581536 |   1.241 |
|        2.0335066 |  1.0007902 | 0.0125050588 |   1.244 |
|        2.0506635 | 0.99388988 | 0.0121526188 |   1.246 |
|        2.0678104 | 0.99948828 | 0.0123220496 |   1.249 |
|        2.0849738 | 0.99800398 | 0.0123015912 |   1.252 |
|         2.102131 | 0.99770129 | 0.0122445568 |   1.254 |
|        2.1192868 |  1.0002351 | 0.0122373968 |   1.257 |
|        2.1364658 |  1.0071714 | 0.0123260716 |    1.26 |
|        2.1536434 |  0.9946243 |  0.012061776 |   1.263 |
|        2.1708035 | 0.99781721 | 0.0121612348 |   1.266 |
|        2.1879862 |  1.0034202 | 0.0121313344 |   1.269 |
|        2.2051383 |  0.9860984 | 0.0117747348 |   1.272 |
|         2.222289 |  1.0013551 | 0.0123197224 |   1.275 |
|        2.2394492 |  1.0035414 | 0.0122730372 |   1.278 |
