| JD - 2457388(hr) |       Flux |     Flux Err | Airmass |
|        -1.641703 |        1.0 | 0.0116609564 |   1.345 |
|       -1.6245494 |  1.0092024 | 0.0117107296 |   1.341 |
|       -1.6073352 |  1.0136808 | 0.0117527844 |   1.338 |
|       -1.5901794 |  1.0150351 | 0.0114231008 |   1.334 |
|       -1.5730222 |  1.0147209 | 0.0115294296 |    1.33 |
|         -1.55587 |  1.0076459 | 0.0113732048 |   1.326 |
|       -1.5387079 |  1.0095992 | 0.0112183252 |   1.322 |
|       -1.5215525 |  1.0089399 | 0.0112546376 |   1.319 |
|       -1.5043944 | 0.99578385 | 0.0110664228 |   1.315 |
|       -1.4872407 |  1.0020531 | 0.0113414992 |   1.312 |
|       -1.4700676 |   1.007295 |  0.011550478 |   1.308 |
|       -1.4528847 |  1.0122804 | 0.0113277636 |   1.305 |
|       -1.4357223 | 0.99400156 | 0.0109990704 |   1.301 |
|       -1.4185246 |  1.0035942 |  0.011235506 |   1.298 |
|       -1.4013444 |  1.0071107 | 0.0110620572 |   1.295 |
|       -1.3841855 |   1.007562 | 0.0113250376 |   1.291 |
|       -1.3669997 |  1.0027659 | 0.0109664252 |   1.288 |
|       -1.3498463 |  1.0090143 | 0.0107990336 |   1.285 |
|       -1.3326628 |  1.0033351 | 0.0112863968 |   1.282 |
|       -1.3154663 |   1.004054 | 0.0108096132 |   1.279 |
|       -1.2982878 |  1.0011843 | 0.0107227952 |   1.276 |
|       -1.2811327 | 0.99655501 | 0.0108135936 |   1.273 |
|       -1.2639686 |  1.0033749 | 0.0106131892 |    1.27 |
|       -1.2468145 |  1.0028574 | 0.0105669612 |   1.267 |
|       -1.2296646 |  1.0132562 | 0.0110994068 |   1.264 |
|       -1.2125125 |  1.0089449 | 0.0107452708 |   1.261 |
|       -1.1953755 |  1.0164041 | 0.0108568636 |   1.258 |
|       -1.1782241 |  1.0057422 | 0.0107526212 |   1.255 |
|       -1.1610706 |  1.0037951 | 0.0107918748 |   1.253 |
|       -1.1439169 |  1.0052558 | 0.0109946312 |    1.25 |
|       -1.1267321 |  1.0006708 | 0.0108778128 |   1.247 |
|       -1.1095584 |  1.0094493 | 0.0110565616 |   1.245 |
|       -1.0924102 |  1.0051148 | 0.0110963752 |   1.242 |
|       -1.0752579 |  1.0070539 | 0.0109733848 |    1.24 |
|       -1.0580962 |  1.0064084 | 0.0108467044 |   1.237 |
|       -1.0409426 |  1.0001099 | 0.0104926936 |   1.235 |
|       -1.0066325 |  1.0004904 | 0.0104149348 |    1.23 |
|      -0.98947485 |  1.0057012 | 0.0110007088 |   1.227 |
|      -0.97231195 | 0.99823574 | 0.0106630596 |   1.225 |
|      -0.95515907 |  1.0030685 | 0.0108629672 |   1.223 |
|      -0.93798331 |  1.0092439 | 0.0109062384 |    1.22 |
|      -0.92082277 |  0.9961411 |  0.010483086 |   1.218 |
|      -0.90363025 |  1.0051464 | 0.0105917316 |   1.216 |
|      -0.88647098 |  1.0113117 | 0.0109964212 |   1.214 |
|      -0.86930338 |  1.0098714 |  0.011287332 |   1.212 |
|      -0.85214707 |  1.0147672 | 0.0111598328 |    1.21 |
|      -0.83499177 |  1.0008155 | 0.0109308104 |   1.208 |
|      -0.81781283 | 0.99893444 | 0.0107715812 |   1.206 |
|      -0.80065585 |  1.0026223 |   0.01075719 |   1.204 |
|      -0.78350712 |  1.0123018 |  0.011214822 |   1.202 |
|      -0.76631989 |  1.0050156 | 0.0112848904 |     1.2 |
|      -0.74916646 | 0.99666716 | 0.0104992136 |   1.198 |
|      -0.73201772 |  1.0115187 | 0.0108005908 |   1.196 |
|      -0.71485827 | 0.99937492 | 0.0105457692 |   1.194 |
|      -0.69768679 |  0.9928613 |  0.010624072 |   1.192 |
|      -0.68053768 |  1.0046831 | 0.0108962896 |   1.191 |
|      -0.66338503 |  1.0127896 |  0.010995472 |   1.189 |
|      -0.64623282 |   1.011938 |  0.011107386 |   1.187 |
|      -0.62907667 |  1.0054516 |   0.01120646 |   1.185 |
|      -0.61190716 | 0.99817349 | 0.0110573024 |   1.184 |
|      -0.59474967 |  1.0029561 | 0.0107320244 |   1.182 |
|       -0.5775946 | 0.99953756 | 0.0107030104 |   1.181 |
|      -0.56041372 |  1.0044145 | 0.0107647124 |   1.179 |
|      -0.54326313 |  1.0142189 |  0.010938972 |   1.178 |
|      -0.52607189 |  1.0063901 | 0.0105621108 |   1.176 |
|      -0.50891352 |  1.0031429 |  0.010374274 |   1.175 |
|      -0.49168405 |   1.001487 | 0.0103751452 |   1.173 |
|      -0.47451943 |  1.0088222 | 0.0108628424 |   1.172 |
|      -0.45732503 | 0.98903543 | 0.0105363976 |    1.17 |
|      -0.44017357 | 0.99754106 | 0.0105717644 |   1.169 |
|      -0.42301279 |  1.0107495 | 0.0106964112 |   1.168 |
|      -0.40583064 | 0.99064597 | 0.0103961524 |   1.166 |
|        -0.388651 | 0.99661804 | 0.0102867476 |   1.165 |
|        -0.371495 |  1.0073819 | 0.0105931624 |   1.164 |
|      -0.35434107 | 0.99698029 | 0.0104055876 |   1.163 |
|      -0.33717167 |  1.0061021 | 0.0104168088 |   1.161 |
|      -0.32001138 |  1.0040783 | 0.0104125788 |    1.16 |
|       -0.3028569 |  1.0049032 | 0.0104874508 |   1.159 |
|      -0.28569942 | 0.99143369 | 0.0104334856 |   1.158 |
|      -0.26853983 | 0.99691549 | 0.0106510204 |   1.157 |
|      -0.25137686 |  1.0007244 | 0.0104453504 |   1.156 |
|      -0.23421697 |  1.0039396 | 0.0102586444 |   1.155 |
|      -0.21703383 |  1.0025026 | 0.0101986952 |   1.154 |
|      -0.19983917 | 0.99428625 | 0.0103553576 |   1.153 |
|      -0.18265923 | 0.99517054 | 0.0102536444 |   1.152 |
|      -0.16550921 |  1.0042323 |  0.010263778 |   1.151 |
|      -0.14835759 |  1.0113493 | 0.0104984648 |    1.15 |
|      -0.13120325 |  1.0008584 | 0.0102106684 |   1.149 |
|      -0.11404668 | 0.99687853 | 0.0100094384 |   1.148 |
|     -0.096892018 |  1.0052698 | 0.0102650956 |   1.147 |
|     -0.079706144 |  1.0065977 | 0.0104068964 |   1.147 |
|     -0.062549081 |  1.0092794 | 0.0102711792 |   1.146 |
|     -0.045385737 |  1.0036846 | 0.0103799472 |   1.145 |
|     -0.028229568 | 0.99879621 | 0.0105331096 |   1.144 |
|     -0.011077188 | 0.99884915 | 0.0104321568 |   1.144 |
|      0.006082993 | 0.99844191 | 0.0104957136 |   1.143 |
|      0.023241006 |  1.0048624 | 0.0103293008 |   1.142 |
|      0.040394884 |   1.007554 | 0.0106038052 |   1.142 |
|      0.057586715 | 0.99221494 |   0.01034654 |   1.141 |
|      0.074738078 | 0.99693186 | 0.0102546012 |   1.141 |
|      0.091926958 |  1.0007563 | 0.0104195272 |    1.14 |
|       0.10908441 |  1.0014352 | 0.0100483848 |    1.14 |
|       0.12624985 | 0.99160928 | 0.0099985252 |   1.139 |
|       0.14343952 |  0.9929862 | 0.0100201016 |   1.139 |
|        0.1605991 | 0.99873308 | 0.0100410324 |   1.138 |
|        0.1778141 | 0.99550867 | 0.0098421452 |   1.138 |
|       0.19497075 | 0.98976982 |  0.009907694 |   1.137 |
|       0.21213238 |   1.000174 |  0.009961312 |   1.137 |
|       0.22931802 | 0.99451615 | 0.0100564476 |   1.137 |
|       0.24653504 |  0.9895266 | 0.0099899116 |   1.136 |
|        0.2637868 | 0.99621512 | 0.0104241332 |   1.136 |
|       0.28097971 | 0.99140291 |  0.010071668 |   1.136 |
|       0.29821431 |  1.0036514 | 0.0101487948 |   1.136 |
|       0.33270907 |  1.0026631 | 0.0100575504 |   1.135 |
|       0.35002717 | 0.99187182 | 0.0098469112 |   1.135 |
|       0.36729911 | 0.98864829 | 0.0097407496 |   1.135 |
|        0.3844354 | 0.99292522 | 0.0101873016 |   1.135 |
|       0.40167135 | 0.98898151 | 0.0099973296 |   1.135 |
|       0.41898493 |  1.0040619 | 0.0102339876 |   1.134 |
|       0.43629516 | 0.99981432 |  0.010283446 |   1.134 |
|       0.45350696 |    1.00065 | 0.0101260932 |   1.134 |
|       0.47090033 |  0.9895561 |  0.010039812 |   1.134 |
|         0.488357 | 0.99215583 | 0.0100519608 |   1.134 |
|       0.50571612 | 0.99354647 | 0.0101677764 |   1.134 |
|       0.52294159 | 0.98398941 | 0.0100890372 |   1.134 |
|       0.54011025 | 0.99384519 | 0.0101572724 |   1.135 |
|       0.55726436 |  0.9988669 |  0.010336436 |   1.135 |
|       0.57441739 |  1.0021629 | 0.0103660116 |   1.135 |
|       0.59157442 |  1.0118419 |  0.010579186 |   1.135 |
|       0.60873171 | 0.99866828 | 0.0103262264 |   1.135 |
|       0.62589252 | 0.99809996 | 0.0102022076 |   1.135 |
|       0.64305001 | 0.99091636 | 0.0102289324 |   1.136 |
|       0.66020143 | 0.98911122 | 0.0099740344 |   1.136 |
|       0.67735273 | 0.99696843 |  0.010203476 |   1.136 |
|       0.69450846 |  1.0059196 | 0.0104148036 |   1.137 |
|       0.71166889 | 0.98975208 | 0.0100359412 |   1.137 |
|       0.72882775 | 0.99452066 | 0.0103916128 |   1.137 |
|       0.74599063 | 0.98682668 |   0.00971637 |   1.138 |
|         0.763177 | 0.98702452 | 0.0098219084 |   1.138 |
|       0.78036917 |  0.9952077 | 0.0102147196 |   1.138 |
|       0.79755127 | 0.99543083 | 0.0101108132 |   1.139 |
|       0.81470158 | 0.98252024 | 0.0098048532 |   1.139 |
|       0.83185868 | 0.99900513 | 0.0101540612 |    1.14 |
|       0.84901674 |  1.0015154 | 0.0101710828 |    1.14 |
|       0.86617046 |  0.9888125 |  0.010033538 |   1.141 |
|       0.88332214 | 0.98399824 | 0.0100349212 |   1.142 |
|        0.9004827 | 0.99023942 | 0.0099504604 |   1.142 |
|       0.91763412 |  0.9945837 | 0.0103014968 |   1.143 |
|       0.93478792 | 0.98087823 | 0.0099200364 |   1.144 |
|       0.95194602 | 0.98933984 | 0.0101131668 |   1.144 |
|       0.96910892 |  1.0022677 | 0.0101709816 |   1.145 |
|       0.98628861 |  1.0044382 | 0.0103471924 |   1.146 |
|        1.0035013 | 0.99450585 | 0.0103100928 |   1.146 |
|        1.0206516 | 0.99292669 | 0.0101850444 |   1.147 |
|        1.0378065 | 0.99078715 | 0.0101024184 |   1.148 |
|        1.0721177 | 0.99208652 | 0.0101825092 |    1.15 |
|          1.08931 | 0.99002227 |  0.010071298 |   1.151 |
|        1.1064706 | 0.99860936 | 0.0104016952 |   1.152 |
|        1.1236278 | 0.99387136 | 0.0102416076 |   1.152 |
|        1.1408128 | 0.98574946 | 0.0099862536 |   1.153 |
|        1.1579989 | 0.99063097 |   0.01030328 |   1.154 |
|        1.1751856 | 0.98748754 | 0.0101018484 |   1.155 |
|        1.1923734 | 0.98365736 | 0.0101100628 |   1.156 |
|        1.2095557 | 0.99027795 |  0.010332706 |   1.158 |
|        1.2267322 | 0.99757066 | 0.0101538888 |   1.159 |
|        1.2610724 | 0.99753164 |  0.010359598 |   1.161 |
|        1.2782571 | 0.99131027 | 0.0102933828 |   1.162 |
|        1.2954189 | 0.99276199 | 0.0100144432 |   1.163 |
|         1.312611 | 0.99000972 | 0.0100369952 |   1.165 |
|        1.3297718 | 0.99665295 |  0.010333152 |   1.166 |
|        1.3469247 | 0.99375225 | 0.0103049188 |   1.167 |
|        1.3640834 | 0.98258769 | 0.0098980412 |   1.168 |
|        1.3812403 | 0.97763696 | 0.0099484432 |    1.17 |
|        1.3984073 | 0.99244984 | 0.0103228112 |   1.171 |
|        1.4155817 | 0.99112331 | 0.0100284416 |   1.173 |
|        1.4327269 | 0.99492976 | 0.0101618472 |   1.174 |
|        1.4498929 | 0.99476742 | 0.0106805868 |   1.175 |
|        1.4670406 | 0.99163016 | 0.0102594724 |   1.177 |
|          1.48422 | 0.98987698 | 0.0101141152 |   1.179 |
|        1.5013747 |  1.0018006 | 0.0101257124 |    1.18 |
|        1.5185259 | 0.98796174 | 0.0098607576 |   1.182 |
|         1.535713 |  1.0039257 | 0.0104011252 |   1.183 |
|        1.5529072 | 0.97990258 | 0.0099954116 |   1.185 |
|        1.5700583 | 0.99277061 | 0.0101691716 |   1.187 |
|        1.5872133 | 0.99356598 | 0.0101923444 |   1.188 |
|         1.604372 | 0.99657618 | 0.0102998976 |    1.19 |
|        1.6215549 |  0.9921922 | 0.0104382168 |   1.192 |
|        1.6387078 |  0.9887777 |  0.009931482 |   1.194 |
|        1.6558656 | 0.98879162 | 0.0100633208 |   1.195 |
|        1.6730446 | 0.98626395 | 0.0100295412 |   1.197 |
|        1.6902109 | 0.99164604 | 0.0102625076 |   1.199 |
|        1.7073672 | 0.99708009 | 0.0102757548 |   1.201 |
|        1.7245177 | 0.99441301 |  0.010225874 |   1.203 |
|        1.7416723 | 0.98463792 | 0.0101234408 |   1.205 |
|        1.7588465 | 0.99143369 |  0.010114214 |   1.207 |
|        1.7760022 | 0.98255779 | 0.0101701928 |   1.209 |
|        1.7931647 |  1.0029118 | 0.0103252776 |   1.211 |
|        1.8103677 | 0.99184103 | 0.0102752852 |   1.213 |
|        1.8275192 | 0.98897995 |   0.01008537 |   1.215 |
|        1.8446959 | 0.99134311 | 0.0101453672 |   1.218 |
|        1.8618395 | 0.99395871 | 0.0103550352 |    1.22 |
|        1.8790021 | 0.99100596 | 0.0102304688 |   1.222 |
|        1.8961957 | 0.99335089 |   0.01055821 |   1.224 |
|        1.9133663 | 0.98988384 | 0.0103254208 |   1.227 |
|        1.9305401 | 0.98835634 | 0.0102797536 |   1.229 |
|        1.9476975 | 0.98587886 | 0.0103205772 |   1.231 |
|        1.9648636 | 0.99307737 | 0.0104729232 |   1.234 |
|         1.982023 | 0.99083548 | 0.0104746312 |   1.236 |
|        1.9991862 | 0.99607767 | 0.0105941572 |   1.239 |
|        2.0163497 | 0.98731362 | 0.0104208068 |   1.241 |
|        2.0335066 | 0.99289865 | 0.0106060968 |   1.244 |
|        2.0506635 |  1.0057859 | 0.0104112652 |   1.246 |
|        2.0678104 |  1.0046784 | 0.0102605844 |   1.249 |
|        2.0849738 | 0.99966413 | 0.0103850428 |   1.252 |
|         2.102131 | 0.99948384 | 0.0103967092 |   1.254 |
|        2.1192868 |  1.0063412 | 0.0103585776 |   1.257 |
|        2.1364658 | 0.99227102 | 0.0101864344 |    1.26 |
|        2.1536434 | 0.99427018 | 0.0101726144 |   1.263 |
|        2.1708035 | 0.98597494 | 0.0100477492 |   1.266 |
|        2.1879862 |  1.0043835 | 0.0102152256 |   1.269 |
|        2.2051383 |  0.9968149 | 0.0098193096 |   1.272 |
|        2.2394492 | 0.99858014 | 0.0102175792 |   1.278 |
