| JD - 2457388(hr) |       Flux |     Flux Err | Airmass |
|       -2.4139274 |  1.0036177 | 0.0095452384 |    1.59 |
|       -2.3967685 |  1.0014841 | 0.0096322648 |   1.582 |
|       -2.3796119 | 0.99086264 | 0.0093767044 |   1.575 |
|       -2.3624283 | 0.99706895 | 0.0096245932 |   1.568 |
|       -2.3452542 | 0.99137877 |  0.009395702 |   1.561 |
|       -2.3280954 |  1.0004889 | 0.0091906004 |   1.555 |
|       -2.3108841 | 0.99924612 | 0.0093628588 |   1.548 |
|       -2.2937279 | 0.99977043 | 0.0095952208 |   1.541 |
|       -2.2765756 | 0.99459809 | 0.0092406948 |   1.535 |
|       -2.2594209 | 0.99896717 | 0.0096555804 |   1.528 |
|       -2.2422617 | 0.99881371 | 0.0089635112 |   1.522 |
|       -2.2251076 | 0.99707333 | 0.0087888224 |   1.516 |
|        -2.207954 | 0.99794309 | 0.0088268288 |    1.51 |
|       -2.1907916 | 0.99959642 |  0.008693206 |   1.503 |
|       -2.1736349 | 0.99917467 |  0.008740568 |   1.497 |
|       -2.1564684 | 0.99712841 | 0.0086956416 |   1.492 |
|       -2.1393057 | 0.99444225 | 0.0087693692 |   1.486 |
|       -2.1221514 |  1.0007835 | 0.0087292308 |    1.48 |
|       -2.1049994 |  1.0055297 | 0.0087850576 |   1.474 |
|       -2.0878427 |  1.0031767 | 0.0088036336 |   1.469 |
|       -2.0706809 | 0.98959206 |  0.008609728 |   1.463 |
|       -2.0535003 |  1.0035883 | 0.0086648544 |   1.457 |
|       -2.0363209 | 0.99981296 | 0.0084782156 |   1.452 |
|       -2.0191896 | 0.99404543 | 0.0085856672 |   1.447 |
|       -2.0020402 |  1.0071664 | 0.0090805428 |   1.441 |
|       -1.9848875 |  1.0072999 | 0.0087845588 |   1.436 |
|       -1.9677348 | 0.99903909 | 0.0086518836 |   1.431 |
|       -1.9505772 | 0.99900503 | 0.0086767068 |   1.426 |
|       -1.9334253 |  0.9995204 | 0.0086748352 |   1.421 |
|       -1.9162731 | 0.99505267 | 0.0089106844 |   1.416 |
|       -1.8991183 |  1.0033021 |  0.008908926 |   1.411 |
|       -1.8819675 | 0.99488884 | 0.0088271248 |   1.406 |
|       -1.8648166 | 0.99196397 | 0.0088208692 |   1.402 |
|        -1.847663 |  0.9960247 | 0.0087464408 |   1.397 |
|       -1.8305127 | 0.99717808 | 0.0088610152 |   1.392 |
|       -1.8133558 | 0.98801836 | 0.0097202364 |   1.388 |
|       -1.7961718 |  0.9979019 | 0.0087496264 |   1.383 |
|       -1.7789818 | 0.99766833 | 0.0086073604 |   1.379 |
|       -1.7618224 | 0.99959223 | 0.0087395616 |   1.375 |
|       -1.7446703 | 0.99358724 | 0.0085087124 |    1.37 |
|       -1.7275163 | 0.99348049 | 0.0085454612 |   1.366 |
|        -1.710335 | 0.99743314 | 0.0084038392 |   1.362 |
|       -1.6931812 |  0.9943416 | 0.0085042384 |   1.358 |
|       -1.6760198 | 0.99499787 | 0.0083950492 |   1.353 |
|       -1.6588624 | 0.99303866 | 0.0085687096 |   1.349 |
|        -1.641703 | 0.99005643 | 0.0085146684 |   1.345 |
|       -1.6245494 |  1.0044989 | 0.0083074044 |   1.341 |
|       -1.6073352 | 0.99340305 | 0.0082676116 |   1.338 |
|       -1.5901794 | 0.99846207 | 0.0081743716 |   1.334 |
|       -1.5730222 | 0.99552713 | 0.0081618116 |    1.33 |
|         -1.55587 | 0.99644417 | 0.0082398184 |   1.326 |
|       -1.5387079 | 0.99797296 | 0.0081224384 |   1.322 |
|       -1.5215525 | 0.99706419 | 0.0081561092 |   1.319 |
|       -1.5043944 | 0.99546433 | 0.0081435324 |   1.315 |
|       -1.4872407 |  1.0028889 | 0.0081287336 |   1.312 |
|       -1.4700676 |  1.0020771 | 0.0083000796 |   1.308 |
|       -1.4528847 |  1.0055333 | 0.0080715388 |   1.305 |
|       -1.4357223 | 0.99671874 |  0.008122502 |   1.301 |
|       -1.4185246 |  1.0039645 | 0.0080616168 |   1.298 |
|       -1.4013444 | 0.99898582 |  0.007954684 |   1.295 |
|       -1.3841855 | 0.99749108 | 0.0080936224 |   1.291 |
|       -1.3669997 | 0.99973028 |  0.007890836 |   1.288 |
|       -1.3498463 |  1.0011382 | 0.0077570028 |   1.285 |
|       -1.3326628 | 0.99655901 | 0.0082406256 |   1.282 |
|       -1.3154663 |  1.0005286 | 0.0078427908 |   1.279 |
|       -1.2982878 | 0.99783568 | 0.0078980696 |   1.276 |
|       -1.2811327 |  1.0018175 | 0.0079459656 |   1.273 |
|       -1.2639686 | 0.99832374 | 0.0077047948 |    1.27 |
|       -1.2468145 |  1.0037252 | 0.0077585212 |   1.267 |
|       -1.2296646 |  1.0073016 |  0.008004166 |   1.264 |
