| JD - 2457388(hr) |       Flux |     Flux Err | Airmass |
|       -2.4139274 | 0.98943882 |  0.012025284 |    1.59 |
|       -2.3967685 | 0.99989216 |  0.012229974 |   1.582 |
|       -2.3796119 | 0.99741706 | 0.0119644672 |   1.575 |
|       -2.3624283 |   1.000834 | 0.0122370428 |   1.568 |
|       -2.3452542 | 0.98789755 | 0.0117149504 |   1.561 |
|       -2.3280954 |  0.9888842 | 0.0115317144 |   1.555 |
|       -2.3108841 | 0.99922567 | 0.0118254272 |   1.548 |
|       -2.2937279 |  1.0042581 | 0.0122442964 |   1.541 |
|       -2.2765756 | 0.99514515 | 0.0116558204 |   1.535 |
|       -2.2594209 | 0.99990952 | 0.0122145368 |   1.528 |
|       -2.2422617 |  0.9887543 | 0.0112828872 |   1.522 |
|       -2.2251076 |  1.0020458 | 0.0113876444 |   1.516 |
|        -2.207954 | 0.99110882 | 0.0114056524 |    1.51 |
|       -2.1907916 |  1.0033138 | 0.0112599748 |   1.503 |
|       -2.1736349 | 0.99333654 | 0.0112702432 |   1.497 |
|       -2.1564684 |  1.0067664 | 0.0114250888 |   1.492 |
|       -2.1393057 | 0.99696533 | 0.0113322756 |   1.486 |
|       -2.1221514 |  1.0075242 | 0.0113089216 |    1.48 |
|       -2.1049994 |  1.0026374 |  0.011254752 |   1.474 |
|       -2.0878427 |  1.0100133 | 0.0114084288 |   1.469 |
|       -2.0706809 |  0.9909302 | 0.0111879568 |   1.463 |
|       -2.0535003 | 0.98964653 | 0.0112020772 |   1.457 |
|       -2.0363209 |  1.0137036 | 0.0112888972 |   1.452 |
|       -2.0191896 |    1.00543 |  0.011293124 |   1.447 |
|       -2.0020402 |  1.0022301 | 0.0116684104 |   1.441 |
|       -1.9848875 |  1.0024282 | 0.0113918056 |   1.436 |
|       -1.9677348 | 0.99830208 | 0.0114049384 |   1.431 |
|       -1.9505772 | 0.99718252 | 0.0114016472 |   1.426 |
|       -1.9334253 |  0.9975306 | 0.0112484812 |   1.421 |
|       -1.9162731 |  1.0014297 | 0.0116596696 |   1.416 |
|       -1.8991183 | 0.99418441 |   0.01147184 |   1.411 |
|       -1.8819675 | 0.99723258 | 0.0115357828 |   1.406 |
|       -1.8648166 |  1.0058871 | 0.0118682332 |   1.402 |
|        -1.847663 |        1.0 | 0.0116905224 |   1.397 |
|       -1.8305127 |  1.0082482 |  0.011791472 |   1.392 |
|       -1.8133558 | 0.99294158 | 0.0125786296 |   1.388 |
|       -1.7961718 |  1.0025028 | 0.0116246912 |   1.383 |
|       -1.7789818 | 0.99032208 | 0.0113331508 |   1.379 |
|       -1.7618224 |  1.0010501 | 0.0115424544 |   1.375 |
|       -1.7446703 | 0.99383121 | 0.0113023324 |    1.37 |
|       -1.7275163 | 0.99968839 |  0.011397128 |   1.366 |
|        -1.710335 | 0.99100089 | 0.0110957096 |   1.362 |
|       -1.6931812 |  1.0019341 | 0.0114916352 |   1.358 |
|       -1.6760198 | 0.99876698 | 0.0113251348 |   1.353 |
|       -1.6588624 |  0.9998956 | 0.0115559972 |   1.349 |
|        -1.641703 | 0.99967003 | 0.0115577636 |   1.345 |
|       -1.6245494 | 0.99579059 | 0.0111872924 |   1.341 |
|       -1.6073352 |   1.002188 | 0.0113980188 |   1.338 |
|       -1.5901794 | 0.99709262 |  0.011047052 |   1.334 |
|       -1.5730222 | 0.99691133 | 0.0111494616 |    1.33 |
|         -1.55587 | 0.99859516 | 0.0112232196 |   1.326 |
|       -1.5387079 | 0.98631451 | 0.0109626228 |   1.322 |
|       -1.5215525 |  0.9968034 | 0.0112180716 |   1.319 |
|       -1.5043944 | 0.99944026 | 0.0112914196 |   1.315 |
|       -1.4700676 | 0.99898173 | 0.0115015956 |   1.308 |
|       -1.4528847 |  1.0057868 | 0.0111816948 |   1.305 |
|       -1.4357223 |  1.0015615 | 0.0113073732 |   1.301 |
|       -1.4185246 | 0.99658009 | 0.0111558412 |   1.298 |
|       -1.4013444 | 0.99905712 | 0.0111166516 |   1.295 |
|       -1.3841855 |  1.0030452 | 0.0113617616 |   1.291 |
|       -1.3669997 |  1.0043924 | 0.0110968052 |   1.288 |
|       -1.3498463 |  1.0006158 | 0.0108584972 |   1.285 |
|       -1.3326628 |  1.0041631 | 0.0115796972 |   1.282 |
|       -1.3154663 |  1.0040624 |   0.01096388 |   1.279 |
|       -1.2982878 |   1.002901 | 0.0110492324 |   1.276 |
|       -1.2811327 |  1.0053018 | 0.0111317704 |   1.273 |
|       -1.2639686 |   1.000135 | 0.0107884688 |    1.27 |
|       -1.2468145 |  1.0028557 | 0.0108656876 |   1.267 |
|       -1.2296646 | 0.99718092 |  0.011101712 |   1.264 |
|       -1.2125125 | 0.99658622 | 0.0107090072 |   1.261 |
|       -1.1953755 |  1.0066827 | 0.0109678684 |   1.258 |
|       -1.1782241 |  1.0010827 | 0.0109236696 |   1.255 |
|       -1.1610706 | 0.99865193 | 0.0108012356 |   1.253 |
|       -1.1439169 | 0.99218125 | 0.0108382728 |    1.25 |
|       -1.1267321 |  1.0018644 | 0.0109059228 |   1.247 |
|       -1.1095584 |  1.0021573 | 0.0110375592 |   1.245 |
|       -1.0924102 |  1.0020743 | 0.0110908016 |   1.242 |
|       -1.0752579 | 0.99763023 | 0.0108241528 |    1.24 |
|       -1.0580962 |  1.0017461 | 0.0109880096 |   1.237 |
|       -1.0409426 |  0.9933669 | 0.0105918404 |   1.235 |
|       -1.0237881 |     1.0059 | 0.0109657012 |   1.232 |
|       -1.0066325 | 0.99923364 | 0.0106844112 |    1.23 |
|      -0.98947485 |  1.0079256 | 0.0110744796 |   1.227 |
|      -0.97231195 | 0.99102488 | 0.0107512032 |   1.225 |
|      -0.95515907 |  1.0072506 |  0.011191806 |   1.223 |
|      -0.93798331 | 0.99894903 | 0.0109201052 |    1.22 |
|      -0.92082277 |  0.9977384 | 0.0107804504 |   1.218 |
|      -0.90363025 | 0.99917251 | 0.0108678888 |   1.216 |
|      -0.88647098 |  1.0055755 | 0.0111388472 |   1.214 |
|      -0.86930338 | 0.99484369 |  0.011167188 |   1.212 |
|      -0.85214707 |  1.0011765 | 0.0113363704 |    1.21 |
|      -0.83499177 | 0.99688994 |  0.011154092 |   1.208 |
|      -0.81781283 |  1.0010554 |  0.011176176 |   1.206 |
|      -0.80065585 |   1.003571 | 0.0110513944 |   1.204 |
|      -0.78350712 |  1.0033909 |  0.011354448 |   1.202 |
|      -0.76631989 |  1.0036517 | 0.0115478724 |     1.2 |
|      -0.74916646 |   1.005301 |   0.01096332 |   1.198 |
|      -0.73201772 |  1.0021003 |  0.011080026 |   1.196 |
|      -0.71485827 | 0.99390458 | 0.0107260448 |   1.194 |
|      -0.69768679 |  1.0045353 | 0.0110821748 |   1.192 |
|      -0.68053768 |  1.0006649 | 0.0110680176 |   1.191 |
|      -0.66338503 | 0.99980252 | 0.0109729188 |   1.189 |
