| JD - 2457388(hr) |       Flux |     Flux Err | Airmass |
|       -2.4139274 | 0.98801369 | 0.0096944172 |    1.59 |
|       -2.3967685 | 0.99101847 | 0.0096911808 |   1.582 |
|       -2.3796119 | 0.98832409 | 0.0096169032 |   1.575 |
|       -2.3624283 | 0.98934753 | 0.0096517828 |   1.568 |
|       -2.3452542 | 0.99452169 | 0.0096055772 |   1.561 |
|       -2.3280954 | 0.98857734 |  0.009361322 |   1.555 |
|       -2.3108841 | 0.98329683 | 0.0094188224 |   1.548 |
|       -2.2937279 | 0.99425902 | 0.0095842828 |   1.541 |
|       -2.2765756 | 0.98787862 | 0.0093928296 |   1.535 |
|       -2.2594209 | 0.99966829 | 0.0097650668 |   1.528 |
|       -2.2422617 | 0.99199761 | 0.0092433236 |   1.522 |
|       -2.2251076 | 0.99443564 | 0.0091768836 |   1.516 |
|        -2.207954 | 0.99398883 | 0.0091877516 |    1.51 |
|       -2.1907916 | 0.98988289 | 0.0090047348 |   1.503 |
|       -2.1736349 | 0.99380206 | 0.0091207424 |   1.497 |
|       -2.1564684 | 0.99263575 | 0.0090705456 |   1.492 |
|       -2.1393057 | 0.99107595 | 0.0091642736 |   1.486 |
|       -2.1221514 |  0.9828603 | 0.0089911804 |    1.48 |
|       -2.1049994 | 0.99302112 | 0.0089810604 |   1.474 |
|       -2.0878427 |  1.0055982 | 0.0092724228 |   1.469 |
|       -2.0706809 | 0.99056164 | 0.0090861396 |   1.463 |
|       -2.0535003 |  1.0025042 |   0.00920478 |   1.457 |
|       -2.0363209 | 0.99945329 | 0.0090269376 |   1.452 |
|       -2.0191896 | 0.98752257 | 0.0090439184 |   1.447 |
|       -2.0020402 |  0.9951944 |  0.009322758 |   1.441 |
|       -1.9848875 |  1.0054351 | 0.0092102676 |   1.436 |
|       -1.9677348 | 0.99808858 |  0.009150588 |   1.431 |
|       -1.9505772 | 0.99358087 | 0.0091022476 |   1.426 |
|       -1.9334253 |  1.0005385 | 0.0091846864 |   1.421 |
|       -1.9162731 | 0.99422104 | 0.0093841644 |   1.416 |
|       -1.8991183 | 0.98843213 |  0.009223998 |   1.411 |
|       -1.8819675 | 0.98643889 | 0.0091652392 |   1.406 |
|       -1.8648166 | 0.99476385 | 0.0093781432 |   1.402 |
|        -1.847663 |  1.0014056 | 0.0093728612 |   1.397 |
|       -1.8305127 | 0.98968395 | 0.0092964984 |   1.392 |
|       -1.8133558 |  0.9840256 | 0.0100749648 |   1.388 |
|       -1.7961718 | 0.99160088 | 0.0092628036 |   1.383 |
|       -1.7789818 | 0.99222558 | 0.0091897684 |   1.379 |
|       -1.7618224 |  1.0016274 | 0.0093208996 |   1.375 |
|       -1.7446703 | 0.99148276 |  0.009122114 |    1.37 |
|       -1.7275163 | 0.99353233 |  0.009145112 |   1.366 |
|        -1.710335 | 0.99460284 | 0.0090825848 |   1.362 |
|       -1.6931812 | 0.99255225 | 0.0091715292 |   1.358 |
|       -1.6760198 | 0.99169978 |  0.009075238 |   1.353 |
|       -1.6588624 | 0.99765455 | 0.0092189832 |   1.349 |
|        -1.641703 |  0.9950711 |  0.009217734 |   1.345 |
|       -1.6245494 | 0.99859677 | 0.0090610536 |   1.341 |
|       -1.6073352 | 0.99215923 | 0.0089564268 |   1.338 |
|       -1.5901794 | 0.99885104 |  0.008925734 |   1.334 |
|       -1.5730222 | 0.99615269 | 0.0089533616 |    1.33 |
|         -1.55587 | 0.98885245 | 0.0089912604 |   1.326 |
|       -1.5387079 | 0.99806021 | 0.0089029284 |   1.322 |
|       -1.5215525 |  1.0007893 | 0.0089571936 |   1.319 |
|       -1.5043944 | 0.99834083 | 0.0090138696 |   1.315 |
|       -1.4872407 | 0.99883228 | 0.0089748108 |   1.312 |
|       -1.4700676 |  0.9974821 | 0.0090929952 |   1.308 |
|       -1.4528847 | 0.99565768 | 0.0089070284 |   1.305 |
|       -1.4357223 | 0.99517154 | 0.0089825772 |   1.301 |
|       -1.4185246 |  1.0039467 |  0.008994478 |   1.298 |
|       -1.4013444 | 0.99427361 | 0.0088411092 |   1.295 |
|       -1.3841855 | 0.99835044 |  0.008965904 |   1.291 |
|       -1.3669997 | 0.99878455 | 0.0088196924 |   1.288 |
|       -1.3498463 | 0.99704773 |   0.00872167 |   1.285 |
|       -1.3326628 | 0.99394936 | 0.0090098704 |   1.282 |
|       -1.3154663 | 0.99987078 | 0.0088166724 |   1.279 |
|       -1.2982878 | 0.99743995 |  0.008798518 |   1.276 |
|       -1.2811327 | 0.99911169 | 0.0088302768 |   1.273 |
|       -1.2639686 | 0.99458899 |  0.008665286 |    1.27 |
|       -1.2468145 |  1.0005438 | 0.0087252828 |   1.267 |
|       -1.2296646 | 0.99756069 | 0.0088922736 |   1.264 |
|       -1.2125125 |  1.0091466 | 0.0087165692 |   1.261 |
|       -1.1953755 |  1.0030772 | 0.0087788804 |   1.258 |
|       -1.1782241 | 0.99358276 | 0.0087003964 |   1.255 |
|       -1.1610706 |  1.0000924 |  0.008746106 |   1.253 |
|       -1.1439169 |  1.0001156 |   0.00888098 |    1.25 |
|       -1.1267321 |  1.0038561 | 0.0087815524 |   1.247 |
|       -1.1095584 |  1.0030618 | 0.0089171508 |   1.245 |
|       -1.0924102 | 0.99957289 |   0.00883823 |   1.242 |
|       -1.0752579 |  1.0026503 | 0.0088112288 |    1.24 |
|       -1.0580962 |  1.0017011 | 0.0088275372 |   1.237 |
|       -1.0409426 | 0.99791446 | 0.0086248968 |   1.235 |
|       -1.0237881 |  1.0080082 | 0.0088671536 |   1.232 |
|       -1.0066325 | 0.99482221 | 0.0086815944 |    1.23 |
|      -0.98947485 | 0.99348433 | 0.0088194288 |   1.227 |
|      -0.97231195 |  1.0028239 | 0.0087755828 |   1.225 |
|      -0.95515907 | 0.99458778 | 0.0088119724 |   1.223 |
|      -0.93798331 |   1.003172 | 0.0088440664 |    1.22 |
|      -0.92082277 | 0.98972738 | 0.0086761204 |   1.218 |
