| JD - 2457388(hr) |       Flux |     Flux Err | Airmass |
|       -2.4139274 |  0.9962134 | 0.0087120448 |    1.59 |
|       -2.3967685 | 0.99761831 |  0.008782284 |   1.582 |
|       -2.3796119 | 0.99084322 | 0.0085402824 |   1.575 |
|       -2.3624283 | 0.99326612 | 0.0086801312 |   1.568 |
|       -2.3452542 | 0.99576515 | 0.0085807644 |   1.561 |
|       -2.3280954 |  0.9994007 | 0.0083218436 |   1.555 |
|       -2.3108841 | 0.99707634 | 0.0084771816 |   1.548 |
|       -2.2937279 |  1.0014003 | 0.0088478104 |   1.541 |
|       -2.2765756 | 0.99995002 | 0.0084674372 |   1.535 |
|       -2.2594209 | 0.99468945 | 0.0087268984 |   1.528 |
|       -2.2422617 | 0.99836547 |   0.00818312 |   1.522 |
|       -2.2251076 | 0.99715216 | 0.0079709872 |   1.516 |
|        -2.207954 | 0.99835507 |   0.00806251 |    1.51 |
|       -2.1907916 | 0.99965832 |  0.007909202 |   1.503 |
|       -2.1736349 | 0.99154515 |  0.007908884 |   1.497 |
|       -2.1564684 |  1.0025763 | 0.0079950784 |   1.492 |
|       -2.1393057 |  1.0041246 | 0.0081321744 |   1.486 |
|       -2.1221514 |  1.0050386 |  0.008023142 |    1.48 |
|       -2.1049994 |  1.0025177 | 0.0079601476 |   1.474 |
|       -2.0878427 | 0.99888256 | 0.0080787544 |   1.469 |
|       -2.0706809 | 0.99711659 | 0.0079831604 |   1.463 |
|       -2.0535003 | 0.99740621 |  0.007864588 |   1.457 |
|       -2.0363209 |  1.0051163 | 0.0077817924 |   1.452 |
|       -2.0191896 |  1.0029312 |  0.007949326 |   1.447 |
|       -2.0020402 |  1.0060663 | 0.0083224316 |   1.441 |
|       -1.9848875 |  1.0002829 | 0.0079989884 |   1.436 |
|       -1.9677348 |  1.0045147 | 0.0080486688 |   1.431 |
|       -1.9505772 | 0.99911456 | 0.0079228156 |   1.426 |
|       -1.9334253 |  1.0064715 |  0.008034746 |   1.421 |
|       -1.9162731 | 0.99855462 | 0.0082189092 |   1.416 |
|       -1.8991183 | 0.99716382 | 0.0081009068 |   1.411 |
|       -1.8819675 | 0.99370985 | 0.0080115568 |   1.406 |
|       -1.8648166 | 0.99745033 | 0.0081240716 |   1.402 |
|        -1.847663 | 0.99327556 | 0.0080512028 |   1.397 |
|       -1.8305127 | 0.99236531 | 0.0081706772 |   1.392 |
|       -1.8133558 | 0.99105524 | 0.0090160884 |   1.388 |
|       -1.7961718 |  0.9947424 | 0.0080696052 |   1.383 |
|       -1.7789818 |  1.0016864 | 0.0080556216 |   1.379 |
|       -1.7618224 |  1.0006488 | 0.0080289212 |   1.375 |
|       -1.7446703 | 0.99845347 |  0.007857742 |    1.37 |
|       -1.7275163 | 0.99541077 |   0.00779196 |   1.366 |
|        -1.710335 |  1.0009517 |  0.007764612 |   1.362 |
|       -1.6931812 |        1.0 | 0.0079292948 |   1.358 |
|       -1.6760198 | 0.99797054 | 0.0077377744 |   1.353 |
|       -1.6588624 | 0.99739864 | 0.0078832896 |   1.349 |
|        -1.641703 | 0.99641012 | 0.0078449812 |   1.345 |
|       -1.6245494 |   1.005419 | 0.0077480172 |   1.341 |
|       -1.6073352 |  1.0011621 | 0.0077026168 |   1.338 |
|       -1.5901794 |   1.001546 | 0.0075793112 |   1.334 |
|       -1.5730222 | 0.99765396 | 0.0075649888 |    1.33 |
|         -1.55587 | 0.99984093 | 0.0075946548 |   1.326 |
|       -1.5387079 | 0.99583882 | 0.0074623804 |   1.322 |
|       -1.5215525 |  1.0001906 | 0.0075212944 |   1.319 |
|       -1.5043944 |  1.0001975 | 0.0075385924 |   1.315 |
|       -1.4872407 | 0.99766992 | 0.0075450108 |   1.312 |
|       -1.4700676 |  1.0038813 | 0.0077384564 |   1.308 |
|       -1.4528847 |   1.004762 | 0.0074915432 |   1.305 |
|       -1.4357223 |  1.0006719 | 0.0075368784 |   1.301 |
|       -1.4185246 |  1.0013852 | 0.0075066476 |   1.298 |
|       -1.4013444 |  1.0025717 | 0.0074306744 |   1.295 |
|       -1.3841855 |  1.0022214 | 0.0075479496 |   1.291 |
|       -1.3669997 |  1.0053299 |  0.007362292 |   1.288 |
|       -1.3498463 | 0.99987717 | 0.0071948132 |   1.285 |
|       -1.3326628 |  1.0000703 | 0.0076050432 |   1.282 |
|       -1.3154663 |  1.0094241 | 0.0073336144 |   1.279 |
|       -1.2982878 |  1.0024107 | 0.0073185504 |   1.276 |
|       -1.2811327 |  1.0002101 | 0.0073169856 |   1.273 |
|       -1.2639686 |  1.0046052 | 0.0071933152 |    1.27 |
|       -1.2468145 |  1.0049998 | 0.0071889208 |   1.267 |
|       -1.2296646 |  1.0033903 | 0.0073868192 |   1.264 |
|       -1.2125125 |  1.0028978 | 0.0071817488 |   1.261 |
|       -1.1953755 |  1.0047788 |  0.007239972 |   1.258 |
|       -1.1782241 |  1.0022525 | 0.0072207908 |   1.255 |
|       -1.1610706 |  1.0038159 | 0.0072576172 |   1.253 |
|       -1.1439169 |  1.0037669 | 0.0074323452 |    1.25 |
|       -1.1267321 |  1.0065756 |  0.007397098 |   1.247 |
|       -1.1095584 |  1.0031719 |  0.007489454 |   1.245 |
|       -1.0752579 |   1.002718 | 0.0074000424 |    1.24 |
|       -1.0580962 |  1.0062336 | 0.0074552932 |   1.237 |
|       -1.0409426 |  1.0069323 | 0.0072734984 |   1.235 |
|       -1.0237881 |     1.0034 |  0.007399902 |   1.232 |
|       -1.0066325 |  1.0057711 | 0.0072744624 |    1.23 |
|      -0.98947485 |   1.004447 |  0.007444774 |   1.227 |
|      -0.97231195 |  1.0047205 | 0.0073487092 |   1.225 |
|      -0.95515907 |  1.0039779 | 0.0074310524 |   1.223 |
|      -0.93798331 |  1.0044342 | 0.0073320952 |    1.22 |
|      -0.92082277 |  1.0041386 |   0.00725487 |   1.218 |
|      -0.90363025 | 0.99952308 |   0.00721638 |   1.216 |
|      -0.88647098 | 0.99945201 | 0.0074264912 |   1.214 |
|      -0.86930338 |   1.008035 | 0.0076067096 |   1.212 |
|      -0.85214707 |  1.0054817 | 0.0075553992 |    1.21 |
|      -0.83499177 |  1.0023749 | 0.0074794884 |   1.208 |
|      -0.81781283 |  1.0065244 |  0.007418448 |   1.206 |
|      -0.80065585 |  1.0006165 | 0.0073093036 |   1.204 |
|      -0.78350712 |  1.0075383 | 0.0076415964 |   1.202 |
|      -0.76631989 |  1.0043999 | 0.0077021696 |     1.2 |
|      -0.74916646 |  1.0024828 | 0.0072424452 |   1.198 |
|      -0.73201772 |  1.0054022 | 0.0073571732 |   1.196 |
|      -0.71485827 |   1.000594 | 0.0072884352 |   1.194 |
|      -0.69768679 |  0.9999567 | 0.0073486136 |   1.192 |
|      -0.68053768 |  1.0089723 | 0.0075031212 |   1.191 |
|      -0.66338503 |  1.0013762 | 0.0074444164 |   1.189 |
|      -0.64623282 |  1.0043275 | 0.0075673648 |   1.187 |
|      -0.62907667 |  1.0034144 |  0.007730362 |   1.185 |
|      -0.61190716 |    0.99901 | 0.0077100616 |   1.184 |
|      -0.59474967 |  1.0014234 | 0.0074155564 |   1.182 |
|       -0.5775946 |  1.0040064 | 0.0073635372 |   1.181 |
|      -0.56041372 |  1.0029045 | 0.0074266732 |   1.179 |
|      -0.54326313 |  1.0073877 | 0.0075111024 |   1.178 |
|      -0.52607189 |  1.0045248 |  0.007355418 |   1.176 |
|      -0.50891352 |  1.0037056 | 0.0072351216 |   1.175 |
|      -0.49168405 |  1.0068487 | 0.0073188288 |   1.173 |
|      -0.47451943 |  1.0051418 | 0.0074707408 |   1.172 |
|      -0.45732503 |  1.0013637 | 0.0074473392 |    1.17 |
|      -0.44017357 |  1.0026986 | 0.0073294696 |   1.169 |
|      -0.42301279 |  1.0057418 | 0.0073348268 |   1.168 |
|      -0.40583064 |  1.0004654 | 0.0073368648 |   1.166 |
|        -0.388651 |  1.0036054 | 0.0071950668 |   1.165 |
|        -0.371495 |  1.0080353 | 0.0073741844 |   1.164 |
|      -0.35434107 |   1.004846 |  0.007291796 |   1.163 |
|      -0.33717167 |  1.0043699 | 0.0072082236 |   1.161 |
|      -0.32001138 |  1.0043156 | 0.0071833876 |    1.16 |
|       -0.3028569 |  1.0074618 |  0.007290516 |   1.159 |
|      -0.28569942 |  1.0011475 | 0.0074067408 |   1.158 |
|      -0.26853983 |  1.0029578 | 0.0073176844 |   1.157 |
|      -0.25137686 |  1.0029167 |  0.007239412 |   1.156 |
|      -0.23421697 |  1.0047931 | 0.0071952008 |   1.155 |
|      -0.21703383 | 0.99868087 | 0.0070488984 |   1.154 |
|      -0.19983917 |  1.0038965 | 0.0072399832 |   1.153 |
|      -0.18265923 |  1.0015301 |  0.007191056 |   1.152 |
|      -0.16550921 |  1.0088591 | 0.0071838228 |   1.151 |
|      -0.14835759 |  1.0124168 | 0.0071984404 |    1.15 |
|      -0.13120325 |  1.0050491 | 0.0070972552 |   1.149 |
|      -0.11404668 |  1.0032329 | 0.0070291104 |   1.148 |
|     -0.096892018 |  1.0003647 | 0.0070934364 |   1.147 |
|     -0.079706144 |  1.0065745 | 0.0072880556 |   1.147 |
|     -0.062549081 |  1.0081018 |   0.00718939 |   1.146 |
|     -0.045385737 |  1.0017214 | 0.0071718048 |   1.145 |
|     -0.028229568 | 0.99974528 | 0.0073558508 |   1.144 |
|     -0.011077188 | 0.99786687 | 0.0073475624 |   1.144 |
|      0.006082993 |  1.0041235 |  0.007298886 |   1.143 |
|      0.023241006 |  1.0019196 | 0.0072140752 |   1.142 |
|      0.040394884 | 0.99820566 | 0.0072532332 |   1.142 |
|      0.057586715 | 0.99851756 | 0.0072253592 |   1.141 |
|      0.074738078 | 0.99862472 | 0.0072338204 |   1.141 |
|      0.091926958 | 0.99806196 | 0.0071449288 |    1.14 |
|       0.10908441 |  1.0004658 | 0.0071135492 |    1.14 |
|       0.12624985 | 0.99784065 | 0.0070736796 |   1.139 |
|       0.14343952 | 0.99606116 |  0.007059752 |   1.139 |
|        0.1605991 |  1.0014784 | 0.0070701424 |   1.138 |
|        0.1778141 |  0.9992847 | 0.0069309712 |   1.138 |
|       0.19497075 | 0.99368437 | 0.0069890988 |   1.137 |
|       0.21213238 |  1.0029607 | 0.0070472792 |   1.137 |
|       0.22931802 | 0.99853004 |  0.007043824 |   1.137 |
|       0.24653504 | 0.99897985 | 0.0070420548 |   1.136 |
|        0.2637868 |  1.0002331 |  0.007271216 |   1.136 |
|       0.28097971 | 0.99780805 |  0.007064558 |   1.136 |
|       0.29821431 | 0.99861663 | 0.0070952292 |   1.136 |
|       0.31541125 | 0.99852759 | 0.0070528472 |   1.135 |
|       0.33270907 |  1.0059041 | 0.0071006064 |   1.135 |
|       0.35002717 | 0.99394147 | 0.0070191156 |   1.135 |
|       0.36729911 |  1.0012387 | 0.0070083176 |   1.135 |
|        0.3844354 | 0.99779424 |   0.00717212 |   1.135 |
|       0.40167135 |  1.0057589 |  0.007249256 |   1.135 |
|       0.41898493 |  1.0026549 | 0.0072002524 |   1.134 |
