| JD - 2457388(hr) |       Flux |     Flux Err | Airmass |
|       0.45350696 | 0.99558364 | 0.0101790852 |   1.134 |
|       0.47090033 | 0.99636782 | 0.0102598216 |   1.134 |
|         0.488357 | 0.99995723 | 0.0103627808 |   1.134 |
|       0.50571612 |  1.0113306 | 0.0104766436 |   1.134 |
|       0.52294159 | 0.99241793 | 0.0103106788 |   1.134 |
|       0.54011025 | 0.98838773 | 0.0103111856 |   1.135 |
|       0.55726436 | 0.99611684 | 0.0103807476 |   1.135 |
|       0.57441739 |  0.9869113 |    0.0101443 |   1.135 |
|       0.59157442 | 0.99503229 |   0.01041821 |   1.135 |
|       0.60873171 | 0.99826306 | 0.0104974068 |   1.135 |
|       0.62589252 |  0.9966754 | 0.0103381124 |   1.135 |
|       0.64305001 | 0.99582442 | 0.0104460396 |   1.136 |
|       0.66020143 |   1.005241 | 0.0104063536 |   1.136 |
|       0.67735273 | 0.99837032 | 0.0103564992 |   1.136 |
|       0.69450846 | 0.99928445 | 0.0103478772 |   1.137 |
|       0.71166889 | 0.99140748 | 0.0101839708 |   1.137 |
|       0.72882775 | 0.99252046 | 0.0104873556 |   1.137 |
|       0.74599063 | 0.99532272 | 0.0101938536 |   1.138 |
|         0.763177 |  0.9971839 | 0.0101962372 |   1.138 |
|       0.78036917 |  1.0096894 | 0.0106955204 |   1.138 |
|       0.79755127 |  0.9921445 | 0.0102009984 |   1.139 |
|       0.81470158 | 0.98837688 |   0.01013451 |   1.139 |
|       0.83185868 | 0.99936717 | 0.0102833944 |    1.14 |
|       0.84901674 |  1.0048169 | 0.0103254436 |    1.14 |
|       0.86617046 |  1.0005661 |  0.010394358 |   1.141 |
|       0.88332214 | 0.99153678 |  0.010220294 |   1.142 |
|        0.9004827 |  1.0004947 | 0.0103192412 |   1.142 |
|       0.91763412 |  1.0041338 | 0.0104639632 |   1.143 |
|       0.93478792 |  0.9896204 | 0.0101196908 |   1.144 |
|       0.95194602 |  1.0017446 | 0.0103996684 |   1.144 |
|       0.96910892 |  1.0004377 |  0.010319864 |   1.145 |
|       0.98628861 | 0.99899618 | 0.0104347504 |   1.146 |
|        1.0035013 |  1.0006214 | 0.0106296968 |   1.146 |
|        1.0206516 | 0.99083234 | 0.0102833052 |   1.147 |
|        1.0378065 | 0.99568111 | 0.0103757988 |   1.148 |
|        1.0549635 | 0.99511708 |  0.010418374 |   1.149 |
|        1.0721177 | 0.99974894 | 0.0105578552 |    1.15 |
|          1.08931 | 0.99071423 | 0.0103688676 |   1.151 |
|        1.1064706 | 0.99803215 |  0.010536752 |   1.152 |
|        1.1236278 | 0.99549802 | 0.0103345448 |   1.152 |
|        1.1408128 | 0.99240591 | 0.0103807988 |   1.153 |
|        1.1579989 |  1.0015202 | 0.0105648952 |   1.154 |
|        1.1751856 | 0.99499516 | 0.0104818096 |   1.155 |
|        1.1923734 | 0.99379797 | 0.0104406052 |   1.156 |
|        1.2095557 |  0.9914539 | 0.0104362104 |   1.158 |
|        1.2267322 |        1.0 | 0.0105108264 |   1.159 |
|        1.2438903 | 0.99202605 | 0.0104285908 |    1.16 |
|        1.2610724 | 0.99837852 | 0.0105290952 |   1.161 |
|        1.2782571 | 0.99813484 |  0.010566988 |   1.162 |
|        1.2954189 |  1.0037296 |  0.010380438 |   1.163 |
|         1.312611 |  1.0021983 | 0.0104357664 |   1.165 |
|        1.3297718 |  0.9952129 | 0.0103576472 |   1.166 |
|        1.3469247 | 0.99752713 | 0.0103273788 |   1.167 |
|        1.3640834 | 0.99844243 |   0.01041321 |   1.168 |
|        1.3812403 | 0.99183351 | 0.0103014964 |    1.17 |
|        1.3984073 |  1.0002753 |  0.010504604 |   1.171 |
|        1.4155817 |  1.0048865 |   0.01052152 |   1.173 |
|        1.4327269 | 0.99690201 | 0.0104791896 |   1.174 |
|        1.4498929 |  1.0032621 | 0.0109737772 |   1.175 |
|        1.4670406 |  1.0009449 | 0.0106832024 |   1.177 |
|          1.48422 | 0.99391459 | 0.0104066024 |   1.179 |
|        1.5013747 |  1.0017255 | 0.0104187048 |    1.18 |
|        1.5185259 | 0.99451998 | 0.0103036128 |   1.182 |
|         1.535713 | 0.99843696 | 0.0105073852 |   1.183 |
|        1.5529072 |  1.0030081 | 0.0106703708 |   1.185 |
|        1.5700583 |  1.0029762 | 0.0104620532 |   1.187 |
|        1.5872133 |  1.0005269 | 0.0105993292 |   1.188 |
|         1.604372 | 0.99817487 | 0.0106631904 |    1.19 |
|        1.6215549 | 0.99786505 | 0.0106761988 |   1.192 |
|        1.6387078 | 0.99800629 | 0.0104917452 |   1.194 |
|        1.6558656 | 0.99361015 | 0.0103696984 |   1.195 |
|        1.6730446 | 0.99328997 | 0.0103595284 |   1.197 |
|        1.6902109 | 0.99291839 | 0.0104501836 |   1.199 |
|        1.7073672 | 0.99498281 | 0.0105699828 |   1.201 |
|        1.7245177 | 0.99677229 | 0.0104961668 |   1.203 |
|        1.7416723 |  1.0009354 | 0.0106886664 |   1.205 |
|        1.7588465 |  1.0034624 | 0.0106756488 |   1.207 |
|        1.7760022 | 0.99270397 |  0.010499868 |   1.209 |
|        1.7931647 | 0.99355371 | 0.0104781612 |   1.211 |
|        1.8103677 | 0.99909689 | 0.0107399928 |   1.213 |
|        1.8275192 |   1.001726 | 0.0106319036 |   1.215 |
|        1.8446959 |  1.0034585 | 0.0107037392 |   1.218 |
|        1.8618395 |  1.0022264 | 0.0107973416 |    1.22 |
|        1.8790021 | 0.99880024 | 0.0106763928 |   1.222 |
|        1.8961957 | 0.99187006 | 0.0106956176 |   1.224 |
|        1.9133663 |  1.0012027 | 0.0106808972 |   1.227 |
|        1.9305401 |  1.0090452 | 0.0109006688 |   1.229 |
|        1.9476975 | 0.99781822 | 0.0107874852 |   1.231 |
|        1.9648636 | 0.99975375 |  0.010849638 |   1.234 |
|         1.982023 |  1.0004234 | 0.0109662864 |   1.236 |
|        1.9991862 |  1.0008587 | 0.0108907496 |   1.239 |
|        2.0163497 | 0.99971529 | 0.0109171784 |   1.241 |
|        2.0335066 |  1.0013823 | 0.0108337288 |   1.244 |
|        2.0506635 |  0.9943518 | 0.0105648796 |   1.246 |
|        2.0678104 | 0.99952664 | 0.0107467292 |   1.249 |
|        2.0849738 |  1.0026744 | 0.0106868616 |   1.252 |
|         2.102131 |  1.0012782 |  0.010788248 |   1.254 |
|        2.1192868 |  1.0057673 | 0.0106733424 |   1.257 |
|        2.1364658 |  1.0111499 | 0.0107979068 |    1.26 |
|        2.1536434 |  1.0044092 | 0.0106461152 |   1.263 |
|        2.1708035 |  1.0061693 | 0.0107361784 |   1.266 |
|        2.1879862 | 0.99929796 | 0.0105908848 |   1.269 |
|        2.2051383 |  1.0020749 |   0.01047861 |   1.272 |
|         2.222289 |  1.0034013 | 0.0106589048 |   1.275 |
|        2.2394492 |  1.0009451 |  0.010707458 |   1.278 |
