| JD - 2457565 (hr) |       Flux |     Flux Err | Airmass |
|        0.15603294 |  1.0017403 | 0.0095938008 |   1.085 |
|        0.17732018 | 0.98329192 | 0.0096483488 |   1.087 |
|         0.1986003 | 0.99150046 | 0.0099944604 |   1.089 |
|        0.21991114 | 0.99303019 | 0.0096551736 |   1.092 |
|        0.24119604 |  0.9985058 | 0.0098232496 |   1.094 |
|        0.26248111 | 0.98539645 | 0.0097690512 |   1.097 |
|        0.28376437 | 0.98853168 | 0.0098877588 |     1.1 |
|        0.30505269 | 0.99726368 |  0.010008972 |   1.102 |
|        0.32633759 | 0.98988181 | 0.0098540864 |   1.105 |
|         0.3476236 | 0.97549646 | 0.0096153812 |   1.108 |
|        0.36890593 | 0.99555231 | 0.0099400184 |    1.11 |
|        0.39019101 |  0.9877012 | 0.0099453968 |   1.113 |
|         0.4114752 | 0.96800821 | 0.0101397764 |   1.116 |
|        0.43276212 | 0.98349245 | 0.0099700616 |   1.119 |
|        0.45407556 | 0.98239295 | 0.0098328476 |   1.122 |
|        0.47536588 |  1.0034078 | 0.0101360096 |   1.125 |
|        0.49665185 | 0.98672348 | 0.0099220976 |   1.128 |
|        0.51793963 |   0.988617 | 0.0099630452 |   1.131 |
|        0.53922379 | 0.99375346 | 0.0098926508 |   1.134 |
|         0.5605109 | 0.99347243 |  0.009931042 |   1.137 |
|        0.58182743 | 0.99630835 | 0.0100865096 |    1.14 |
|        0.60311656 | 0.99312681 |  0.010261384 |   1.144 |
|        0.62439974 |  1.0057088 |  0.010338512 |   1.147 |
|        0.64568509 | 0.98520392 | 0.0101825892 |    1.15 |
|        0.66694215 |  1.0054418 | 0.0103356884 |   1.154 |
|         0.6882301 | 0.98892545 | 0.0101031092 |   1.157 |
|         0.7095185 | 0.99542633 |  0.010317614 |   1.161 |
|        0.73080416 | 0.98582688 |  0.010193146 |   1.165 |
|        0.75209593 |  1.0042807 | 0.0102834764 |   1.168 |
|        0.77338417 | 0.98848444 |  0.010136438 |   1.172 |
|        0.79466857 | 0.98742684 | 0.0098419404 |   1.176 |
|        0.81595929 | 0.99476209 | 0.0101655196 |    1.18 |
|        0.83724816 |  1.0029512 | 0.0104622132 |   1.183 |
|        0.85853855 | 0.99922898 | 0.0103299808 |   1.187 |
|        0.87982589 | 0.98423873 | 0.0104393228 |   1.191 |
|        0.90109129 | 0.99000226 | 0.0105136816 |   1.195 |
|        0.92238396 | 0.99404508 | 0.0110360384 |     1.2 |
|         0.9436731 |  0.9882719 |  0.010271774 |   1.204 |
|         0.9649592 |  1.0111102 | 0.0105971948 |   1.208 |
|        0.98624663 | 0.99046185 | 0.0103526056 |   1.212 |
|         1.0075327 | 0.99101263 |  0.010402574 |   1.217 |
|         1.0288198 | 0.98969463 | 0.0104199556 |   1.221 |
|         1.0501104 | 0.99545364 | 0.0105697064 |   1.226 |
|         1.0713952 | 0.99413184 | 0.0105781676 |    1.23 |
|         1.0926827 | 0.99305575 | 0.0102121372 |   1.235 |
|         1.1139714 | 0.97138156 | 0.0100440484 |    1.24 |
|         1.1352604 | 0.99363138 | 0.0102433856 |   1.244 |
|         1.1565445 |   1.005231 | 0.0103816192 |   1.249 |
|         1.1778304 |  1.0005618 |  0.010533782 |   1.254 |
|         1.1991148 | 0.98944984 | 0.0104341224 |   1.259 |
|         1.2204035 | 0.99777965 | 0.0108033804 |   1.264 |
|         1.2416932 |  0.9711535 | 0.0103754432 |    1.27 |
|         1.2629996 | 0.98393747 | 0.0110924276 |   1.275 |
|         1.2842866 | 0.98840877 | 0.0112155576 |    1.28 |
|         1.3055758 | 0.98409457 | 0.0116606576 |   1.285 |
|         1.3268633 |  0.9932682 |  0.011327822 |   1.291 |
|         1.3481439 | 0.99665397 | 0.0112932688 |   1.297 |
|         1.3694396 |  1.0068757 | 0.0106813316 |   1.302 |
|         1.3907259 | 0.98287134 |   0.01130414 |   1.308 |
|         1.4120099 | 0.98503881 | 0.0110889284 |   1.314 |
|         1.4332928 | 0.98925382 |   0.01146606 |    1.32 |
|         1.4545817 |  1.0102462 | 0.0117163352 |   1.326 |
|         1.4758677 |  0.9940344 | 0.0110157048 |   1.332 |
|         1.4971568 |  1.0005085 | 0.0111184816 |   1.338 |
|         1.5184443 | 0.98466547 | 0.0107916764 |   1.344 |
|         1.5610209 |  1.0101633 | 0.0106943912 |   1.357 |
|         1.5823297 |  1.0051968 | 0.0112227692 |   1.364 |
|         1.6036168 | 0.99922969 | 0.0107508376 |    1.37 |
|         1.6248999 |  0.9944558 | 0.0106701668 |   1.377 |
|          1.646187 | 0.99523195 | 0.0109464592 |   1.384 |
|         1.6674712 | 0.99467871 | 0.0108560012 |   1.391 |
|         1.6887611 | 0.99799035 |  0.010782176 |   1.398 |
|         1.7100477 | 0.99454318 | 0.0110502356 |   1.405 |
|         1.7313302 | 0.99139439 | 0.0106732832 |   1.413 |
|         1.7526195 | 0.99758332 | 0.0108585284 |    1.42 |
|         1.7739096 | 0.99851391 |  0.010731468 |   1.428 |
|          1.795194 | 0.97739799 |   0.01100091 |   1.435 |
|         1.8164771 | 0.98836975 | 0.0110531652 |   1.443 |
|         1.8377657 |   1.003912 | 0.0111053076 |   1.451 |
|         1.8590505 |  0.9800155 |    0.0106627 |   1.459 |
|         1.8803402 | 0.99086056 | 0.0107264544 |   1.467 |
|         1.9016242 | 0.99867317 | 0.0109526712 |   1.476 |
|         1.9229171 | 0.98504713 | 0.0111342552 |   1.484 |
|         1.9442026 | 0.99506767 | 0.0111736708 |   1.493 |
|         1.9654895 | 0.99150837 | 0.0106375056 |   1.502 |
|         1.9867744 | 0.99896416 | 0.0110383344 |   1.511 |
|         2.0080604 |  1.0052839 |  0.011011004 |    1.52 |
|         2.0293426 |  1.0123897 | 0.0112953128 |   1.529 |
|         2.0506265 |  0.9966131 | 0.0112814372 |   1.538 |
|         2.0719079 |   1.003224 | 0.0112901352 |   1.548 |
|         2.0931978 | 0.99720136 | 0.0118536712 |   1.557 |
|         2.1144856 |  0.9926475 | 0.0118935388 |   1.567 |
|         2.1357764 | 0.98684218 | 0.0117355716 |   1.577 |
|         2.1570659 |  1.0039688 | 0.0123118948 |   1.587 |
|         2.1783537 |  1.0075628 |  0.011595898 |   1.597 |
|         2.1996406 |  1.0118029 | 0.0116398144 |   1.608 |
|         2.2209243 |  1.0040891 | 0.0120522716 |   1.619 |
|          2.242208 |  0.9997281 | 0.0116768152 |    1.63 |
|         2.2634933 |  1.0084461 | 0.0118101908 |   1.641 |
|         2.2847803 |  1.0072362 | 0.0120058612 |   1.652 |
|          2.306065 |  1.0044138 | 0.0118094472 |   1.663 |
|         2.3273491 |  1.0095145 | 0.0120641948 |   1.675 |
|         2.3486363 |  1.0052779 | 0.0118663424 |   1.687 |
|         2.3699216 |  1.0080746 |  0.012063784 |   1.699 |
|           2.39121 |  1.0230704 |   0.01236383 |   1.711 |
|         2.4124989 |  1.0196464 |  0.012651784 |   1.724 |
|         2.4337846 |  1.0189013 | 0.0124871648 |   1.737 |
|          2.455072 |  1.0168278 | 0.0126634436 |    1.75 |
|         2.4763804 |  1.0091131 | 0.0129696892 |   1.763 |
|         2.4976665 |  1.0141534 | 0.0131250456 |   1.776 |
|         2.5189524 |  1.0233565 | 0.0146952008 |    1.79 |
|         2.5402373 | 0.99211726 | 0.0144492376 |   1.804 |
|         2.5615239 |   1.020193 |  0.013593174 |   1.818 |
|         2.5828096 | 0.98663292 | 0.0133857508 |   1.833 |
|         2.6040757 | 0.98970767 | 0.0138650108 |   1.848 |
|          2.625359 |  1.0172036 | 0.0135593696 |   1.863 |
|         2.6466481 | 0.99668631 |  0.014424742 |   1.878 |
|         2.6679351 |  1.0055781 | 0.0137499772 |   1.894 |
|         2.6893067 |  1.0105837 | 0.0140167688 |    1.91 |
|         2.7106012 |  1.0275215 | 0.0143178136 |   1.927 |
|         2.7318859 |  1.0193871 | 0.0144862856 |   1.943 |
|         2.7531718 | 0.97830455 |  0.014259684 |    1.96 |
|         2.7744564 |  1.0232375 | 0.0145404156 |   1.978 |
|         2.7957372 |  1.0100441 | 0.0146648896 |   1.996 |
|         2.8170511 | 0.99124048 |  0.014828932 |   2.014 |
|         2.8383384 |  1.0352016 | 0.0148451472 |   2.032 |
|         2.8596192 |  1.0274005 | 0.0149041804 |   2.051 |
|         2.8809043 |  1.0115989 | 0.0154707008 |    2.07 |
|         2.9021905 |  1.0133123 |  0.014452706 |    2.09 |
|         2.9234769 |  1.0186304 | 0.0153675236 |    2.11 |
|         2.9447625 |  1.0083794 | 0.0141529896 |   2.131 |
|         2.9660517 |  1.0183775 |  0.014181076 |   2.152 |
