| JD - 2457565 (hr) |       Flux |     Flux Err | Airmass |
|        -4.5079613 | 0.99915272 | 0.0088051316 |   1.416 |
|        -4.4866787 |  1.0074335 | 0.0087803788 |   1.408 |
|        -4.4653956 |  1.0043309 |  0.008673442 |   1.401 |
|        -4.4441073 |  1.0083112 |  0.008777238 |   1.394 |
|        -4.4228128 |  1.0129298 | 0.0089335048 |   1.387 |
|        -4.4015156 |  1.0051799 | 0.0085879296 |    1.38 |
|        -4.3802279 |  0.9990283 | 0.0085381756 |   1.373 |
|        -4.3589434 |  1.0049702 |  0.008657704 |   1.366 |
|        -4.3376587 |  1.0000231 | 0.0087079296 |    1.36 |
|        -4.3163706 |  1.0036193 | 0.0087773008 |   1.353 |
|        -4.2950823 | 0.99501984 |  0.009017908 |   1.347 |
|        -4.2737971 |  1.0134496 | 0.0092820628 |   1.341 |
|         -4.252515 |  1.0074674 |  0.009122268 |   1.334 |
|        -4.2312308 |  1.0012551 | 0.0086437592 |   1.328 |
|        -4.2099406 |   1.007482 | 0.0086894612 |   1.322 |
|        -4.1886509 |  1.0066522 | 0.0085458892 |   1.316 |
|        -4.1673621 |  1.0091155 |  0.008496084 |    1.31 |
|        -4.1460789 |  1.0028121 | 0.0083707648 |   1.305 |
|        -4.1247933 |  1.0062675 | 0.0084124308 |   1.299 |
|        -4.1035074 |  1.0015017 |     0.008387 |   1.293 |
|        -4.0822223 |  1.0053672 | 0.0084500256 |   1.288 |
|        -4.0609334 |  1.0078259 | 0.0083098724 |   1.282 |
|        -4.0396478 |  1.0032393 | 0.0083316256 |   1.277 |
|          -4.01836 |  1.0079283 | 0.0084121352 |   1.272 |
|        -3.9970688 |   1.008198 | 0.0083497048 |   1.266 |
|        -3.9757763 |  1.0017867 | 0.0083494852 |   1.261 |
|        -3.9544877 |  1.0016284 |   0.00834408 |   1.256 |
|        -3.9332025 |  1.0023176 | 0.0082884152 |   1.251 |
|        -3.9119164 |  1.0012968 | 0.0082166292 |   1.246 |
|         -3.890629 |  1.0050021 |  0.008471718 |   1.242 |
|        -3.8693396 |  1.0005469 | 0.0085232444 |   1.237 |
|        -3.8480549 |  1.0023119 | 0.0087590168 |   1.232 |
|        -3.8267708 | 0.99678631 |   0.00842501 |   1.228 |
|        -3.8054845 |  1.0087101 | 0.0086123992 |   1.223 |
|        -3.7841999 |  1.0028283 |   0.00851245 |   1.219 |
|        -3.7629137 |  1.0174165 | 0.0085321864 |   1.214 |
|         -3.741633 |  1.0123777 |  0.008592172 |    1.21 |
|        -3.7203483 |  1.0016981 | 0.0084371076 |   1.206 |
|        -3.6990596 | 0.99904848 | 0.0084742468 |   1.201 |
|        -3.6777688 |  1.0013822 | 0.0085196628 |   1.197 |
|        -3.6351994 |  1.0046812 | 0.0084070568 |   1.189 |
|        -3.6139144 |  1.0055785 | 0.0083626496 |   1.185 |
|        -3.5926299 |  1.0034667 |  0.008448922 |   1.181 |
|        -3.5713435 |  1.0005081 | 0.0083847332 |   1.177 |
|         -3.550055 |  1.0020754 | 0.0086582284 |   1.173 |
|         -3.528766 |  1.0064348 | 0.0085395524 |    1.17 |
|         -3.507487 |  1.0005892 |  0.008666486 |   1.166 |
|        -3.4862004 |  1.0030161 |  0.008539516 |   1.162 |
|        -3.4649138 |  1.0036177 | 0.0083402084 |   1.159 |
|        -3.4436293 | 0.99706205 | 0.0085605728 |   1.155 |
|        -3.4223535 |  1.0058052 | 0.0086448828 |   1.152 |
|        -3.4010635 | 0.99908533 | 0.0083904408 |   1.148 |
|        -3.3797848 |  1.0009413 |   0.00837766 |   1.145 |
