| JD - 2457565 (hr) |       Flux |     Flux Err | Airmass |
|         -3.507487 |  1.0144005 | 0.0078461116 |   1.166 |
|        -3.4862004 |  1.0166324 |  0.007745272 |   1.162 |
|        -3.4649138 |  1.0125414 |  0.007584222 |   1.159 |
|        -3.4436293 |  1.0154086 | 0.0077391908 |   1.155 |
|        -3.4223535 |  1.0140721 | 0.0078359356 |   1.152 |
|        -3.4010635 |  1.0126547 | 0.0076289948 |   1.148 |
|        -3.3797848 |  1.0143675 |  0.007603368 |   1.145 |
|        -3.3584981 |  1.0143127 | 0.0075981036 |   1.142 |
|        -3.3372108 | 0.98382567 | 0.0073697332 |   1.139 |
|        -3.3159238 |  1.0157067 | 0.0074704512 |   1.135 |
|        -3.2946643 |  1.0117358 | 0.0074884556 |   1.132 |
|        -3.2733795 |  1.0101001 | 0.0075283864 |   1.129 |
|        -3.2520884 |  1.0148557 | 0.0075162604 |   1.126 |
|        -3.2307875 |  1.0077874 | 0.0076119812 |   1.123 |
|        -3.2095167 |  1.0073847 | 0.0075812888 |    1.12 |
|        -3.1882283 |  1.0131066 | 0.0076480664 |   1.117 |
|        -3.1669402 |  1.0058911 |  0.007578752 |   1.114 |
|        -3.1456558 |  1.0082739 | 0.0075018296 |   1.111 |
|        -3.1243688 |  1.0067052 | 0.0074838684 |   1.109 |
|        -3.1030767 |   1.014288 | 0.0076013044 |   1.106 |
|        -3.0817351 |  1.0114087 |  0.007573576 |   1.103 |
|        -3.0604299 |  1.0103158 |  0.007561026 |   1.101 |
|          -3.03914 |  1.0152756 | 0.0076768692 |   1.098 |
|        -3.0178195 |   1.012252 | 0.0076978188 |   1.095 |
|        -2.9965365 |    1.01221 | 0.0076269096 |   1.093 |
|        -2.9752419 |  1.0073786 | 0.0075665208 |    1.09 |
|        -2.9539556 |  1.0081154 | 0.0075720988 |   1.088 |
|        -2.9326723 |  1.0013927 | 0.0075174708 |   1.086 |
|        -2.9113919 |  1.0007139 | 0.0075225908 |   1.083 |
|         -2.890105 |    1.00555 |  0.007600838 |   1.081 |
|        -2.8475259 |   1.010664 |   0.00759023 |   1.076 |
|        -2.8262412 |  1.0046662 | 0.0076388652 |   1.074 |
|        -2.8049542 |  1.0058977 | 0.0075857444 |   1.072 |
|         -2.783667 |   1.012038 | 0.0075696412 |    1.07 |
|        -2.7623799 |  1.0077225 | 0.0075738128 |   1.068 |
|        -2.7410997 |  1.0092657 | 0.0075958768 |   1.066 |
|        -2.7198104 |   1.009551 | 0.0076580304 |   1.064 |
|        -2.6985222 |  1.0052505 | 0.0076882032 |   1.062 |
|        -2.6772096 |  1.0048062 | 0.0075133432 |    1.06 |
|        -2.6559244 |  1.0054998 | 0.0075492012 |   1.058 |
|        -2.6346418 |  1.0098405 | 0.0076038056 |   1.056 |
|        -2.6133788 |  1.0040566 | 0.0076141916 |   1.055 |
|        -2.5920948 |  1.0068852 | 0.0076837116 |   1.053 |
|         -2.570812 |  1.0100199 | 0.0075697924 |   1.051 |
|        -2.5494897 |  1.0033184 |  0.007503502 |   1.049 |
|        -2.5282015 |  1.0093013 | 0.0076096084 |   1.048 |
|        -2.5069191 |  1.0112999 | 0.0076740104 |   1.046 |
|        -2.4856354 |  1.0034315 | 0.0075332656 |   1.044 |
|        -2.4643516 |  1.0029284 | 0.0075091624 |   1.043 |
|        -2.4430683 |  1.0090718 | 0.0075382072 |   1.041 |
|        -2.4217818 |  1.0050723 | 0.0075417132 |    1.04 |
|        -2.4004989 |   1.007396 |  0.007516962 |   1.038 |
|        -2.3792167 |  1.0072832 | 0.0075417504 |   1.037 |
|        -2.3579327 |  1.0088517 | 0.0075598732 |   1.036 |
|         -2.336646 |   1.020072 | 0.0075955088 |   1.034 |
|        -2.3153603 |  1.0102299 | 0.0075432924 |   1.033 |
|         -2.294074 |  1.0117703 |  0.007546724 |   1.032 |
|        -2.2727892 |  1.0090801 |  0.007575036 |    1.03 |
|         -2.251503 |  1.0098447 | 0.0075483944 |   1.029 |
|        -2.2302154 |  1.0060621 | 0.0075361288 |   1.028 |
|        -2.2089278 |  1.0076338 | 0.0074996376 |   1.027 |
|        -2.1876383 |  1.0121102 | 0.0075530248 |   1.026 |
|        -2.1663489 |  1.0124368 | 0.0076612692 |   1.024 |
|        -2.1450635 |  1.0146173 | 0.0077845844 |   1.023 |
|        -2.1237799 |  1.0064211 |  0.007579134 |   1.022 |
|        -2.1024884 |  1.0097149 | 0.0075704864 |   1.021 |
|        -2.0811985 |  1.0085782 |  0.007544686 |    1.02 |
|        -2.0599118 |  1.0038913 | 0.0075334372 |   1.019 |
|        -2.0386263 |  1.0150983 |  0.007601134 |   1.018 |
|        -2.0173329 |   1.007531 |  0.007562984 |   1.018 |
|        -1.9960691 |  1.0119324 | 0.0075975596 |   1.017 |
|        -1.9747869 |  1.0051348 |  0.007519754 |   1.016 |
|        -1.9534993 |  1.0090111 | 0.0076084764 |   1.015 |
|        -1.9322144 |  1.0095992 | 0.0075047712 |   1.014 |
|        -1.9109266 |  1.0088447 |   0.00759619 |   1.014 |
|        -1.8896425 |  1.0065556 | 0.0076241236 |   1.013 |
|        -1.8683515 |  1.0086311 | 0.0075764892 |   1.012 |
|        -1.8470625 |  1.0130322 | 0.0075189184 |   1.012 |
|        -1.8257635 |  1.0053784 | 0.0075700464 |   1.011 |
|        -1.8044778 |  1.0049078 | 0.0074799284 |    1.01 |
|        -1.7832113 |  1.0050176 | 0.0076228372 |    1.01 |
|        -1.7619204 |  1.0016201 | 0.0075318516 |   1.009 |
|        -1.7406241 |  1.0036974 | 0.0074662452 |   1.009 |
|        -1.7193345 |  1.0078287 |  0.007766104 |   1.008 |
|        -1.6980541 |  1.0049439 | 0.0077346652 |   1.008 |
|        -1.6767681 |  1.0034306 | 0.0075547568 |   1.007 |
|        -1.6554749 |  1.0013554 | 0.0074999728 |   1.007 |
|        -1.6341845 |  0.9990798 |  0.007434328 |   1.007 |
|        -1.6128945 |  1.0007556 | 0.0074990016 |   1.006 |
|        -1.5916034 |  1.0099768 |  0.007497192 |   1.006 |
|        -1.5703135 |   1.007574 | 0.0074928512 |   1.006 |
|        -1.5490272 | 0.99859359 | 0.0075290116 |   1.006 |
|        -1.5277421 |  1.0064849 |  0.007606692 |   1.005 |
|        -1.5064534 |  1.0041958 | 0.0075901988 |   1.005 |
|        -1.4851331 | 0.99965677 |  0.007464344 |   1.005 |
|         -1.463762 | 0.99726553 | 0.0075050184 |   1.005 |
|        -1.4424256 |  1.0061455 | 0.0075713248 |   1.005 |
|          -1.42107 | 0.99601266 | 0.0075089336 |   1.005 |
|        -1.3997464 | 0.99849953 | 0.0074612348 |   1.005 |
|        -1.3784496 | 0.99864086 | 0.0073935168 |   1.005 |
|        -1.3571502 |  1.0005226 | 0.0074268768 |   1.005 |
|        -1.3358176 |  1.0049766 | 0.0074998484 |   1.005 |
|        -1.3144943 |  1.0039008 | 0.0074259516 |   1.005 |
|        -1.2931982 | 0.99918168 | 0.0073929932 |   1.005 |
|        -1.2718925 | 0.99728837 | 0.0074088716 |   1.005 |
|        -1.2505543 | 0.99406797 |  0.007430096 |   1.005 |
|        -1.2292571 |  0.9969002 |  0.007436154 |   1.006 |
|        -1.2079121 | 0.99467767 | 0.0075598008 |   1.006 |
|        -1.1864119 |  1.0005704 | 0.0074482376 |   1.006 |
|        -1.1648556 | 0.99683441 | 0.0074762288 |   1.006 |
|        -1.1432757 | 0.99520798 | 0.0074180948 |   1.007 |
|        -1.1217138 | 0.98263996 | 0.0074207388 |   1.007 |
|        -1.1001447 | 0.99778768 | 0.0075213872 |   1.007 |
|        -1.0786917 | 0.98961857 |  0.007703132 |   1.008 |
|        -1.0572883 | 0.99239228 | 0.0076420624 |   1.008 |
|        -1.0359918 | 0.99845508 | 0.0075447076 |   1.009 |
|         -1.014699 | 0.99040074 | 0.0074584472 |   1.009 |
|       -0.99341132 | 0.99248593 |   0.00750692 |    1.01 |
|       -0.97212387 | 0.99375293 | 0.0074385076 |    1.01 |
|       -0.95083896 | 0.99474627 | 0.0074744816 |   1.011 |
|       -0.92955304 | 0.98970275 | 0.0074145728 |   1.011 |
|       -0.90826621 |  0.9895866 | 0.0074334328 |   1.012 |
|       -0.88698229 |  0.9954444 | 0.0074747836 |   1.013 |
|       -0.86567354 | 0.99371253 | 0.0074625252 |   1.013 |
|       -0.84438941 | 0.99068531 | 0.0074383772 |   1.014 |
|       -0.82310593 |  0.9930144 | 0.0074401572 |   1.015 |
|       -0.80182615 | 0.99293221 | 0.0074119164 |   1.016 |
|       -0.78054763 | 0.99041611 |   0.00743158 |   1.016 |
|       -0.75925862 | 0.99049816 | 0.0074425912 |   1.017 |
|       -0.73797115 |  0.9928374 |  0.007436562 |   1.018 |
|       -0.71670296 | 0.99103047 | 0.0074173788 |   1.019 |
|       -0.69542237 | 0.98750539 | 0.0073987104 |    1.02 |
|       -0.67411321 | 0.98938648 | 0.0074112148 |   1.021 |
|       -0.65283032 | 0.97999468 |  0.007431462 |   1.022 |
|       -0.63155042 | 0.98946997 |    0.0073993 |   1.023 |
|       -0.61026839 |   0.986562 | 0.0074874108 |   1.024 |
|       -0.58898444 |  0.9832535 |  0.007388708 |   1.025 |
|       -0.56766572 | 0.98880759 | 0.0074390692 |   1.026 |
|       -0.54637922 | 0.98767477 | 0.0074117664 |   1.027 |
|        -0.5250935 |  0.9843376 | 0.0073863668 |   1.029 |
|       -0.50380809 | 0.98529815 | 0.0073764916 |    1.03 |
|       -0.48252201 |  0.9831261 | 0.0074050888 |   1.031 |
|       -0.46121979 | 0.98424197 | 0.0073921192 |   1.032 |
|       -0.43993957 | 0.98636853 | 0.0073442884 |   1.034 |
|        -0.4186607 | 0.98932775 | 0.0073715772 |   1.035 |
|         -0.397377 | 0.99026929 |  0.007476964 |   1.036 |
|       -0.37609053 | 0.98245322 | 0.0073883556 |   1.038 |
|       -0.33352101 | 0.98401948 | 0.0072938396 |   1.041 |
|       -0.31223339 | 0.98406682 | 0.0073525304 |   1.042 |
|       -0.29094817 | 0.98284894 | 0.0074198168 |   1.044 |
|       -0.26966213 | 0.98786515 | 0.0074629348 |   1.045 |
|       -0.24837996 | 0.99339269 | 0.0074211328 |   1.047 |
|       -0.22709475 | 0.98726561 | 0.0074360896 |   1.049 |
|       -0.20581328 | 0.98802624 | 0.0074166644 |    1.05 |
|       -0.18454986 | 0.99386222 |  0.007439854 |   1.052 |
|       -0.16326788 | 0.98571218 |  0.007371852 |   1.054 |
|       -0.14198078 | 0.98889259 | 0.0074199112 |   1.056 |
|        -0.1206947 | 0.99487285 | 0.0074305336 |   1.057 |
|      -0.099403773 | 0.98603552 |  0.007353242 |   1.059 |
|      -0.078121606 | 0.99240484 | 0.0073823028 |   1.061 |
|      -0.056835741 | 0.99955146 | 0.0074578976 |   1.063 |
|      -0.035551451 | 0.99152662 | 0.0074033812 |   1.065 |
|      -0.014262501 |  1.0006576 | 0.0074329104 |   1.067 |
|      0.0070317909 | 0.99872394 | 0.0074382716 |   1.069 |
|       0.028319634 | 0.99212335 | 0.0075301348 |   1.071 |
|       0.049611636 |  0.9971159 | 0.0075223808 |   1.073 |
|       0.070890438 | 0.99257416 | 0.0074846796 |   1.076 |
|       0.092175856 | 0.99116624 |  0.007458506 |   1.078 |
|        0.11345667 | 0.99712832 | 0.0074879184 |    1.08 |
|        0.13474718 | 0.99802423 | 0.0074828032 |   1.082 |
|        0.15603294 | 0.99507763 | 0.0073693792 |   1.085 |
|        0.17732018 |  1.0003069 | 0.0073928984 |   1.087 |
|         0.1986003 |  1.0002129 | 0.0074928528 |   1.089 |
|        0.21991114 | 0.99377845 | 0.0073710256 |   1.092 |
|        0.24119604 |   1.002448 |  0.007468518 |   1.094 |
|        0.26248111 | 0.99840053 |  0.007419134 |   1.097 |
|        0.28376437 |  1.0011367 | 0.0074196824 |     1.1 |
|        0.30505269 | 0.99851902 | 0.0074368392 |   1.102 |
|        0.32633759 |  1.0014804 | 0.0074026716 |   1.105 |
|         0.3476236 |  1.0041558 | 0.0074284672 |   1.108 |
|        0.36890593 |  1.0017373 | 0.0074807476 |    1.11 |
|        0.39019101 | 0.99749879 | 0.0074538376 |   1.113 |
|         0.4114752 | 0.99904563 | 0.0078796664 |   1.116 |
|        0.43276212 |  1.0091016 | 0.0075591336 |   1.119 |
|        0.45407556 |  1.0065703 | 0.0075820804 |   1.122 |
|        0.47536588 |  1.0014258 | 0.0075780068 |   1.125 |
|        0.49665185 |  1.0043675 | 0.0075151972 |   1.128 |
|        0.51793963 |  1.0039856 |  0.007475158 |   1.131 |
|        0.53922379 | 0.99991726 | 0.0074223404 |   1.134 |
|         0.5605109 |  1.0037866 | 0.0074685584 |   1.137 |
|        0.58182743 |  1.0034602 | 0.0075140832 |    1.14 |
|        0.60311656 | 0.99991383 |  0.007682962 |   1.144 |
|        0.62439974 |  1.0092905 | 0.0076305836 |   1.147 |
|        0.64568509 |  1.0111834 | 0.0076668156 |    1.15 |
|        0.66694215 |  1.0124483 | 0.0076530744 |   1.154 |
|         0.6882301 |  1.0001966 | 0.0075798044 |   1.157 |
|         0.7095185 |  1.0092922 | 0.0076714336 |   1.161 |
|        0.73080416 | 0.99976523 | 0.0075637692 |   1.165 |
|        0.75209593 |        1.0 | 0.0075484548 |   1.168 |
|        0.77338417 |  1.0060489 |  0.007630536 |   1.172 |
|        0.79466857 | 0.99954034 | 0.0075604076 |   1.176 |
|        0.81595929 |  1.0074817 | 0.0076038132 |    1.18 |
|        0.83724816 |  1.0064019 |  0.007689578 |   1.183 |
|        0.85853855 |  1.0056032 |  0.007664782 |   1.187 |
|        0.87982589 |  1.0022045 | 0.0077493652 |   1.191 |
|        0.90109129 |  1.0028706 | 0.0077532648 |   1.195 |
|        0.92238396 |  1.0072674 |  0.008167852 |     1.2 |
|         0.9436731 | 0.99946069 |  0.007804358 |   1.204 |
|         0.9649592 |  1.0002599 | 0.0076588348 |   1.208 |
|        0.98624663 |  0.9994928 |  0.007694842 |   1.212 |
|         1.0075327 |  1.0015119 | 0.0076313024 |   1.217 |
|         1.0288198 | 0.99624324 | 0.0076398548 |   1.221 |
|         1.0501104 |  1.0016691 | 0.0077114636 |   1.226 |
|         1.0713952 | 0.99263974 | 0.0076502772 |    1.23 |
|         1.0926827 | 0.99530534 | 0.0076347628 |   1.235 |
|         1.1139714 | 0.99466737 | 0.0076925144 |    1.24 |
|         1.1352604 | 0.99471931 | 0.0076653984 |   1.244 |
|         1.1565445 | 0.99806526 | 0.0076604712 |   1.249 |
|         1.1778304 | 0.99140087 | 0.0076910376 |   1.254 |
|         1.1991148 | 0.99452776 | 0.0076961216 |   1.259 |
|         1.2204035 |  1.0031633 | 0.0077635076 |   1.264 |
|         1.2416932 | 0.99240498 | 0.0078565632 |    1.27 |
|         1.2629996 | 0.99573844 | 0.0082434788 |   1.275 |
|         1.2842866 | 0.99469063 | 0.0083116356 |    1.28 |
|         1.3055758 | 0.99563059 | 0.0085854708 |   1.285 |
|         1.3268633 | 0.98544332 | 0.0080279676 |   1.291 |
|         1.3481439 |   0.998181 | 0.0079316612 |   1.297 |
|         1.3694396 | 0.99654641 | 0.0078699972 |   1.302 |
|         1.3907259 | 0.99185353 | 0.0083584592 |   1.308 |
|         1.4120099 |  1.0024166 | 0.0082456456 |   1.314 |
|         1.4332928 | 0.99605355 | 0.0083644964 |    1.32 |
|         1.4545817 | 0.99789546 |  0.008425894 |   1.326 |
|         1.4758677 | 0.99405891 |   0.00819272 |   1.332 |
|         1.4971568 | 0.99289173 |   0.00804583 |   1.338 |
|         1.5184443 |  0.9887348 | 0.0079094856 |   1.344 |
|         1.5397365 | 0.98992757 | 0.0124593444 |   1.351 |
|         1.5610209 | 0.99183692 | 0.0077260472 |   1.357 |
|         1.5823297 | 0.99050159 | 0.0079335904 |   1.364 |
|         1.6036168 | 0.99730498 | 0.0078068776 |    1.37 |
|         1.6248999 | 0.99641585 | 0.0077913392 |   1.377 |
|          1.646187 | 0.99750729 | 0.0077772088 |   1.384 |
|         1.6674712 |  1.0049666 | 0.0078125396 |   1.391 |
|         1.6887611 | 0.99850523 |  0.007831578 |   1.398 |
|         1.7100477 |  0.9945928 | 0.0077847072 |   1.405 |
|         1.7313302 | 0.99898745 | 0.0078833488 |   1.413 |
|         1.7526195 |  1.0014389 | 0.0079051752 |    1.42 |
|         1.7739096 | 0.99598302 | 0.0078309816 |   1.428 |
|          1.795194 |  1.0015744 | 0.0079373292 |   1.435 |
|         1.8164771 | 0.99487134 | 0.0079751452 |   1.443 |
|         1.8377657 | 0.99318378 |  0.007908046 |   1.451 |
|         1.8590505 | 0.99581816 |  0.007764236 |   1.459 |
|         1.8803402 | 0.99323661 | 0.0077311624 |   1.467 |
|         1.9016242 |  1.0000101 | 0.0078245376 |   1.476 |
|         1.9229171 | 0.99394421 | 0.0078159088 |   1.484 |
|         1.9442026 |  1.0087571 | 0.0078467648 |   1.493 |
|         1.9654895 | 0.99642285 | 0.0078345052 |   1.502 |
|         1.9867744 |  1.0029539 |  0.007913464 |   1.511 |
|         2.0080604 | 0.99330762 | 0.0077973736 |    1.52 |
|         2.0293426 |  1.0021052 | 0.0078279776 |   1.529 |
|         2.0506265 | 0.99785087 | 0.0078180468 |   1.538 |
|         2.0719079 | 0.99744719 | 0.0078694192 |   1.548 |
|         2.0931978 | 0.99914216 | 0.0080646696 |   1.557 |
|         2.1144856 |  1.0003063 | 0.0080931608 |   1.567 |
|         2.1357764 | 0.99556755 | 0.0080670044 |   1.577 |
|         2.1570659 | 0.99619446 | 0.0081746796 |   1.587 |
|         2.1783537 |  1.0030413 | 0.0080641096 |   1.597 |
|         2.1996406 | 0.99194402 | 0.0078948464 |   1.608 |
|         2.2209243 |  1.0001298 | 0.0080709496 |   1.619 |
|          2.242208 | 0.99307532 | 0.0080233672 |    1.63 |
|         2.2634933 | 0.99964339 | 0.0080874672 |   1.641 |
|         2.2847803 | 0.99890815 | 0.0079403304 |   1.652 |
|          2.306065 | 0.99586015 | 0.0080683272 |   1.663 |
|         2.3273491 | 0.99829138 | 0.0081511472 |   1.675 |
|         2.3486363 | 0.99806848 | 0.0080483996 |   1.687 |
|         2.3699216 | 0.99849651 |  0.008138684 |   1.699 |
|           2.39121 | 0.99508841 | 0.0081669976 |   1.711 |
|         2.4124989 |  1.0010085 | 0.0082304268 |   1.724 |
|         2.4337846 |  1.0003511 | 0.0082357316 |   1.737 |
|          2.455072 | 0.99311895 | 0.0083148664 |    1.75 |
|         2.4763804 | 0.99422226 | 0.0084525756 |   1.763 |
|         2.4976665 | 0.98804538 | 0.0088366332 |   1.776 |
|         2.5189524 | 0.99681074 | 0.0089254692 |    1.79 |
|         2.5402373 | 0.99768793 |  0.008906752 |   1.804 |
|         2.5615239 | 0.99692881 | 0.0086136732 |   1.818 |
|         2.5828096 | 0.99480157 |   0.00852151 |   1.833 |
|         2.6040757 | 0.99144875 | 0.0086559852 |   1.848 |
|          2.625359 | 0.99527289 |  0.008584598 |   1.863 |
|         2.6466481 | 0.99052972 |  0.009122622 |   1.878 |
|         2.6679351 | 0.99460213 | 0.0088350344 |   1.894 |
|         2.6893067 | 0.99824055 | 0.0087519152 |    1.91 |
|         2.7106012 |  0.9878421 | 0.0087638076 |   1.927 |
|         2.7318859 | 0.98885698 | 0.0087457484 |   1.943 |
|         2.7531718 | 0.98923994 | 0.0088837872 |    1.96 |
|         2.7744564 | 0.98497364 | 0.0088113876 |   1.978 |
|         2.7957372 | 0.99240463 |  0.008891772 |   1.996 |
|         2.8170511 | 0.99223387 | 0.0089878012 |   2.014 |
|         2.8383384 | 0.98300467 | 0.0087950712 |   2.032 |
|         2.8596192 | 0.98549456 | 0.0088030268 |   2.051 |
|         2.8809043 | 0.99946454 | 0.0089472952 |    2.07 |
|         2.9021905 | 0.99314825 | 0.0088589728 |    2.09 |
|         2.9234769 | 0.98097971 |   0.00879515 |    2.11 |
|         2.9447625 | 0.99526163 | 0.0087528896 |   2.131 |
|         2.9660517 | 0.98350988 |  0.008706008 |   2.152 |
