| JD - 2457565 (hr) |       Flux |     Flux Err | Airmass |
|        -4.5079613 | 0.99956897 | 0.0089861948 |   1.416 |
|        -4.4866787 |  1.0045603 | 0.0088942896 |   1.408 |
|        -4.4653956 | 0.98943385 | 0.0087843164 |   1.401 |
|        -4.4441073 | 0.99794109 |   0.00891629 |   1.394 |
|        -4.4228128 |   1.005889 |  0.008993116 |   1.387 |
|        -4.4015156 |  0.9949048 | 0.0086116748 |    1.38 |
|        -4.3802279 |  1.0060507 |  0.008781208 |   1.373 |
|        -4.3589434 | 0.99084458 | 0.0087024428 |   1.366 |
|        -4.3376587 |  1.0019649 |  0.008859854 |    1.36 |
|        -4.3163706 |  0.9930751 | 0.0088369768 |   1.353 |
|        -4.2950823 |  1.0043547 |  0.009142458 |   1.347 |
|        -4.2737971 |  0.9934952 | 0.0090949764 |   1.341 |
|         -4.252515 | 0.98860207 | 0.0091325324 |   1.334 |
|        -4.2312308 | 0.98317559 | 0.0086477988 |   1.328 |
|        -4.2099406 | 0.99724562 | 0.0087206852 |   1.322 |
|        -4.1886509 | 0.98964842 | 0.0085398208 |   1.316 |
|        -4.1673621 |  1.0023309 | 0.0085594768 |    1.31 |
|        -4.1460789 |  1.0220302 | 0.0085425168 |   1.305 |
|        -4.1247933 | 0.99987136 | 0.0083013848 |   1.299 |
|        -4.1035074 | 0.99539293 | 0.0083870884 |   1.293 |
|        -4.0822223 |  1.0056415 | 0.0084739076 |   1.288 |
|        -4.0609334 |  1.0050857 | 0.0082610212 |   1.282 |
|        -4.0396478 |  1.0108344 | 0.0084150088 |   1.277 |
|          -4.01836 |  1.0040616 | 0.0083763872 |   1.272 |
|        -3.9970688 |  1.0120265 | 0.0083873876 |   1.266 |
|        -3.9757763 |  1.0012085 |  0.008412298 |   1.261 |
|        -3.9544877 |  1.0056567 |  0.008437242 |   1.256 |
|        -3.9332025 |  1.0155579 |   0.00845127 |   1.251 |
|        -3.9119164 |  1.0049065 | 0.0082728368 |   1.246 |
|         -3.890629 |  1.0044794 |  0.008536586 |   1.242 |
|        -3.8693396 |  1.0095698 | 0.0086986424 |   1.237 |
|        -3.8480549 |  1.0012252 | 0.0089792208 |   1.232 |
|        -3.8267708 |  1.0088017 |  0.008649364 |   1.228 |
