| JD - 2457565 (hr) |       Flux |     Flux Err | Airmass |
|        -2.4856354 |  1.0001309 |  0.007026334 |   1.044 |
|        -2.4643516 |  1.0027304 |  0.007036838 |   1.043 |
|        -2.4430683 |  1.0015416 | 0.0070294404 |   1.041 |
|        -2.4217818 | 0.99955684 | 0.0070335272 |    1.04 |
|        -2.4004989 |  1.0093972 | 0.0070691572 |   1.038 |
|        -2.3792167 |  1.0077922 | 0.0070458664 |   1.037 |
|        -2.3579327 |  1.0073939 |     0.007165 |   1.036 |
|         -2.336646 |  1.0021042 | 0.0069816452 |   1.034 |
|        -2.3153603 |  1.0019165 | 0.0070153096 |   1.033 |
|         -2.294074 |  1.0107232 |  0.007053244 |   1.032 |
|        -2.2727892 |  1.0066936 | 0.0070645472 |    1.03 |
|         -2.251503 |  1.0043632 | 0.0069955748 |   1.029 |
|        -2.2302154 |  1.0009167 | 0.0069892732 |   1.028 |
|        -2.2089278 |  1.0032173 | 0.0069912424 |   1.027 |
|        -2.1876383 |  1.0068402 |  0.007010836 |   1.026 |
|        -2.1663489 |   1.012352 |  0.007098838 |   1.024 |
|        -2.1450635 |  1.0074085 | 0.0071380656 |   1.023 |
|        -2.1237799 |  1.0109243 | 0.0070841124 |   1.022 |
|        -2.1024884 |  1.0052217 | 0.0070209312 |   1.021 |
|        -2.0811985 |  1.0121705 | 0.0070896036 |    1.02 |
|        -2.0599118 |  1.0061195 | 0.0070812564 |   1.019 |
|        -2.0386263 |  1.0087266 | 0.0070519692 |   1.018 |
|        -2.0173329 |  1.0063553 | 0.0070399068 |   1.018 |
|        -1.9960691 |  1.0085939 | 0.0070503564 |   1.017 |
|        -1.9747869 |  1.0054813 | 0.0070269068 |   1.016 |
|        -1.9534993 |  1.0029635 | 0.0070560164 |   1.015 |
|        -1.9322144 |  1.0036699 | 0.0069906176 |   1.014 |
|        -1.9109266 |     1.0027 |  0.007049308 |   1.014 |
|        -1.8896425 |  1.0028651 | 0.0071442532 |   1.013 |
|        -1.8683515 |  1.0061101 | 0.0070391792 |   1.012 |
|        -1.8470625 |  1.0124984 | 0.0070120016 |   1.012 |
|        -1.8257635 |  1.0036098 | 0.0070439272 |   1.011 |
|        -1.8044778 |  1.0039026 | 0.0069488056 |    1.01 |
|        -1.7832113 |  1.0032366 | 0.0070625948 |    1.01 |
|        -1.7619204 | 0.99776804 | 0.0070060116 |   1.009 |
|        -1.7406241 |  1.0016052 | 0.0069276324 |   1.009 |
|        -1.7193345 |  1.0038357 | 0.0072090504 |   1.008 |
|        -1.6980541 |  1.0032595 | 0.0072416188 |   1.008 |
|        -1.6767681 |  1.0044284 |  0.007078578 |   1.007 |
|        -1.6554749 |  1.0075672 | 0.0070205668 |   1.007 |
|        -1.6341845 | 0.99822186 | 0.0069018452 |   1.007 |
|        -1.6128945 |  0.9999193 |   0.00698389 |   1.006 |
|        -1.5916034 |  1.0042452 | 0.0069571796 |   1.006 |
|        -1.5703135 |  1.0066696 | 0.0069631828 |   1.006 |
|        -1.5490272 | 0.99501306 | 0.0070508944 |   1.006 |
|        -1.5277421 |  1.0023312 | 0.0070521752 |   1.005 |
|        -1.5064534 |  1.0036445 | 0.0071114696 |   1.005 |
|        -1.4851331 | 0.99817513 | 0.0069735676 |   1.005 |
|         -1.463762 | 0.99581088 |  0.006963626 |   1.005 |
|        -1.4424256 | 0.99820762 | 0.0070692176 |   1.005 |
|          -1.42107 | 0.99932877 | 0.0070399508 |   1.005 |
|        -1.3997464 | 0.99324842 |  0.006922082 |   1.005 |
|        -1.3784496 | 0.99743701 | 0.0068755072 |   1.005 |
|        -1.3571502 |  1.0014715 | 0.0069649488 |   1.005 |
|        -1.3358176 |  1.0028415 | 0.0070321684 |   1.005 |
|        -1.3144943 | 0.99706653 | 0.0069224528 |   1.005 |
|        -1.2931982 | 0.99956802 | 0.0069004644 |   1.005 |
|        -1.2718925 | 0.99671008 | 0.0069128304 |   1.005 |
|        -1.2505543 | 0.99220354 | 0.0069647228 |   1.005 |
|        -1.2292571 | 0.99252497 | 0.0069377316 |   1.006 |
|        -1.2079121 | 0.98678568 | 0.0070334796 |   1.006 |
|        -1.1864119 |  0.9910805 | 0.0068918848 |   1.006 |
|        -1.1648556 | 0.99681779 | 0.0069826792 |   1.006 |
|        -1.1432757 |  0.9901313 | 0.0069263312 |   1.007 |
|        -1.1217138 |  0.9938879 | 0.0069743392 |   1.007 |
|        -1.1001447 | 0.99507192 | 0.0069794404 |   1.007 |
|        -1.0786917 |  0.9959112 | 0.0071950416 |   1.008 |
|        -1.0572883 |  0.9871685 | 0.0070711964 |   1.008 |
|        -1.0359918 | 0.99518469 |  0.007023082 |   1.009 |
|         -1.014699 | 0.98496713 | 0.0069316684 |   1.009 |
|       -0.99341132 | 0.99186661 | 0.0070218888 |    1.01 |
|       -0.97212387 | 0.99202252 | 0.0069659516 |    1.01 |
|       -0.95083896 | 0.99817281 | 0.0070273452 |   1.011 |
|       -0.92955304 | 0.99383231 | 0.0069888644 |   1.011 |
|       -0.90826621 | 0.99344453 |  0.006964766 |   1.012 |
|       -0.88698229 | 0.98743296 | 0.0069328964 |   1.013 |
|       -0.86567354 | 0.98851466 | 0.0069495252 |   1.013 |
|       -0.84438941 | 0.98878482 | 0.0069310676 |   1.014 |
|       -0.82310593 | 0.99205248 | 0.0069591864 |   1.015 |
|       -0.80182615 | 0.99305158 | 0.0069410948 |   1.016 |
|       -0.78054763 | 0.98893978 |  0.006911066 |   1.016 |
|       -0.75925862 | 0.99364686 | 0.0069576988 |   1.017 |
|       -0.73797115 | 0.99091867 | 0.0069151128 |   1.018 |
|       -0.71670296 | 0.99113619 | 0.0069216972 |   1.019 |
|       -0.69542237 | 0.98631435 |  0.006855206 |    1.02 |
|       -0.67411321 | 0.98785208 | 0.0069040152 |   1.021 |
|       -0.65283032 | 0.98367488 | 0.0069085796 |   1.022 |
|       -0.63155042 | 0.98755153 | 0.0068870372 |   1.023 |
|       -0.61026839 | 0.98804554 | 0.0069941284 |   1.024 |
|       -0.58898444 | 0.98247503 |  0.006893584 |   1.025 |
|       -0.56766572 | 0.98359734 | 0.0069001716 |   1.026 |
|       -0.54637922 | 0.98836834 | 0.0069122856 |   1.027 |
|        -0.5250935 | 0.98802381 |    0.0069262 |   1.029 |
|       -0.50380809 | 0.98784838 | 0.0069301356 |    1.03 |
|       -0.48252201 | 0.98459844 | 0.0069157804 |   1.031 |
|       -0.46121979 | 0.98655444 | 0.0069382128 |   1.032 |
|       -0.43993957 | 0.98855696 | 0.0068513728 |   1.034 |
|        -0.4186607 | 0.98827889 | 0.0068475364 |   1.035 |
|         -0.397377 |  0.9851414 |  0.006934692 |   1.036 |
|       -0.37609053 | 0.98715004 | 0.0069180636 |   1.038 |
|       -0.35480246 | 0.98828965 |  0.006853186 |   1.039 |
|       -0.33352101 | 0.98733391 | 0.0068101672 |   1.041 |
|       -0.31223339 | 0.98653419 | 0.0068736204 |   1.042 |
|       -0.29094817 | 0.98750122 | 0.0069669712 |   1.044 |
|       -0.26966213 | 0.98795292 | 0.0069775672 |   1.045 |
|       -0.24837996 | 0.99133441 | 0.0069187368 |   1.047 |
|       -0.22709475 | 0.98740364 | 0.0069267152 |   1.049 |
|       -0.20581328 | 0.99267856 | 0.0069421796 |    1.05 |
|       -0.18454986 | 0.99388769 |  0.006962356 |   1.052 |
|       -0.16326788 |  0.9874279 |   0.00689569 |   1.054 |
|       -0.14198078 | 0.98925098 | 0.0069375248 |   1.056 |
|        -0.1206947 | 0.99653676 | 0.0069359892 |   1.057 |
|      -0.099403773 | 0.99625658 | 0.0069590348 |   1.059 |
|      -0.078121606 | 0.99274829 | 0.0069033492 |   1.061 |
|      -0.056835741 | 0.98973096 | 0.0068958156 |   1.063 |
|      -0.035551451 | 0.99383748 | 0.0069453176 |   1.065 |
|      -0.014262501 | 0.99949839 | 0.0069378264 |   1.067 |
|      0.0070317909 | 0.99650321 | 0.0068921804 |   1.069 |
|       0.028319634 | 0.99023921 | 0.0070080504 |   1.071 |
|       0.049611636 |  1.0019575 | 0.0070469296 |   1.073 |
|       0.070890438 | 0.99433423 | 0.0070012928 |   1.076 |
|       0.092175856 | 0.98921132 | 0.0069479988 |   1.078 |
|        0.11345667 | 0.99881608 | 0.0069922788 |    1.08 |
|        0.13474718 | 0.99676662 | 0.0069524524 |   1.082 |
|        0.15603294 |        1.0 | 0.0069015844 |   1.085 |
|        0.17732018 |  1.0047928 | 0.0069062776 |   1.087 |
|         0.1986003 |    0.99173 | 0.0069097244 |   1.089 |
|        0.21991114 | 0.99671588 | 0.0068745368 |   1.092 |
|        0.24119604 |  1.0021614 | 0.0069828672 |   1.094 |
|        0.26248111 | 0.99765991 | 0.0069279936 |   1.097 |
|        0.28376437 |  1.0023126 | 0.0069454512 |     1.1 |
|        0.30505269 |  1.0036818 |  0.006962272 |   1.102 |
|        0.32633759 | 0.99883022 | 0.0068728632 |   1.105 |
|         0.3476236 |  1.0025774 | 0.0069163556 |   1.108 |
|        0.36890593 |   1.005637 | 0.0069732248 |    1.11 |
|        0.39019101 |  1.0021858 | 0.0069874232 |   1.113 |
|         0.4114752 |  1.0054787 | 0.0073477428 |   1.116 |
|        0.43276212 |  1.0012231 | 0.0070541084 |   1.119 |
|        0.45407556 |  1.0072297 | 0.0070815988 |   1.122 |
|        0.47536588 |  1.0032406 | 0.0070547068 |   1.125 |
|        0.49665185 | 0.99992014 | 0.0070010016 |   1.128 |
|        0.51793963 |  1.0064255 |   0.00699646 |   1.131 |
|        0.53922379 |  1.0066892 | 0.0069646792 |   1.134 |
|         0.5605109 |   1.002735 | 0.0069563248 |   1.137 |
|        0.58182743 | 0.99955821 |   0.00698164 |    1.14 |
|        0.60311656 | 0.99944723 |  0.007140196 |   1.144 |
|        0.62439974 |  1.0102726 | 0.0071192848 |   1.147 |
|        0.64568509 |  1.0084152 | 0.0071145916 |    1.15 |
|        0.66694215 |  1.0111522 | 0.0071857724 |   1.154 |
|         0.6882301 |  1.0008878 | 0.0070913788 |   1.157 |
|         0.7095185 |  1.0126822 | 0.0071677908 |   1.161 |
|        0.73080416 |  1.0039798 |  0.007086086 |   1.165 |
|        0.75209593 |  1.0002695 | 0.0070576656 |   1.168 |
