| JD - 2457565 (hr) |       Flux |     Flux Err | Airmass |
|        -4.5079613 | 0.99309491 | 0.0075698636 |   1.416 |
|        -4.4866787 | 0.99498396 | 0.0074911212 |   1.408 |
|        -4.4653956 | 0.99007157 | 0.0074603904 |   1.401 |
|        -4.4441073 |  0.9988466 | 0.0075805916 |   1.394 |
|        -4.4228128 | 0.99261691 |  0.007574518 |   1.387 |
|        -4.4015156 | 0.99215812 | 0.0073558484 |    1.38 |
|        -4.3802279 |  1.0046939 | 0.0074942376 |   1.373 |
|        -4.3589434 | 0.99696538 | 0.0074280632 |   1.366 |
|        -4.3376587 |  1.0026268 |  0.007584634 |    1.36 |
|        -4.3163706 |  0.9953744 |  0.007539206 |   1.353 |
|        -4.2950823 |   1.009911 | 0.0078543544 |   1.347 |
|        -4.2737971 | 0.99457431 | 0.0078116752 |   1.341 |
|         -4.252515 | 0.99518273 | 0.0077198952 |   1.334 |
|        -4.2312308 | 0.99018097 | 0.0073840304 |   1.328 |
|        -4.2099406 | 0.99667505 |  0.007536248 |   1.322 |
|        -4.1886509 | 0.99645999 |  0.007341974 |   1.316 |
|        -4.1673621 |  1.0010081 | 0.0073059968 |    1.31 |
|        -4.1460789 |  1.0052768 | 0.0072074324 |   1.305 |
|        -4.1247933 | 0.99431511 |  0.007120568 |   1.299 |
|        -4.1035074 | 0.99837307 |  0.007090962 |   1.293 |
|        -4.0822223 |  1.0002084 |  0.007194762 |   1.288 |
|        -4.0609334 |  1.0015972 |  0.007081848 |   1.282 |
|        -4.0396478 |  1.0033321 |  0.007127174 |   1.277 |
|          -4.01836 | 0.99915604 | 0.0071425884 |   1.272 |
|        -3.9970688 |  1.0043525 | 0.0071766948 |   1.266 |
|        -3.9757763 |  1.0015608 | 0.0071705712 |   1.261 |
|        -3.9544877 |  1.0070607 |   0.00718133 |   1.256 |
|        -3.9332025 |  1.0027581 | 0.0071985612 |   1.251 |
|        -3.9119164 | 0.99967845 | 0.0071080688 |   1.246 |
|         -3.890629 |  1.0068539 | 0.0073759928 |   1.242 |
|        -3.8693396 |  1.0105538 |  0.007449414 |   1.237 |
|        -3.8480549 |  1.0033493 |  0.007614082 |   1.232 |
|        -3.8267708 |  1.0116692 | 0.0073955556 |   1.228 |
|        -3.8054845 |  1.0066461 |  0.007543842 |   1.223 |
|        -3.7841999 |  1.0023393 | 0.0073813236 |   1.219 |
|        -3.7629137 |  1.0066618 | 0.0073129852 |   1.214 |
|         -3.741633 |  1.0038103 |  0.007419528 |    1.21 |
|        -3.7203483 |  1.0063515 | 0.0073701972 |   1.206 |
|        -3.6990596 |  1.0112446 | 0.0073546236 |   1.201 |
|        -3.6777688 |  1.0036984 | 0.0073714324 |   1.197 |
|        -3.6564842 |  1.0121683 | 0.0106648676 |   1.193 |
|        -3.6351994 |  1.0111946 |  0.007359866 |   1.189 |
|        -3.6139144 | 0.99818531 | 0.0071102136 |   1.185 |
|        -3.5926299 | 0.99923058 | 0.0072662364 |   1.181 |
|        -3.5713435 |  1.0047069 | 0.0072913104 |   1.177 |
|         -3.550055 |  1.0070814 |   0.00749928 |   1.173 |
|         -3.528766 |  1.0045382 | 0.0074299432 |    1.17 |
|         -3.507487 |  1.0073346 | 0.0075827804 |   1.166 |
|        -3.4862004 |  1.0020076 |   0.00746543 |   1.162 |
|        -3.4649138 |  1.0012136 | 0.0071996524 |   1.159 |
|        -3.4436293 |  1.0060184 |  0.007430032 |   1.155 |
|        -3.4223535 |   1.001249 |  0.007475374 |   1.152 |
|        -3.4010635 |  1.0024501 |   0.00724779 |   1.148 |
|        -3.3797848 |   1.005499 |  0.007312378 |   1.145 |
|        -3.3584981 |   1.005923 |  0.007256622 |   1.142 |
|        -3.3372108 |  1.0073256 | 0.0071124892 |   1.139 |
|        -3.3159238 |  1.0068115 | 0.0070681788 |   1.135 |
|        -3.2946643 |  1.0061692 | 0.0072000436 |   1.132 |
|        -3.2733795 |  1.0028515 | 0.0073183116 |   1.129 |
|        -3.2520884 | 0.99997033 | 0.0071562816 |   1.126 |
|        -3.2307875 |  1.0042773 | 0.0072525176 |   1.123 |
|        -3.2095167 | 0.99848037 | 0.0072510692 |    1.12 |
|        -3.1882283 |   1.005816 | 0.0073082668 |   1.117 |
|        -3.1669402 | 0.99658804 |  0.007372206 |   1.114 |
|        -3.1456558 |  1.0028991 | 0.0072544388 |   1.111 |
|        -3.1243688 |   1.005136 | 0.0072908572 |   1.109 |
|        -3.1030767 |  1.0046215 | 0.0073355116 |   1.106 |
|        -3.0817351 |  1.0051301 | 0.0073312796 |   1.103 |
|        -3.0604299 |  1.0087576 | 0.0074134948 |   1.101 |
|          -3.03914 |  1.0027754 | 0.0073688248 |   1.098 |
|        -3.0178195 |  1.0088903 | 0.0074683284 |   1.095 |
|        -2.9965365 |  1.0029895 | 0.0073575136 |   1.093 |
|        -2.9752419 |  1.0037114 | 0.0074040624 |    1.09 |
|        -2.9539556 |  1.0191208 | 0.0074516552 |   1.088 |
|        -2.9326723 |  1.0046171 | 0.0073825748 |   1.086 |
|        -2.9113919 |  1.0024034 | 0.0073173276 |   1.083 |
|         -2.890105 |  1.0032971 | 0.0073873816 |   1.081 |
|          -2.86881 | 0.99938339 | 0.0075156096 |   1.079 |
|        -2.8475259 |  1.0027919 | 0.0074514456 |   1.076 |
|        -2.8262412 |  1.0070521 | 0.0075351972 |   1.074 |
|        -2.8049542 |  1.0052207 | 0.0074757868 |   1.072 |
|         -2.783667 |  1.0096963 | 0.0073701032 |    1.07 |
|        -2.7623799 |  1.0015254 |   0.00739702 |   1.068 |
|        -2.7410997 | 0.99761439 | 0.0073466172 |   1.066 |
|        -2.7198104 |   1.003106 | 0.0074739532 |   1.064 |
|        -2.6985222 |  1.0056887 |  0.007532044 |   1.062 |
|        -2.6772096 |    1.00279 | 0.0073936832 |    1.06 |
|        -2.6559244 |  1.0050182 | 0.0074036136 |   1.058 |
|        -2.6346418 |  1.0055214 | 0.0074071824 |   1.056 |
|        -2.6133788 | 0.99895764 | 0.0075375928 |   1.055 |
|        -2.5920948 |  1.0083803 | 0.0076642524 |   1.053 |
|         -2.570812 |  1.0063802 |  0.007494512 |   1.051 |
|        -2.5494897 |  1.0052855 | 0.0073999852 |   1.049 |
|        -2.5282015 |  1.0085499 | 0.0075876972 |   1.048 |
|        -2.5069191 |  1.0010637 | 0.0076019148 |   1.046 |
|        -2.4856354 |  1.0025141 | 0.0074608104 |   1.044 |
|        -2.4643516 |  1.0009808 | 0.0074552424 |   1.043 |
|        -2.4430683 |  1.0041697 | 0.0074665856 |   1.041 |
|        -2.4217818 |  1.0021907 |   0.00742594 |    1.04 |
|        -2.4004989 |  1.0086778 | 0.0074440956 |   1.038 |
|        -2.3792167 |  1.0001417 | 0.0073902044 |   1.037 |
|        -2.3579327 |  1.0095069 | 0.0075976216 |   1.036 |
|         -2.336646 |  1.0027374 | 0.0073931776 |   1.034 |
|        -2.3153603 |  1.0012499 |  0.007421418 |   1.033 |
|         -2.294074 |  1.0054556 | 0.0074759592 |   1.032 |
|        -2.2727892 |  1.0062635 | 0.0075752832 |    1.03 |
|         -2.251503 |  1.0037492 |  0.007474488 |   1.029 |
|        -2.2302154 |  1.0043724 | 0.0074868088 |   1.028 |
|        -2.2089278 |        1.0 |  0.007419358 |   1.027 |
|        -2.1876383 |  1.0119601 | 0.0075745388 |   1.026 |
|        -2.1663489 |  1.0032313 | 0.0075506244 |   1.024 |
|        -2.1450635 |  1.0069648 | 0.0076297496 |   1.023 |
|        -2.1237799 |  1.0063857 | 0.0075747028 |   1.022 |
|        -2.1024884 |  1.0029427 | 0.0075675792 |   1.021 |
|        -2.0811985 |  1.0048405 |  0.007581514 |    1.02 |
|        -2.0599118 |  1.0021713 | 0.0075627932 |   1.019 |
|        -2.0386263 |   1.010184 | 0.0076444688 |   1.018 |
|        -2.0173329 |  1.0090484 | 0.0075479744 |   1.018 |
|        -1.9960691 |   1.003394 | 0.0075813996 |   1.017 |
|        -1.9747869 | 0.99930603 | 0.0075429204 |   1.016 |
