| JD - 2457565 (hr) |       Flux |     Flux Err | Airmass |
|        -3.7841999 |  1.0021249 | 0.0174031984 |   1.219 |
|        -3.7629137 |  1.0110538 | 0.0169983556 |   1.214 |
|         -3.741633 |  1.0266304 | 0.0174590536 |    1.21 |
|        -3.7203483 |  1.0214862 | 0.0172082988 |   1.206 |
|        -3.6990596 |  1.0183689 | 0.0171663768 |   1.201 |
|        -3.6777688 |  1.0105586 | 0.0171252692 |   1.197 |
|        -3.6564842 |  1.0382884 | 0.0285627596 |   1.193 |
|        -3.6351994 |  1.0185058 | 0.0171039584 |   1.189 |
|        -3.6139144 |  1.0105254 | 0.0168056212 |   1.185 |
|        -3.5926299 |  1.0067142 | 0.0168994956 |   1.181 |
|        -3.5713435 |  1.0061907 | 0.0169939256 |   1.177 |
|         -3.550055 |  1.0086818 | 0.0173124528 |   1.173 |
|         -3.528766 |  1.0047738 | 0.0171402304 |    1.17 |
|         -3.507487 |  1.0186218 | 0.0174900152 |   1.166 |
|        -3.4862004 |  1.0104429 | 0.0171471876 |   1.162 |
|        -3.4649138 |  1.0032206 | 0.0166024136 |   1.159 |
|        -3.4436293 |  1.0053544 | 0.0169063808 |   1.155 |
|        -3.4223535 |  1.0141689 |  0.017190346 |   1.152 |
|        -3.4010635 |  1.0066871 |  0.016729604 |   1.148 |
|        -3.3797848 |  1.0000568 | 0.0165132768 |   1.145 |
|        -3.3584981 | 0.99799812 | 0.0165170064 |   1.142 |
|        -3.3372108 |  1.0146063 | 0.0163506584 |   1.139 |
|        -3.3159238 |  1.0115104 | 0.0165241332 |   1.135 |
|        -3.2946643 |  1.0018294 |  0.016441392 |   1.132 |
|        -3.2733795 |  1.0003746 |  0.016414354 |   1.129 |
|        -3.2520884 |  1.0076618 |  0.016413472 |   1.126 |
|        -3.2307875 |  1.0049643 |  0.016782528 |   1.123 |
|        -3.2095167 |  1.0128962 | 0.0168145104 |    1.12 |
|        -3.1882283 | 0.99741533 |  0.016578446 |   1.117 |
|        -3.1669402 |  1.0057684 |   0.01661981 |   1.114 |
|        -3.1456558 |   1.009016 |  0.016617186 |   1.111 |
|        -3.1243688 |  1.0114037 |  0.016539994 |   1.109 |
|        -3.1030767 |  1.0026889 |  0.016692944 |   1.106 |
|        -3.0817351 |   1.005569 |   0.01686335 |   1.103 |
|        -3.0604299 | 0.99897431 |  0.016480916 |   1.101 |
|          -3.03914 |  1.0096833 | 0.0166630096 |   1.098 |
|        -3.0178195 |  1.0003871 | 0.0165088524 |   1.095 |
|        -2.9965365 |  1.0026805 | 0.0164055204 |   1.093 |
|        -2.9752419 |  1.0044009 | 0.0163653428 |    1.09 |
|        -2.9539556 |  1.0168727 | 0.0167477664 |   1.088 |
|        -2.9326723 |  1.0054225 | 0.0164983828 |   1.086 |
|        -2.9113919 |  1.0083791 |   0.01658506 |   1.083 |
|         -2.890105 |  1.0021759 | 0.0166187376 |   1.081 |
|          -2.86881 | 0.99822942 | 0.0168240836 |   1.079 |
|        -2.8475259 |    0.99171 |  0.016468098 |   1.076 |
|        -2.8262412 |  1.0027249 | 0.0166821812 |   1.074 |
|        -2.8049542 |  1.0086598 | 0.0166819612 |   1.072 |
|         -2.783667 |  1.0260227 | 0.0166034348 |    1.07 |
|        -2.7623799 |  1.0019307 | 0.0164086772 |   1.068 |
|        -2.7410997 |  1.0084685 | 0.0166675216 |   1.066 |
|        -2.7198104 |  1.0008669 | 0.0168067328 |   1.064 |
|        -2.6985222 | 0.99590192 | 0.0167899784 |   1.062 |
|        -2.6772096 | 0.99823682 | 0.0165934192 |    1.06 |
|        -2.6559244 |  0.9948723 | 0.0162907572 |   1.058 |
|        -2.6346418 | 0.99979749 | 0.0169188152 |   1.056 |
|        -2.6133788 |  1.0007556 |  0.016789388 |   1.055 |
|        -2.5920948 |  1.0030651 | 0.0170403552 |   1.053 |
|         -2.570812 | 0.99960397 | 0.0166476848 |   1.051 |
|        -2.5494897 |  1.0027679 | 0.0165598516 |   1.049 |
|        -2.5282015 |  1.0066507 |  0.016721746 |   1.048 |
|        -2.5069191 |  1.0063612 |  0.016810832 |   1.046 |
|        -2.4856354 | 0.98672349 | 0.0164772332 |   1.044 |
|        -2.4643516 |   1.007061 | 0.0165132548 |   1.043 |
|        -2.4430683 |   1.003172 | 0.0165060692 |   1.041 |
|        -2.4217818 |  1.0019874 |  0.016604214 |    1.04 |
|        -2.4004989 |  1.0052779 | 0.0163480564 |   1.038 |
|        -2.3792167 |  1.0032893 | 0.0164461252 |   1.037 |
|        -2.3579327 |  0.9996786 | 0.0166804848 |   1.036 |
|         -2.336646 | 0.99232495 | 0.0162848664 |   1.034 |
|        -2.3153603 |   1.005372 |  0.016515622 |   1.033 |
|         -2.294074 |  0.9967146 | 0.0162973024 |   1.032 |
|        -2.2727892 |  1.0064453 | 0.0166244244 |    1.03 |
|         -2.251503 | 0.99961841 | 0.0163410716 |   1.029 |
|        -2.2302154 |   1.008049 |  0.016466516 |   1.028 |
|        -2.2089278 | 0.99972183 | 0.0162421416 |   1.027 |
|        -2.1876383 |  1.0040152 | 0.0163267724 |   1.026 |
|        -2.1663489 |  1.0121038 | 0.0164895316 |   1.024 |
|        -2.1450635 | 0.99346802 | 0.0164167096 |   1.023 |
|        -2.1237799 |  1.0014825 | 0.0163754068 |   1.022 |
|        -2.1024884 |  1.0072378 | 0.0163519212 |   1.021 |
|        -2.0811985 |  1.0162404 | 0.0164677744 |    1.02 |
|        -2.0599118 | 0.98915505 | 0.0164133416 |   1.019 |
|        -2.0386263 |   1.008394 | 0.0167283572 |   1.018 |
|        -2.0173329 |  0.9967026 | 0.0164998008 |   1.018 |
|        -1.9960691 |        1.0 |  0.016656098 |   1.017 |
|        -1.9747869 | 0.99182044 |   0.01630227 |   1.016 |
|        -1.9534993 |  1.0023303 | 0.0168035044 |   1.015 |
|        -1.9322144 | 0.99060359 | 0.0162284768 |   1.014 |
|        -1.9109266 |   1.002039 | 0.0164849596 |   1.014 |
|        -1.8896425 | 0.99999484 | 0.0166875852 |   1.013 |
|        -1.8683515 | 0.99731145 | 0.0161029344 |   1.012 |
|        -1.8470625 |  1.0014741 | 0.0161353416 |   1.012 |
|        -1.8257635 | 0.99778811 | 0.0162616896 |   1.011 |
|        -1.8044778 | 0.99293661 |  0.016091852 |    1.01 |
|        -1.7832113 | 0.99852034 |  0.016294412 |    1.01 |
|        -1.7619204 | 0.98897767 | 0.0162680196 |   1.009 |
|        -1.7406241 | 0.99841909 |  0.016055948 |   1.009 |
|        -1.7193345 |  1.0045263 | 0.0166581868 |   1.008 |
|        -1.6980541 | 0.99866932 | 0.0166501544 |   1.008 |
|        -1.6767681 | 0.99604725 | 0.0162118584 |   1.007 |
|        -1.6554749 | 0.98904752 |  0.016288498 |   1.007 |
|        -1.6341845 | 0.99136554 | 0.0158578124 |   1.007 |
|        -1.6128945 |  0.9959774 | 0.0160632156 |   1.006 |
|        -1.5916034 |  1.0191051 | 0.0159197572 |   1.006 |
|        -1.5703135 | 0.98621618 | 0.0156164288 |   1.006 |
|        -1.5490272 | 0.98676118 | 0.0157526856 |   1.006 |
|        -1.5277421 | 0.98449548 |  0.015727704 |   1.005 |
|        -1.5064534 | 0.98577365 | 0.0159328184 |   1.005 |
|        -1.4851331 | 0.99566322 | 0.0158080672 |   1.005 |
|         -1.463762 | 0.98427468 | 0.0156791472 |   1.005 |
|        -1.4424256 | 0.98793285 | 0.0158231652 |   1.005 |
|          -1.42107 | 0.98959871 | 0.0157535408 |   1.005 |
|        -1.3997464 |  0.9896078 | 0.0157175708 |   1.005 |
|        -1.3784496 | 0.98271149 | 0.0152184988 |   1.005 |
|        -1.3571502 | 0.98434575 | 0.0153066236 |   1.005 |
|        -1.3358176 |  0.9940059 | 0.0154328032 |   1.005 |
|        -1.3144943 | 0.98115035 |  0.015210134 |   1.005 |
|        -1.2931982 | 0.99124234 | 0.0153372584 |   1.005 |
|        -1.2718925 | 0.99662853 |  0.015505514 |   1.005 |
|        -1.2505543 | 0.97594418 | 0.0153139192 |   1.005 |
|        -1.2292571 | 0.97634123 | 0.0150731872 |   1.006 |
|        -1.2079121 | 0.98432128 | 0.0153955936 |   1.006 |
|        -1.1864119 |  0.9781436 | 0.0150839576 |   1.006 |
|        -1.1648556 | 0.98576578 | 0.0151662576 |   1.006 |
|        -1.1432757 | 0.98871103 | 0.0152162532 |   1.007 |
|        -1.1217138 | 0.98621749 | 0.0153161312 |   1.007 |
|        -1.1001447 | 0.98745254 | 0.0155067416 |   1.007 |
|        -1.0786917 | 0.98039993 |  0.015716654 |   1.008 |
|        -1.0572883 | 0.97233691 | 0.0156630428 |   1.008 |
|        -1.0359918 | 0.97742055 | 0.0154691512 |   1.009 |
|         -1.014699 | 0.98382971 | 0.0154804516 |   1.009 |
|       -0.99341132 | 0.98919237 | 0.0157412192 |    1.01 |
|       -0.97212387 | 0.98178302 | 0.0152792588 |    1.01 |
|       -0.95083896 | 0.98735006 | 0.0154602676 |   1.011 |
|       -0.92955304 | 0.97683223 | 0.0152562516 |   1.011 |
|       -0.90826621 | 0.98603832 | 0.0152707048 |   1.012 |
|       -0.88698229 |   0.971208 | 0.0151999968 |   1.013 |
|       -0.86567354 | 0.96771474 | 0.0151209968 |   1.013 |
|       -0.84438941 | 0.98285428 |  0.015353166 |   1.014 |
|       -0.82310593 | 0.98014454 | 0.0153059892 |   1.015 |
|       -0.80182615 |  0.9997792 | 0.0154425288 |   1.016 |
|       -0.78054763 |  0.9804679 | 0.0154452888 |   1.016 |
|       -0.75925862 | 0.98177102 | 0.0155999656 |   1.017 |
|       -0.73797115 | 0.98629859 |   0.01544028 |   1.018 |
|       -0.71670296 |  1.0395525 | 0.0168229248 |   1.019 |
|       -0.69542237 | 0.96785472 | 0.0152798152 |    1.02 |
|       -0.67411321 | 0.98478696 |  0.015646328 |   1.021 |
|       -0.65283032 | 0.97296461 | 0.0156901472 |   1.022 |
|       -0.63155042 |  0.9837744 | 0.0158440124 |   1.023 |
|       -0.61026839 | 0.97809766 | 0.0160752484 |   1.024 |
|       -0.58898444 | 0.98617915 | 0.0159075352 |   1.025 |
|       -0.56766572 | 0.98934566 | 0.0161297896 |   1.026 |
|       -0.54637922 | 0.98636459 | 0.0158919292 |   1.027 |
|        -0.5250935 | 0.97545496 | 0.0158137468 |   1.029 |
|       -0.48252201 | 0.98672499 | 0.0159637184 |   1.031 |
|       -0.46121979 | 0.96479349 | 0.0156806192 |   1.032 |
|       -0.43993957 | 0.97649443 | 0.0155623168 |   1.034 |
|        -0.4186607 | 0.97532464 | 0.0154537928 |   1.035 |
|         -0.397377 | 0.97070725 | 0.0155930848 |   1.036 |
|       -0.37609053 | 0.98692526 |  0.015697494 |   1.038 |
|       -0.35480246 | 0.98149838 | 0.0155360388 |   1.039 |
|       -0.33352101 | 0.98457882 |  0.015440428 |   1.041 |
|       -0.31223339 | 0.98405285 | 0.0156387016 |   1.042 |
|       -0.29094817 | 0.98919078 | 0.0160405164 |   1.044 |
|       -0.26966213 | 0.99390614 | 0.0161401176 |   1.045 |
|       -0.24837996 | 0.96590966 | 0.0154801808 |   1.047 |
|       -0.22709475 | 0.98074027 | 0.0156613244 |   1.049 |
|       -0.20581328 | 0.97496396 | 0.0156286668 |    1.05 |
|       -0.18454986 | 0.99114578 | 0.0159273032 |   1.052 |
|       -0.16326788 | 0.97363881 | 0.0156473124 |   1.054 |
|       -0.14198078 | 0.97724335 | 0.0157299128 |   1.056 |
|        -0.1206947 | 0.99259281 | 0.0158233512 |   1.057 |
|      -0.099403773 | 0.98137687 | 0.0156632508 |   1.059 |
|      -0.078121606 | 0.97066703 | 0.0155694468 |   1.061 |
|      -0.056835741 | 0.99051227 |  0.015830538 |   1.063 |
|      -0.035551451 | 0.98219226 | 0.0156620556 |   1.065 |
|      -0.014262501 | 0.98566574 |   0.01573111 |   1.067 |
|      0.0070317909 | 0.97793818 | 0.0156601276 |   1.069 |
|       0.028319634 |  0.9896333 | 0.0161333244 |   1.071 |
|       0.049611636 | 0.99378248 | 0.0160983988 |   1.073 |
|       0.070890438 | 0.98244475 | 0.0159650576 |   1.076 |
|       0.092175856 | 0.99226447 | 0.0160076712 |   1.078 |
|        0.11345667 | 0.99596474 | 0.0162577856 |    1.08 |
|        0.13474718 | 0.99771751 |  0.016024008 |   1.082 |
|        0.15603294 | 0.99231848 | 0.0158348744 |   1.085 |
|        0.17732018 |  1.0009457 | 0.0159202024 |   1.087 |
|         0.1986003 | 0.98485662 | 0.0159164228 |   1.089 |
|        0.21991114 | 0.98146762 | 0.0158221512 |   1.092 |
|        0.24119604 | 0.98726334 | 0.0158254868 |   1.094 |
|        0.26248111 | 0.98878763 | 0.0159608324 |   1.097 |
|        0.28376437 |  0.9958708 | 0.0160946064 |     1.1 |
|        0.30505269 | 0.98649013 | 0.0161834064 |   1.102 |
|        0.32633759 |  0.9845536 | 0.0159457656 |   1.105 |
|         0.3476236 | 0.99709234 | 0.0162036212 |   1.108 |
|        0.36890593 | 0.99084379 | 0.0159985212 |    1.11 |
|        0.39019101 | 0.99536152 | 0.0162019644 |   1.113 |
|         0.4114752 |  1.0148724 | 0.0175320984 |   1.116 |
|        0.43276212 | 0.99260931 | 0.0163227396 |   1.119 |
|        0.45407556 |  1.0058865 | 0.0166029952 |   1.122 |
|        0.47536588 | 0.98636225 | 0.0162759964 |   1.125 |
|        0.49665185 | 0.99938618 | 0.0164368964 |   1.128 |
|        0.51793963 | 0.99593605 |   0.01628161 |   1.131 |
|        0.53922379 | 0.99273672 | 0.0161932668 |   1.134 |
|         0.5605109 | 0.99039845 | 0.0160840644 |   1.137 |
|        0.58182743 | 0.99660856 | 0.0162134464 |    1.14 |
|        0.60311656 | 0.98615674 |  0.016983504 |   1.144 |
|        0.62439974 | 0.99946062 | 0.0165121208 |   1.147 |
|        0.64568509 |  1.0115855 |  0.016834022 |    1.15 |
|        0.66694215 | 0.98845442 | 0.0165515044 |   1.154 |
|         0.6882301 | 0.99866388 |  0.016588138 |   1.157 |
|         0.7095185 |  1.0029398 | 0.0166619868 |   1.161 |
|        0.73080416 | 0.97775104 | 0.0162725656 |   1.165 |
|        0.75209593 | 0.99910894 | 0.0164351692 |   1.168 |
|        0.77338417 | 0.99377873 | 0.0165721656 |   1.172 |
|        0.79466857 | 0.98887791 | 0.0163634516 |   1.176 |
|        0.81595929 | 0.98571552 | 0.0165233832 |    1.18 |
|        0.83724816 | 0.98962646 | 0.0166943504 |   1.183 |
|        0.85853855 |  1.0059649 | 0.0169086532 |   1.187 |
|        0.87982589 | 0.99869389 | 0.0170826216 |   1.191 |
|        0.90109129 | 0.99366434 | 0.0169441528 |   1.195 |
|        0.92238396 |  1.0023967 | 0.0180898104 |     1.2 |
|         0.9436731 | 0.99947187 | 0.0171605932 |   1.204 |
|         0.9649592 | 0.99203852 | 0.0165614584 |   1.208 |
|        0.98624663 | 0.99712094 | 0.0168118648 |   1.212 |
|         1.0075327 | 0.99063706 |  0.016941292 |   1.217 |
|         1.0288198 | 0.99639302 |  0.016924306 |   1.221 |
|         1.0501104 |  0.9923692 |  0.016982628 |   1.226 |
|         1.0713952 | 0.99402409 | 0.0170212364 |    1.23 |
|         1.0926827 | 0.99123963 | 0.0169251232 |   1.235 |
|         1.1139714 |  1.0159203 | 0.0174661792 |    1.24 |
|         1.1352604 | 0.99529523 |  0.017017416 |   1.244 |
|         1.1565445 | 0.99820898 | 0.0170921936 |   1.249 |
|         1.1778304 | 0.99278923 | 0.0173121908 |   1.254 |
|         1.1991148 | 0.99527395 | 0.0174161472 |   1.259 |
|         1.2204035 |  1.0027847 |  0.017375782 |   1.264 |
|         1.2416932 | 0.99599043 | 0.0177596764 |    1.27 |
|         1.2629996 |  1.0027392 | 0.0189525588 |   1.275 |
|         1.2842866 |  1.0106617 |  0.019189514 |    1.28 |
|         1.3055758 | 0.99675201 | 0.0195934236 |   1.285 |
|         1.3268633 | 0.99357678 | 0.0182917432 |   1.291 |
|         1.3481439 | 0.98608605 | 0.0175243428 |   1.297 |
|         1.3694396 |  1.0087929 | 0.0177808124 |   1.302 |
|         1.3907259 |  1.0022937 | 0.0194056936 |   1.308 |
|         1.4120099 |  1.0045594 | 0.0190043108 |   1.314 |
|         1.4332928 |  1.0007313 | 0.0195563768 |    1.32 |
|         1.4545817 |  1.0032723 | 0.0193689236 |   1.326 |
|         1.4758677 | 0.99328032 | 0.0188747928 |   1.332 |
|         1.4971568 | 0.99462816 | 0.0184914376 |   1.338 |
|         1.5184443 |  1.0069657 | 0.0184318776 |   1.344 |
|         1.5397365 |  1.0092498 | 0.0316456004 |   1.351 |
|         1.5610209 | 0.98988354 | 0.0178957648 |   1.357 |
|         1.5823297 | 0.99375144 | 0.0183664404 |   1.364 |
|         1.6036168 |  1.0049901 | 0.0183671832 |    1.37 |
|         1.6248999 |  1.0043344 | 0.0182615536 |   1.377 |
|          1.646187 | 0.99774236 |  0.018340108 |   1.384 |
|         1.6674712 | 0.99679758 | 0.0182214276 |   1.391 |
|         1.6887611 | 0.99828633 |  0.018637146 |   1.398 |
|         1.7100477 |  1.0106832 | 0.0187501764 |   1.405 |
|         1.7313302 |  1.0200723 | 0.0190703224 |   1.413 |
|         1.7526195 |  1.0049746 | 0.0189240424 |    1.42 |
|         1.7739096 |  1.0024896 | 0.0189732424 |   1.428 |
|          1.795194 |  1.0089764 | 0.0191494216 |   1.435 |
|         1.8164771 |  1.0035175 | 0.0193020288 |   1.443 |
|         1.8377657 |  1.0023115 | 0.0190681852 |   1.451 |
|         1.8590505 |  1.0162056 | 0.0191042356 |   1.459 |
|         1.8803402 |  1.0019258 | 0.0189783976 |   1.467 |
|         1.9016242 |  1.0153885 | 0.0194653224 |   1.476 |
|         1.9229171 |  1.0007452 | 0.0193209044 |   1.484 |
|         1.9442026 |  1.0076707 | 0.0192932608 |   1.493 |
|         1.9654895 |  1.0049648 |  0.019495138 |   1.502 |
|         1.9867744 |  1.0165476 | 0.0198107648 |   1.511 |
|         2.0080604 |  1.0027816 | 0.0193656772 |    1.52 |
|         2.0293426 |  1.0063652 | 0.0195292216 |   1.529 |
|         2.0506265 |  1.0092629 | 0.0194855912 |   1.538 |
|         2.0719079 |  1.0003458 | 0.0198976152 |   1.548 |
|         2.0931978 |  1.0094853 | 0.0202876136 |   1.557 |
|         2.1144856 |  1.0176281 | 0.0209258316 |   1.567 |
|         2.1357764 |  1.0145712 | 0.0208250084 |   1.577 |
|         2.1570659 |  1.0071897 | 0.0207067032 |   1.587 |
|         2.1783537 |  1.0141267 | 0.0208753072 |   1.597 |
|         2.1996406 | 0.99961729 | 0.0206706716 |   1.608 |
|         2.2209243 |  1.0063163 | 0.0208219176 |   1.619 |
|          2.242208 |  1.0131266 | 0.0213607364 |    1.63 |
|         2.2634933 |  1.0145993 | 0.0215742232 |   1.641 |
|         2.2847803 |  1.0141306 |  0.021125334 |   1.652 |
|          2.306065 |  1.0180369 | 0.0214178116 |   1.663 |
|         2.3273491 | 0.99338495 | 0.0215330732 |   1.675 |
|         2.3486363 |  1.0153346 | 0.0215453916 |   1.687 |
|         2.3699216 |   1.014875 | 0.0218873696 |   1.699 |
|           2.39121 |  1.0172281 | 0.0223581448 |   1.711 |
|         2.4124989 | 0.99707425 |  0.021914972 |   1.724 |
|         2.4337846 |  1.0070532 | 0.0222062896 |   1.737 |
|          2.455072 |  1.0291693 | 0.0227828596 |    1.75 |
|         2.4763804 |  1.0110756 |  0.022759888 |   1.763 |
|         2.5189524 |  1.0385953 |  0.025212318 |    1.79 |
|         2.5402373 |  1.0367236 | 0.0247957396 |   1.804 |
|         2.5615239 |  1.0290302 | 0.0244713276 |   1.818 |
|         2.5828096 |  1.0243542 | 0.0243938648 |   1.833 |
|         2.6040757 |  1.0225591 |  0.024876156 |   1.848 |
|          2.625359 |  1.0381826 | 0.0247349592 |   1.863 |
|         2.6466481 |  1.0458643 | 0.0256265352 |   1.878 |
|         2.6679351 |  1.0405541 | 0.0256478852 |   1.894 |
|         2.6893067 |   1.024989 |  0.025621314 |    1.91 |
|         2.7106012 |  1.0421667 | 0.0259743172 |   1.927 |
|         2.7318859 |  1.0076185 |  0.026267284 |   1.943 |
|         2.7531718 |  1.0375447 | 0.0272614112 |    1.96 |
|         2.7744564 |  1.0287336 | 0.0270218324 |   1.978 |
|         2.7957372 |  1.0253264 | 0.0267348924 |   1.996 |
|         2.8170511 |  1.0265915 | 0.0270186096 |   2.014 |
|         2.8383384 |  1.0428553 | 0.0276918424 |   2.032 |
|         2.8596192 |   1.023605 | 0.0273772236 |   2.051 |
|         2.8809043 |  1.0355527 | 0.0278486608 |    2.07 |
|         2.9021905 |  1.0348867 |  0.027241368 |    2.09 |
|         2.9234769 |  1.0245932 | 0.0272938068 |    2.11 |
|         2.9447625 |  1.0368549 | 0.0269064952 |   2.131 |
|         2.9660517 |  1.0382827 | 0.0273912164 |   2.152 |
