| JD - 2457565 (hr) |       Flux |     Flux Err | Airmass |
|        -4.5079613 |  1.0016921 | 0.0111578996 |   1.416 |
|        -4.4866787 |  1.0060704 |   0.01106532 |   1.408 |
|        -4.4653956 |  1.0058684 | 0.0110407908 |   1.401 |
|        -4.4441073 |   1.010214 | 0.0112384652 |   1.394 |
|        -4.4228128 |  1.0019295 |  0.011173076 |   1.387 |
|        -4.4015156 |    1.00294 | 0.0109304988 |    1.38 |
|        -4.3802279 | 0.99740868 | 0.0108162356 |   1.373 |
|        -4.3589434 |  1.0140873 | 0.0112576868 |   1.366 |
|        -4.3376587 |  1.0062529 |  0.011224494 |    1.36 |
|        -4.3163706 |  1.0058789 | 0.0112907492 |   1.353 |
|        -4.2950823 |  1.0156621 | 0.0117926312 |   1.347 |
|        -4.2737971 |  1.0020689 | 0.0118376268 |   1.341 |
|         -4.252515 |  0.9969801 | 0.0117189352 |   1.334 |
|        -4.2312308 |  1.0050505 | 0.0110368788 |   1.328 |
|        -4.1886509 |   1.005412 | 0.0108830936 |   1.316 |
|        -4.1673621 |  1.0016838 |  0.010830496 |    1.31 |
|        -4.1460789 | 0.99685584 |  0.010561168 |   1.305 |
|        -4.1247933 | 0.99682234 | 0.0105643512 |   1.299 |
|        -4.1035074 | 0.99920496 | 0.0105565544 |   1.293 |
|        -4.0822223 |  1.0065807 | 0.0107041036 |   1.288 |
|        -4.0609334 |  1.0007959 | 0.0105086604 |   1.282 |
|        -4.0396478 |  1.0031674 | 0.0106891756 |   1.277 |
|          -4.01836 |  1.0045147 | 0.0106631692 |   1.272 |
|        -3.9970688 |   1.011323 | 0.0106686428 |   1.266 |
|        -3.9757763 | 0.99051136 | 0.0105946964 |   1.261 |
|        -3.9544877 |  1.0048999 |  0.010507398 |   1.256 |
|        -3.9332025 |    1.00913 | 0.0105055788 |   1.251 |
|        -3.9119164 |  1.0003782 | 0.0103341244 |   1.246 |
|         -3.890629 |  1.0077068 | 0.0107758864 |   1.242 |
|        -3.8693396 |  1.0067389 | 0.0108539928 |   1.237 |
|        -3.8480549 |  1.0134973 | 0.0112902832 |   1.232 |
|        -3.8267708 |  1.0062451 | 0.0105759196 |   1.228 |
|        -3.8054845 |  1.0021123 |  0.010706138 |   1.223 |
|        -3.7841999 |  1.0052807 | 0.0107301032 |   1.219 |
