| JD - 2457565 (hr) |       Flux |     Flux Err | Airmass |
|        -4.5079613 | 0.99989995 | 0.0065212784 |   1.416 |
|        -4.4866787 | 0.99957895 | 0.0065389776 |   1.408 |
|        -4.4653956 |  1.0047137 | 0.0065180672 |   1.401 |
|        -4.4441073 |    1.00208 |  0.006601228 |   1.394 |
|        -4.4228128 | 0.99995991 | 0.0066278012 |   1.387 |
|        -4.4015156 | 0.99768971 |   0.00645619 |    1.38 |
|        -4.3802279 |  1.0063398 | 0.0064822328 |   1.373 |
|        -4.3589434 | 0.99810153 | 0.0065800996 |   1.366 |
|        -4.3376587 |  1.0050329 | 0.0065829996 |    1.36 |
|        -4.3163706 | 0.99712916 | 0.0066426324 |   1.353 |
|        -4.2950823 |  1.0072515 | 0.0067903128 |   1.347 |
|        -4.2737971 | 0.99747003 | 0.0068215324 |   1.341 |
|         -4.252515 | 0.99273954 | 0.0067273344 |   1.334 |
|        -4.2312308 | 0.99402361 | 0.0064786024 |   1.328 |
|        -4.2099406 | 0.99838017 | 0.0065572992 |   1.322 |
|        -4.1886509 |  1.0035102 | 0.0064860844 |   1.316 |
|        -4.1673621 |  1.0015792 | 0.0063568592 |    1.31 |
|        -4.1460789 |  1.0068508 | 0.0062881188 |   1.305 |
|        -4.1247933 | 0.99783836 | 0.0062775504 |   1.299 |
|        -4.1035074 |  1.0022989 | 0.0062463828 |   1.293 |
|        -4.0822223 |  1.0008314 | 0.0062853704 |   1.288 |
|        -4.0609334 |  1.0052893 | 0.0062121476 |   1.282 |
|        -4.0396478 |  1.0071088 | 0.0062885812 |   1.277 |
|          -4.01836 |  1.0004899 | 0.0062950016 |   1.272 |
|        -3.9970688 |   1.011852 | 0.0063230252 |   1.266 |
|        -3.9757763 |  1.0067981 |  0.006330342 |   1.261 |
|        -3.9544877 |  1.0058556 |  0.006291624 |   1.256 |
|        -3.9332025 |  1.0053382 | 0.0063250892 |   1.251 |
|        -3.9119164 |  1.0079296 |  0.006257676 |   1.246 |
|         -3.890629 |  1.0070493 |  0.006443686 |   1.242 |
|        -3.8693396 |  1.0109936 |  0.006577272 |   1.237 |
|        -3.8480549 |  1.0075137 | 0.0066702928 |   1.232 |
|        -3.8267708 |   1.011666 | 0.0065116468 |   1.228 |
|        -3.8054845 |  1.0088741 | 0.0064948412 |   1.223 |
|        -3.7841999 |  1.0022097 | 0.0065011492 |   1.219 |
|        -3.7629137 |  1.0130381 | 0.0064684604 |   1.214 |
|         -3.741633 |  1.0070727 | 0.0064902628 |    1.21 |
|        -3.7203483 |  1.0087628 | 0.0064612692 |   1.206 |
|        -3.6990596 |  1.0061048 | 0.0064527832 |   1.201 |
|        -3.6777688 |  1.0066896 | 0.0064854284 |   1.197 |
|        -3.6564842 |  1.0164126 | 0.0095154396 |   1.193 |
|        -3.6351994 |  1.0098996 | 0.0064354712 |   1.189 |
|        -3.6139144 |  1.0065515 | 0.0063120732 |   1.185 |
|        -3.5926299 |  1.0083188 | 0.0064615788 |   1.181 |
|        -3.5713435 |  1.0073393 |  0.006405754 |   1.177 |
|         -3.550055 |  1.0068404 | 0.0066026376 |   1.173 |
|         -3.528766 |  1.0087587 | 0.0065481976 |    1.17 |
|         -3.507487 |  1.0073143 |  0.006663288 |   1.166 |
|        -3.4862004 |  1.0028539 | 0.0065395304 |   1.162 |
|        -3.4649138 |  1.0056753 | 0.0064226096 |   1.159 |
|        -3.4436293 |  1.0016596 | 0.0065441784 |   1.155 |
|        -3.4223535 |  1.0079157 | 0.0065936168 |   1.152 |
|        -3.4010635 |  1.0099084 |  0.006462096 |   1.148 |
|        -3.3797848 |  1.0088038 | 0.0065073872 |   1.145 |
|        -3.3584981 |  1.0069327 | 0.0064527912 |   1.142 |
|        -3.3372108 |  1.0129308 |   0.00629248 |   1.139 |
|        -3.3159238 |  1.0063498 | 0.0062647596 |   1.135 |
|        -3.2946643 |  1.0082852 |  0.006342712 |   1.132 |
|        -3.2733795 |  1.0097948 | 0.0064544876 |   1.129 |
|        -3.2520884 |  1.0088273 |  0.006358034 |   1.126 |
|        -3.2307875 |  1.0064355 | 0.0064430552 |   1.123 |
|        -3.2095167 |  1.0023578 | 0.0064013464 |    1.12 |
|        -3.1882283 |  1.0113556 | 0.0064667336 |   1.117 |
|        -3.1669402 |  1.0011805 |  0.006445784 |   1.114 |
|        -3.1456558 |  1.0042934 | 0.0064094032 |   1.111 |
|        -3.1243688 |  1.0125718 | 0.0064424568 |   1.109 |
|        -3.1030767 |  1.0049441 | 0.0064492108 |   1.106 |
|        -3.0817351 |  1.0101809 |   0.00646068 |   1.103 |
|        -3.0604299 |  1.0139659 | 0.0064715628 |   1.101 |
|          -3.03914 |  1.0044693 | 0.0064485708 |   1.098 |
|        -3.0178195 |   1.007874 | 0.0066014164 |   1.095 |
|        -2.9965365 | 0.99805484 | 0.0064428384 |   1.093 |
|        -2.9752419 |  1.0058427 | 0.0064843968 |    1.09 |
|        -2.9539556 |  1.0066087 |  0.006430266 |   1.088 |
|        -2.9326723 |  1.0059104 | 0.0064733688 |   1.086 |
|        -2.9113919 |  1.0061948 | 0.0064322872 |   1.083 |
|         -2.890105 |  1.0028601 | 0.0064420676 |   1.081 |
|          -2.86881 |  0.9990778 |  0.006507608 |   1.079 |
|        -2.8475259 |  1.0037044 | 0.0065208688 |   1.076 |
|        -2.8262412 |  1.0101105 | 0.0065689912 |   1.074 |
|        -2.8049542 |  1.0030804 | 0.0065148148 |   1.072 |
|         -2.783667 |  1.0090732 | 0.0064452476 |    1.07 |
|        -2.7623799 |  1.0026703 | 0.0064935388 |   1.068 |
|        -2.7410997 |  1.0040872 | 0.0064560272 |   1.066 |
|        -2.7198104 |  1.0041467 |  0.006571898 |   1.064 |
|        -2.6985222 |  1.0073044 |  0.006624582 |   1.062 |
|        -2.6772096 |  1.0076299 | 0.0064622956 |    1.06 |
|        -2.6559244 |  1.0091913 |   0.00647515 |   1.058 |
|        -2.6346418 |  1.0065079 | 0.0064968472 |   1.056 |
|        -2.6133788 |  1.0022051 |   0.00655974 |   1.055 |
|        -2.5920948 |  1.0082538 | 0.0066273876 |   1.053 |
|        -2.5494897 |  1.0064354 | 0.0064287172 |   1.049 |
|        -2.5282015 |  1.0034595 | 0.0065505444 |   1.048 |
|        -2.5069191 | 0.99921765 | 0.0065197912 |   1.046 |
|        -2.4856354 |  1.0057953 |  0.006500384 |   1.044 |
|        -2.4643516 |  1.0004058 |  0.006440182 |   1.043 |
|        -2.4430683 |  1.0018702 | 0.0064424964 |   1.041 |
|        -2.4217818 |  1.0029727 | 0.0064645872 |    1.04 |
|        -2.4004989 |  1.0075037 | 0.0064525096 |   1.038 |
|        -2.3792167 |  1.0025538 | 0.0064383104 |   1.037 |
|        -2.3579327 |  1.0091747 |  0.006593654 |   1.036 |
|         -2.336646 |  1.0031044 | 0.0064135228 |   1.034 |
|        -2.3153603 |  1.0056546 | 0.0064861068 |   1.033 |
|         -2.294074 |  1.0046375 | 0.0064600776 |   1.032 |
|        -2.2727892 |  1.0048502 | 0.0064945432 |    1.03 |
|         -2.251503 |  1.0064229 | 0.0064827288 |   1.029 |
|        -2.2302154 |  1.0061147 | 0.0064740108 |   1.028 |
|        -2.2089278 |   1.005455 | 0.0064662308 |   1.027 |
|        -2.1876383 |  1.0110512 | 0.0065134208 |   1.026 |
|        -2.1663489 |   1.006628 | 0.0065390464 |   1.024 |
|        -2.1450635 |  1.0061051 | 0.0065757368 |   1.023 |
|        -2.1237799 |  1.0056293 |  0.006566822 |   1.022 |
|        -2.1024884 |   1.001206 | 0.0064610556 |   1.021 |
|        -2.0811985 |  1.0094485 | 0.0065321028 |    1.02 |
|        -2.0599118 |  1.0035948 | 0.0064936868 |   1.019 |
|        -2.0386263 |  1.0047418 | 0.0065087176 |   1.018 |
|        -2.0173329 |  1.0058419 |  0.006524676 |   1.018 |
|        -1.9960691 | 0.99650519 | 0.0064634668 |   1.017 |
|        -1.9747869 |  1.0003857 | 0.0065236836 |   1.016 |
|        -1.9534993 |  1.0010158 | 0.0065813628 |   1.015 |
|        -1.9322144 |   1.002982 | 0.0064454404 |   1.014 |
|        -1.9109266 | 0.99768247 |  0.006444538 |   1.014 |
|        -1.8896425 |  1.0023218 | 0.0065882592 |   1.013 |
|        -1.8683515 |  1.0074283 | 0.0064869424 |   1.012 |
|        -1.8470625 |   1.005914 |   0.00638965 |   1.012 |
|        -1.8257635 |   1.012824 | 0.0065337708 |   1.011 |
|        -1.8044778 |  1.0047316 |  0.006368134 |    1.01 |
|        -1.7832113 |   1.007265 | 0.0065230604 |    1.01 |
|        -1.7619204 |  1.0062689 |  0.006485634 |   1.009 |
|        -1.7406241 |  1.0049821 | 0.0064057792 |   1.009 |
|        -1.7193345 |  1.0054665 | 0.0067255672 |   1.008 |
|        -1.6980541 |  1.0070383 | 0.0067344952 |   1.008 |
|        -1.6767681 |  1.0052878 |  0.006556054 |   1.007 |
|        -1.6554749 |  1.0027987 | 0.0064390848 |   1.007 |
|        -1.6341845 |  1.0027507 | 0.0063601292 |   1.007 |
|        -1.6128945 |    1.00306 |    0.0063639 |   1.006 |
|        -1.5916034 |  1.0074295 | 0.0063575892 |   1.006 |
|        -1.5703135 |  0.9985301 | 0.0062863976 |   1.006 |
|        -1.5490272 |  1.0021939 | 0.0065720156 |   1.006 |
|        -1.5277421 | 0.99868223 | 0.0063792116 |   1.005 |
|        -1.5064534 |  1.0012206 | 0.0064210784 |   1.005 |
|        -1.4851331 | 0.99987044 | 0.0063805644 |   1.005 |
|         -1.463762 | 0.99900975 |   0.00639919 |   1.005 |
|        -1.4424256 |   1.000315 |   0.00643454 |   1.005 |
|          -1.42107 | 0.99886848 | 0.0063812324 |   1.005 |
|        -1.3997464 |  1.0063566 | 0.0063513232 |   1.005 |
|        -1.3784496 |  0.9985704 | 0.0062170588 |   1.005 |
|        -1.3571502 | 0.99837364 | 0.0062675236 |   1.005 |
|        -1.3358176 |   1.002106 | 0.0063311124 |   1.005 |
|        -1.3144943 |  1.0023106 | 0.0062354492 |   1.005 |
|        -1.2931982 | 0.99997077 | 0.0062345256 |   1.005 |
|        -1.2718925 |  1.0029392 | 0.0062531676 |   1.005 |
|        -1.2505543 | 0.99852634 | 0.0062806936 |   1.005 |
|        -1.2292571 | 0.99822584 | 0.0063063372 |   1.006 |
|        -1.2079121 | 0.99999404 | 0.0064785204 |   1.006 |
|        -1.1864119 | 0.99949941 | 0.0062482268 |   1.006 |
|        -1.1648556 | 0.99587489 | 0.0062359552 |   1.006 |
|        -1.1432757 | 0.99541319 | 0.0062320496 |   1.007 |
|        -1.1217138 | 0.99837485 | 0.0062923988 |   1.007 |
|        -1.1001447 | 0.99899762 | 0.0063278076 |   1.007 |
|        -1.0786917 |  1.0034346 | 0.0066582464 |   1.008 |
|        -1.0572883 | 0.99002899 | 0.0064037656 |   1.008 |
