#wavelength (micron)	Absolute Flux Density (erg / (cm2 micron s))	Uncertainty (erg / (cm2 micron s))
2.266319990158081	7.7001556172962e-12	4.1274844870056726e-14
2.269320011138916	7.654777853249861e-12	6.107215292294396e-14
2.2723100185394287	7.63140418913455e-12	4.85758351945198e-14
2.275290012359619	7.670614143862053e-12	4.59032870037384e-14
2.2782700061798096	7.624767137115462e-12	4.515125388371635e-14
2.28125	7.518681857665577e-12	4.4368327778042047e-14
2.284219980239868	7.567911575190323e-12	5.59334276486502e-14
2.287179946899414	7.578323385493135e-12	5.754082513199574e-14
2.29013991355896	7.445209379564055e-12	8.30051359677203e-14
2.293100118637085	6.994095406998024e-12	8.709171757251624e-14
2.2960500717163086	6.466037774655042e-12	6.125300462157812e-14
2.29899001121521	6.096804051197724e-12	4.0928791253521876e-14
2.3019299507141113	6.2156169967908514e-12	4.976464593599121e-14
2.3048601150512695	6.284691083519034e-12	5.426571125506478e-14
2.3077900409698486	6.381322553705715e-12	4.4131565128625524e-14
2.3107199668884277	6.329482944711362e-12	5.838748538475325e-14
2.3136301040649414	6.290214443066544e-12	5.144858470458244e-14
2.3165500164031982	6.311789198937268e-12	6.548680732887044e-14
2.319459915161133	6.332826190530438e-12	9.072080651810477e-14
2.322360038757324	6.027026100419164e-12	3.359211712505687e-14
2.3252599239349365	5.941294765193783e-12	4.250529913934695e-14
2.3281500339508057	5.715214759782761e-12	3.411990335449103e-14
2.3310399055480957	5.838465561708306e-12	4.318880729393612e-14
2.3339200019836426	5.934793455286691e-12	6.561349635272537e-14
2.3368000984191895	5.994825729577213e-12	4.493237718201405e-14
2.339669942855835	5.9307172887990145e-12	3.701073871204344e-14
2.3425400257110596	5.889190610869344e-12	4.28426520334476e-14
2.345400094985962	6.024338146393138e-12	6.904530793676658e-14
2.348259925842285	6.0607911918364454e-12	9.60147759909713e-14
2.3511199951171875	5.932389128548987e-12	4.547736495654105e-14
2.3539700508117676	5.8276534639634114e-12	6.387236930766732e-14
2.3568100929260254	5.669220301540712e-12	3.899918582517259e-14
2.359649896621704	5.603812119198137e-12	5.3200757059272685e-14
2.362489938735962	5.665407813021384e-12	3.076726902222736e-14
2.3653199672698975	5.621261268962119e-12	4.2669921686711715e-14
2.3681399822235107	5.595991552087565e-12	6.584205294694889e-14
2.3709700107574463	5.634693232836607e-12	7.373563429757465e-14
2.3737800121307373	5.7107474131512515e-12	6.824625771190834e-14
2.3766000270843506	5.657910338158212e-12	4.5658606290330944e-14
2.3794100284576416	5.578024153685135e-12	3.840834985127661e-14
2.3822100162506104	5.5735667817136125e-12	4.428768007706807e-14
2.3850200176239014	5.459759380710416e-12	6.342992672986672e-14
2.387809991836548	5.364760285314629e-12	3.66015337070931e-14
2.3906099796295166	5.452202491568192e-12	6.220133593306046e-14
2.393399953842163	5.482565790249083e-12	3.982131600377761e-14
2.3961799144744873	5.447960225307691e-12	4.329799661710078e-14
2.398969888687134	5.404918266421754e-12	5.36349901937485e-14
2.401750087738037	5.3650339379429646e-12	5.773819058496957e-14
2.404520034790039	5.301502292720528e-12	4.704624954584083e-14
2.4072999954223633	5.130234344979945e-12	2.684872689570541e-14
2.4100699424743652	5.036476877912088e-12	3.018874890738446e-14
2.412839889526367	4.9879896220350606e-12	8.133448206387381e-14
2.415600061416626	4.906158378864545e-12	5.674284555678283e-14
2.4183599948883057	4.83087615049671e-12	3.399155075792769e-14
2.4211199283599854	4.94616977583795e-12	3.1281268943412e-14
2.423880100250244	4.789242353392398e-12	3.154335448981964e-14
2.426640033721924	4.799536202498844e-12	4.35051436065495e-14
2.4293899536132812	4.738575417467805e-12	3.755416116968391e-14
2.4321401119232178	4.711946978430692e-12	1.2121621523371318e-13
2.434890031814575	4.5820786401251645e-12	7.748408712609026e-14
2.4376399517059326	4.557864068804873e-12	1.0690965257173501e-13
2.440390110015869	4.539036247558359e-12	3.810775141082322e-14
2.4431300163269043	4.425502932864367e-12	9.632788002585796e-14
2.4458799362182617	4.349448752549723e-12	1.0974945588828125e-13
2.448620080947876	4.24806630844321e-12	5.965645593622101e-14
2.4513700008392334	4.053766870792952e-12	9.0007679315416e-14
2.4541099071502686	4.157427440504291e-12	1.050855298503732e-13
2.456860065460205	4.268145298996773e-12	4.7845306546962646e-14
2.4595999717712402	4.263961145972717e-12	3.7447411301407343e-14
2.4623401165008545	4.139919310142126e-12	5.299762161786216e-14
2.465090036392212	4.113143853290424e-12	7.440809714253163e-14
2.467829942703247	3.94268688877486e-12	1.1529025076197769e-13
2.4705801010131836	3.931122354722261e-12	6.988553073912496e-14
2.473330020904541	3.760714396144893e-12	4.615549953411284e-14
2.4760799407958984	3.669166099423693e-12	2.8478318336334907e-14
2.478830099105835	3.768935684378416e-12	1.1173194666572531e-13
2.4815800189971924	3.769072727533018e-12	9.340967533971387e-14
2.484339952468872	3.7668045765881786e-12	3.019989586097033e-14
2.4870998859405518	3.6466138268742565e-12	6.247260331661633e-14
2.4898600578308105	3.4795003250182033e-12	7.152039241875227e-14
2.4926300048828125	3.451317573746615e-12	3.536013238399256e-14
2.4953999519348145	3.590981028159246e-12	5.525490343592267e-14
2.4981698989868164	3.631627984446162e-12	5.235849460157732e-14
2.5009500980377197	3.634795372672861e-12	3.835302165916196e-14
2.503740072250366	3.458610134399187e-12	6.351946827678687e-14
2.5065300464630127	3.5854969167303796e-12	8.19911155571125e-14
2.509320020675659	3.5543911564017705e-12	8.462455454265327e-14
2.512120008468628	3.4351584077274566e-12	1.1968534887121796e-13
2.514930009841919	3.025473534895573e-12	8.471370984254947e-14
2.51774001121521	3.1784123943889853e-12	1.3162916394880708e-13
2.5205600261688232	3.21811132429628e-12	1.485164801470068e-13
2.523390054702759	3.2270655331984033e-12	5.321640006374258e-14
2.5262300968170166	3.107588405354411e-12	1.2508147729378694e-13
2.5290699005126953	2.7982108817548035e-12	1.097611923767984e-13
2.5319299697875977	3.542709311674108e-12	1.8771753086416904e-13
2.5347900390625	2.762344172846376e-12	3.7826214599814834e-13
2.5376598834991455	3.2562357758086913e-12	3.313041843904657e-13
2.5405499935150146	3.033518965536719e-12	3.4246889178690676e-13
2.543440103530884	3.109797792541502e-12	2.5906753413525163e-13
2.5463500022888184	3.741407791219009e-12	6.170854842738049e-13
2.549269914627075	3.808741950300787e-12	6.623483770999694e-13
2.5522000789642334	4.020422449818595e-12	1.3786696393888742e-12
2.5551400184631348	2.451950101289846e-12	7.252434330168311e-13
2.5580999851226807	2.9141298749091327e-12	6.670474719458475e-13
