| JD - 2457565 (hr) |       Flux |     Flux Err | Airmass |
|        -3.8267708 |  1.0126077 | 0.0067125428 |   1.228 |
|        -3.8054845 |   1.010745 | 0.0067585196 |   1.223 |
|        -3.7841999 | 0.99988438 | 0.0066763584 |   1.219 |
|        -3.7629137 |  1.0087675 | 0.0066555456 |   1.214 |
|         -3.741633 |  1.0053033 | 0.0066960864 |    1.21 |
|        -3.7203483 |  1.0109145 |   0.00666257 |   1.206 |
|        -3.6990596 |  1.0051736 | 0.0066648576 |   1.201 |
|        -3.6777688 |  1.0015753 | 0.0066520728 |   1.197 |
|        -3.6564842 |   1.019738 | 0.0097493516 |   1.193 |
|        -3.6351994 |  1.0072818 | 0.0065829152 |   1.189 |
|        -3.6139144 |  1.0026227 | 0.0065397828 |   1.185 |
|        -3.5926299 |  1.0065782 | 0.0067179152 |   1.181 |
|        -3.5713435 |   1.004415 | 0.0066295612 |   1.177 |
|         -3.550055 |  1.0077242 |  0.006782734 |   1.173 |
|         -3.528766 |  1.0060335 | 0.0067458464 |    1.17 |
|         -3.507487 |  1.0054891 | 0.0068606008 |   1.166 |
|        -3.4649138 |  1.0031164 | 0.0065990116 |   1.159 |
|        -3.4436293 |  1.0084141 | 0.0067977156 |   1.155 |
|        -3.4223535 |  1.0048715 | 0.0068410956 |   1.152 |
|        -3.4010635 |  1.0075321 | 0.0066573608 |   1.148 |
|        -3.3797848 |  1.0115942 | 0.0067127412 |   1.145 |
|        -3.3584981 |  1.0025447 | 0.0065739456 |   1.142 |
|        -3.3372108 |   1.009664 |   0.00648048 |   1.139 |
|        -3.3159238 |  1.0036489 | 0.0064765188 |   1.135 |
|        -3.2946643 | 0.99549963 |  0.006645088 |   1.132 |
|        -3.2733795 |  1.0053204 | 0.0066368484 |   1.129 |
|        -3.2520884 |  1.0054351 | 0.0065362328 |   1.126 |
|        -3.2307875 |   1.008367 | 0.0066976456 |   1.123 |
|        -3.2095167 |  1.0014112 |  0.006555342 |    1.12 |
|        -3.1882283 |  1.0046274 | 0.0066786392 |   1.117 |
|        -3.1669402 | 0.99847854 | 0.0067201504 |   1.114 |
|        -3.1456558 |  1.0036343 | 0.0065661656 |   1.111 |
|        -3.1243688 |  1.0074542 | 0.0065942116 |   1.109 |
|        -3.1030767 |  1.0050847 | 0.0067070308 |   1.106 |
|        -3.0817351 |   1.003868 | 0.0066527676 |   1.103 |
|        -3.0604299 |  1.0092437 | 0.0067100368 |   1.101 |
|          -3.03914 |  1.0039651 | 0.0066484836 |   1.098 |
|        -3.0178195 |  1.0066487 | 0.0067562252 |   1.095 |
|        -2.9965365 |  1.0015193 | 0.0066460152 |   1.093 |
|        -2.9752419 |  1.0051315 |  0.006670996 |    1.09 |
|        -2.9539556 |  1.0061015 |    0.0067127 |   1.088 |
|        -2.9326723 |  1.0040228 | 0.0066842732 |   1.086 |
|        -2.9113919 |  1.0067281 |  0.006662056 |   1.083 |
|         -2.890105 |  1.0067652 | 0.0067099396 |   1.081 |
|          -2.86881 |  1.0013308 | 0.0067642712 |   1.079 |
|        -2.8475259 |  1.0053558 | 0.0067638924 |   1.076 |
|        -2.8262412 |  1.0066978 | 0.0067537808 |   1.074 |
|        -2.8049542 |  1.0044778 | 0.0067705452 |   1.072 |
|         -2.783667 |  1.0057119 | 0.0066382304 |    1.07 |
|        -2.7623799 |  1.0027244 | 0.0066909076 |   1.068 |
|        -2.7410997 |  1.0026613 | 0.0066612624 |   1.066 |
|        -2.7198104 |   1.001025 | 0.0067404788 |   1.064 |
|        -2.6985222 |  1.0034125 | 0.0067738528 |   1.062 |
|        -2.6772096 |  1.0026863 | 0.0066580544 |    1.06 |
|        -2.6559244 |  1.0055576 | 0.0066858144 |   1.058 |
|        -2.6346418 |  1.0048418 | 0.0066933992 |   1.056 |
|        -2.6133788 | 0.99933022 | 0.0067542536 |   1.055 |
|        -2.5920948 |  1.0070368 |  0.006934228 |   1.053 |
|         -2.570812 |  1.0119314 | 0.0067791916 |   1.051 |
|        -2.5494897 |  1.0025593 | 0.0067000248 |   1.049 |
|        -2.5282015 |  1.0044204 | 0.0068316056 |   1.048 |
|        -2.5069191 |  1.0031604 | 0.0068797164 |   1.046 |
|        -2.4856354 |  1.0026708 | 0.0067406716 |   1.044 |
|        -2.4643516 |  1.0005004 | 0.0066737964 |   1.043 |
|        -2.4430683 | 0.99879838 | 0.0067106396 |   1.041 |
|        -2.4217818 | 0.99941574 |  0.006676464 |    1.04 |
|        -2.4004989 |  1.0075315 | 0.0066930864 |   1.038 |
|        -2.3792167 |  1.0003805 | 0.0067128588 |   1.037 |
|        -2.3579327 |  1.0052552 | 0.0068394656 |   1.036 |
|         -2.336646 |  1.0038613 |  0.006731564 |   1.034 |
|        -2.3153603 |  1.0072867 | 0.0067496552 |   1.033 |
|         -2.294074 |  1.0045092 |  0.006705442 |   1.032 |
|        -2.2727892 |  1.0054007 | 0.0067863452 |    1.03 |
|         -2.251503 |   1.002818 | 0.0067491116 |   1.029 |
|        -2.2302154 |  1.0083474 | 0.0067678348 |   1.028 |
|        -2.2089278 |  1.0064574 |   0.00672613 |   1.027 |
|        -2.1876383 |  1.0098071 | 0.0067773792 |   1.026 |
|        -2.1663489 |  1.0094554 | 0.0068505644 |   1.024 |
|        -2.1450635 |  1.0055627 | 0.0068752308 |   1.023 |
|        -2.1237799 |  1.0039809 | 0.0068271716 |   1.022 |
|        -2.1024884 |  1.0015107 | 0.0067287044 |   1.021 |
|        -2.0811985 |  1.0101362 | 0.0068026772 |    1.02 |
|        -2.0599118 |  1.0018442 | 0.0067810284 |   1.019 |
|        -2.0386263 |  1.0074686 | 0.0067753392 |   1.018 |
|        -2.0173329 |  1.0082104 | 0.0068091784 |   1.018 |
|        -1.9960691 | 0.99755009 | 0.0067483272 |   1.017 |
|        -1.9747869 |  1.0016427 | 0.0067823232 |   1.016 |
|        -1.9534993 |  1.0046687 | 0.0069177708 |   1.015 |
|        -1.9322144 |  1.0042908 | 0.0067219972 |   1.014 |
|        -1.9109266 | 0.99952852 |   0.00675351 |   1.014 |
|        -1.8896425 |  1.0063618 | 0.0068752752 |   1.013 |
|        -1.8683515 |  1.0047985 | 0.0067076544 |   1.012 |
|        -1.8470625 |  1.0072479 | 0.0067005684 |   1.012 |
|        -1.8257635 |  1.0043464 | 0.0067350584 |   1.011 |
|        -1.8044778 |  1.0014007 | 0.0066462208 |    1.01 |
|        -1.7832113 |  1.0057393 |  0.006796244 |    1.01 |
|        -1.7619204 |  1.0025759 | 0.0067357468 |   1.009 |
|        -1.7406241 |   1.004178 |  0.006616926 |   1.009 |
|        -1.7193345 |  1.0041359 | 0.0069115088 |   1.008 |
|        -1.6980541 |  1.0046756 |  0.007019506 |   1.008 |
|        -1.6767681 |  1.0047856 | 0.0068173492 |   1.007 |
|        -1.6554749 |  1.0030399 |  0.006744002 |   1.007 |
|        -1.6341845 |   1.000456 | 0.0066336096 |   1.007 |
|        -1.6128945 |  1.0020166 | 0.0066453096 |   1.006 |
|        -1.5916034 |  1.0079506 | 0.0066058364 |   1.006 |
|        -1.5703135 |  1.0017774 | 0.0065744208 |   1.006 |
|        -1.5490272 | 0.99795923 | 0.0067387472 |   1.006 |
|        -1.5277421 | 0.99821404 |  0.006687104 |   1.005 |
|        -1.5064534 | 0.99948573 | 0.0066509268 |   1.005 |
|        -1.4851331 | 0.99940786 |    0.0066524 |   1.005 |
|         -1.463762 |  1.0009484 |   0.00666823 |   1.005 |
|        -1.4424256 |  1.0000872 |  0.006693554 |   1.005 |
|          -1.42107 |  0.9989166 | 0.0066589964 |   1.005 |
|        -1.3997464 |   1.004113 |  0.006603318 |   1.005 |
|        -1.3784496 | 0.99599963 | 0.0064047032 |   1.005 |
|        -1.3571502 | 0.99930075 | 0.0064688664 |   1.005 |
|        -1.3358176 |  1.0026901 | 0.0066113184 |   1.005 |
|        -1.3144943 |  1.0014043 |  0.006499588 |   1.005 |
|        -1.2931982 | 0.99799036 | 0.0064621536 |   1.005 |
|        -1.2718925 |  1.0034332 | 0.0065192284 |   1.005 |
|        -1.2505543 |  0.9950023 | 0.0065310908 |   1.005 |
|        -1.2292571 | 0.99673845 | 0.0065519892 |   1.006 |
|        -1.2079121 | 0.99919198 |  0.006760014 |   1.006 |
|        -1.1864119 | 0.99866084 | 0.0065040016 |   1.006 |
|        -1.1648556 |  1.0022857 |  0.006519314 |   1.006 |
|        -1.1432757 | 0.99726715 | 0.0064766764 |   1.007 |
|        -1.1217138 | 0.99728283 |  0.006521432 |   1.007 |
|        -1.1001447 | 0.99791414 | 0.0065541732 |   1.007 |
|        -1.0786917 | 0.99655465 | 0.0068921916 |   1.008 |
|        -1.0572883 | 0.99017429 | 0.0066602148 |   1.008 |
|        -1.0359918 | 0.99394577 | 0.0066138412 |   1.009 |
|         -1.014699 | 0.99299163 | 0.0065335236 |   1.009 |
|       -0.99341132 | 0.99725785 |  0.006659814 |    1.01 |
|       -0.97212387 |  1.0011487 | 0.0066153632 |    1.01 |
|       -0.95083896 |  1.0006003 | 0.0065771444 |   1.011 |
|       -0.92955304 |  1.0011805 | 0.0065910872 |   1.011 |
|       -0.90826621 | 0.99754544 | 0.0065329616 |   1.012 |
|       -0.88698229 |  0.9939148 | 0.0065388072 |   1.013 |
|       -0.86567354 | 0.99099578 | 0.0064852312 |   1.013 |
|       -0.84438941 | 0.99203985 |  0.006485544 |   1.014 |
|       -0.82310593 | 0.99461854 | 0.0065124836 |   1.015 |
|       -0.80182615 | 0.99224619 |  0.006464194 |   1.016 |
|       -0.78054763 | 0.99047213 |  0.006495186 |   1.016 |
|       -0.75925862 | 0.99588369 | 0.0064909004 |   1.017 |
|       -0.73797115 | 0.99243819 | 0.0064520084 |   1.018 |
|       -0.71670296 | 0.98920793 |  0.006450782 |   1.019 |
|       -0.69542237 | 0.99047063 | 0.0064578924 |    1.02 |
|       -0.67411321 | 0.99049136 | 0.0064705996 |   1.021 |
|       -0.65283032 | 0.99769464 |   0.00650002 |   1.022 |
|       -0.63155042 | 0.99108587 | 0.0064766684 |   1.023 |
|       -0.61026839 | 0.98986541 |  0.006494816 |   1.024 |
|       -0.58898444 | 0.99630441 | 0.0064772664 |   1.025 |
|       -0.56766572 | 0.99157981 | 0.0064409256 |   1.026 |
|       -0.54637922 | 0.98887682 | 0.0064100464 |   1.027 |
|        -0.5250935 | 0.99341889 | 0.0064056348 |   1.029 |
|       -0.50380809 | 0.99596275 |  0.006414938 |    1.03 |
|       -0.48252201 | 0.98916198 | 0.0064457256 |   1.031 |
|       -0.46121979 | 0.99538842 | 0.0064436816 |   1.032 |
|       -0.43993957 | 0.99049909 | 0.0063452028 |   1.034 |
|        -0.4186607 | 0.99169795 | 0.0063210692 |   1.035 |
|         -0.397377 |   0.991998 | 0.0064090012 |   1.036 |
|       -0.37609053 | 0.99630189 | 0.0064050448 |   1.038 |
|       -0.35480246 | 0.99213026 | 0.0062508372 |   1.039 |
|       -0.33352101 | 0.99278971 |  0.006278758 |   1.041 |
|       -0.31223339 | 0.99123987 | 0.0062849852 |   1.042 |
|       -0.29094817 | 0.99325574 | 0.0064120772 |   1.044 |
|       -0.26966213 | 0.99427191 | 0.0064595112 |   1.045 |
|       -0.24837996 | 0.98873172 | 0.0062918932 |   1.047 |
|       -0.22709475 | 0.99383189 | 0.0064333164 |   1.049 |
|       -0.20581328 | 0.99808762 |   0.00637451 |    1.05 |
|       -0.18454986 | 0.99180254 | 0.0063406892 |   1.052 |
|       -0.16326788 | 0.99534097 | 0.0063443864 |   1.054 |
|       -0.14198078 | 0.99671244 | 0.0063684116 |   1.056 |
|        -0.1206947 | 0.99268575 | 0.0062885172 |   1.057 |
|      -0.099403773 | 0.99919852 | 0.0063338952 |   1.059 |
|      -0.078121606 | 0.98979203 | 0.0063087548 |   1.061 |
|      -0.056835741 | 0.99377088 | 0.0063275664 |   1.063 |
|      -0.035551451 | 0.99188774 |  0.006320344 |   1.065 |
|      -0.014262501 | 0.99529124 | 0.0062823736 |   1.067 |
|      0.0070317909 | 0.99470973 | 0.0062615696 |   1.069 |
|       0.028319634 | 0.99276393 | 0.0063998436 |   1.071 |
|       0.049611636 |  1.0011375 | 0.0064368804 |   1.073 |
|       0.070890438 | 0.99429595 | 0.0064413032 |   1.076 |
|       0.092175856 | 0.99484711 |  0.006355126 |   1.078 |
|        0.11345667 |  0.9950979 |  0.006345188 |    1.08 |
|        0.13474718 | 0.99310694 | 0.0063033324 |   1.082 |
|        0.15603294 |   1.004876 | 0.0062775384 |   1.085 |
|        0.17732018 | 0.99876961 |  0.006267352 |   1.087 |
|         0.1986003 |  0.9914913 | 0.0063679448 |   1.089 |
|        0.21991114 | 0.99362728 | 0.0062251812 |   1.092 |
|        0.24119604 |  0.9978209 | 0.0062756004 |   1.094 |
|        0.26248111 | 0.99815753 | 0.0063292348 |   1.097 |
|        0.28376437 | 0.99879562 |   0.00630787 |     1.1 |
|        0.30505269 |  1.0016664 | 0.0063687824 |   1.102 |
|        0.32633759 |  1.0000415 | 0.0063352912 |   1.105 |
|         0.3476236 |   1.001311 | 0.0063212908 |   1.108 |
|        0.36890593 | 0.99591892 | 0.0063146044 |    1.11 |
|        0.39019101 | 0.99770568 |  0.006397628 |   1.113 |
|         0.4114752 | 0.99959725 | 0.0067167984 |   1.116 |
|        0.43276212 | 0.99695882 | 0.0064030724 |   1.119 |
|        0.45407556 | 0.99822736 |  0.006419686 |   1.122 |
|        0.47536588 | 0.99966346 | 0.0064062504 |   1.125 |
|        0.49665185 | 0.99614442 | 0.0063420932 |   1.128 |
|        0.51793963 | 0.99148389 | 0.0063297668 |   1.131 |
|        0.53922379 | 0.99779663 | 0.0062526244 |   1.134 |
|         0.5605109 |  1.0005973 | 0.0063199512 |   1.137 |
|        0.58182743 | 0.99870979 | 0.0063616708 |    1.14 |
|        0.60311656 |  1.0023735 | 0.0065340636 |   1.144 |
|        0.62439974 |  1.0040274 | 0.0064894792 |   1.147 |
|        0.64568509 | 0.99972793 | 0.0065773032 |    1.15 |
|        0.66694215 |  1.0026605 |  0.006458334 |   1.154 |
|         0.6882301 | 0.99817857 |   0.00644159 |   1.157 |
|         0.7095185 |   1.003236 |  0.006521046 |   1.161 |
|        0.73080416 | 0.99323186 | 0.0064041384 |   1.165 |
|        0.75209593 |  1.0000939 | 0.0064312096 |   1.168 |
|        0.77338417 | 0.99888231 | 0.0063993984 |   1.172 |
|        0.79466857 |  0.9980661 | 0.0063070472 |   1.176 |
|        0.81595929 | 0.99972919 | 0.0063644148 |    1.18 |
|        0.83724816 | 0.99868307 | 0.0064384768 |   1.183 |
|        0.85853855 |  1.0004001 |  0.006445598 |   1.187 |
|        0.87982589 | 0.99902584 | 0.0065682396 |   1.191 |
|        0.90109129 |  1.0027437 |   0.00662534 |   1.195 |
|        0.92238396 |  1.0072722 | 0.0069814952 |     1.2 |
|         0.9436731 | 0.99918883 | 0.0065928852 |   1.204 |
|         0.9649592 | 0.99991448 |  0.006486286 |   1.208 |
|        0.98624663 | 0.99930619 | 0.0064833776 |   1.212 |
|         1.0075327 | 0.99334197 | 0.0064639516 |   1.217 |
|         1.0288198 | 0.99293906 | 0.0064905412 |   1.221 |
|         1.0501104 | 0.99542625 |  0.006517654 |   1.226 |
|         1.0713952 | 0.99599498 |  0.006496266 |    1.23 |
|         1.0926827 |  1.0025747 | 0.0064663316 |   1.235 |
|         1.1139714 | 0.99498567 | 0.0064977024 |    1.24 |
|         1.1352604 | 0.99680205 | 0.0064695584 |   1.244 |
|         1.1565445 | 0.99438541 | 0.0064422352 |   1.249 |
|         1.1778304 | 0.99422612 | 0.0064561068 |   1.254 |
|         1.1991148 | 0.99305295 | 0.0065137828 |   1.259 |
|         1.2204035 |  1.0027554 | 0.0066086288 |   1.264 |
|         1.2416932 | 0.99317362 | 0.0066392992 |    1.27 |
|         1.2629996 | 0.99881524 |  0.006994008 |   1.275 |
|         1.2842866 | 0.99897343 | 0.0070976676 |    1.28 |
|         1.3055758 | 0.99989171 |  0.007369418 |   1.285 |
|         1.3268633 | 0.99993561 | 0.0069340656 |   1.291 |
|         1.3481439 | 0.99847902 | 0.0067750584 |   1.297 |
|         1.3694396 | 0.99986814 | 0.0067794544 |   1.302 |
|         1.3907259 | 0.99333637 |  0.007140932 |   1.308 |
|         1.4120099 | 0.99554502 |  0.006979898 |   1.314 |
|         1.4332928 | 0.99898856 | 0.0071867976 |    1.32 |
|         1.4545817 |  0.9995394 | 0.0071884912 |   1.326 |
|         1.4758677 | 0.99381234 | 0.0069148788 |   1.332 |
|         1.4971568 | 0.99849903 |   0.00687828 |   1.338 |
|         1.5184443 | 0.99755049 | 0.0068263628 |   1.344 |
|         1.5610209 | 0.99516324 | 0.0066415048 |   1.357 |
|         1.5823297 | 0.99139175 | 0.0068307468 |   1.364 |
|         1.6036168 | 0.99805767 | 0.0067155264 |    1.37 |
|         1.6248999 | 0.99817045 | 0.0066527976 |   1.377 |
|          1.646187 |  1.0003148 | 0.0066889168 |   1.384 |
|         1.6674712 | 0.99186244 | 0.0066061832 |   1.391 |
|         1.6887611 | 0.99544374 | 0.0067175728 |   1.398 |
|         1.7100477 |  1.0021674 |  0.006726768 |   1.405 |
|         1.7313302 |  1.0006507 | 0.0067195076 |   1.413 |
|         1.7526195 | 0.99476498 | 0.0067278948 |    1.42 |
|         1.7739096 | 0.99653786 | 0.0067185748 |   1.428 |
|          1.795194 | 0.99881658 | 0.0067937552 |   1.435 |
|         1.8164771 | 0.98940237 | 0.0068440556 |   1.443 |
|         1.8377657 |  0.9988686 |   0.00679281 |   1.451 |
|         1.8590505 | 0.99401285 | 0.0066808764 |   1.459 |
|         1.8803402 |  0.9929363 | 0.0066635072 |   1.467 |
|         1.9016242 | 0.99797326 | 0.0067216732 |   1.476 |
|         1.9229171 | 0.99861056 |   0.00675126 |   1.484 |
|         1.9442026 |  1.0029965 | 0.0066944992 |   1.493 |
|         1.9654895 | 0.99379807 | 0.0067113824 |   1.502 |
|         1.9867744 | 0.99840185 |  0.006860196 |   1.511 |
|         2.0080604 | 0.99503461 |  0.006669884 |    1.52 |
|         2.0293426 | 0.99740097 | 0.0066998124 |   1.529 |
|         2.0506265 |  1.0006907 | 0.0067634296 |   1.538 |
|         2.0719079 | 0.99394522 | 0.0068316432 |   1.548 |
|         2.0931978 | 0.99940455 |  0.007096542 |   1.557 |
|         2.1144856 |  1.0016777 |   0.00715183 |   1.567 |
|         2.1357764 |        1.0 | 0.0071627136 |   1.577 |
|         2.1570659 |  1.0050241 | 0.0072670812 |   1.587 |
|         2.1783537 |  1.0001941 | 0.0070417312 |   1.597 |
|         2.1996406 | 0.99404753 | 0.0070063252 |   1.608 |
|         2.2209243 | 0.99594998 | 0.0071982484 |   1.619 |
|          2.242208 |  1.0013631 | 0.0071878656 |    1.63 |
|         2.2634933 | 0.99393584 | 0.0070730952 |   1.641 |
|         2.2847803 |  1.0021223 | 0.0070399348 |   1.652 |
|          2.306065 |  1.0010031 | 0.0071814864 |   1.663 |
|         2.3273491 | 0.99656309 | 0.0071920932 |   1.675 |
|         2.3486363 | 0.99595163 | 0.0071060672 |   1.687 |
|         2.3699216 | 0.99865738 |  0.007314592 |   1.699 |
|           2.39121 |  1.0049603 | 0.0073491352 |   1.711 |
|         2.4124989 |  1.0048153 |  0.007374472 |   1.724 |
|         2.4337846 | 0.99890202 | 0.0073912172 |   1.737 |
|          2.455072 |  1.0013148 |  0.007533198 |    1.75 |
|         2.4763804 |  1.0017659 |  0.007707462 |   1.763 |
|         2.4976665 |  1.0057317 |  0.008196546 |   1.776 |
|         2.5189524 |  1.0024424 | 0.0083811852 |    1.79 |
|         2.5402373 | 0.99987752 |  0.008327954 |   1.804 |
|         2.5615239 |  1.0052323 | 0.0080759604 |   1.818 |
|         2.5828096 |   1.005936 |  0.008031546 |   1.833 |
|         2.6040757 | 0.99789294 | 0.0081911156 |   1.848 |
|          2.625359 | 0.99978389 | 0.0080342816 |   1.863 |
|         2.6466481 | 0.99550632 |  0.008583984 |   1.878 |
|         2.6679351 |  1.0009954 | 0.0083027324 |   1.894 |
|         2.6893067 | 0.99643556 | 0.0082849896 |    1.91 |
|         2.7106012 | 0.99619234 | 0.0083462552 |   1.927 |
|         2.7318859 |  1.0038818 | 0.0084404152 |   1.943 |
|         2.7531718 |  1.0024965 | 0.0086444036 |    1.96 |
|         2.7744564 | 0.99601224 |  0.008701984 |   1.978 |
|         2.7957372 |  1.0015323 | 0.0086764608 |   1.996 |
|         2.8170511 | 0.99891266 | 0.0088655064 |   2.014 |
|         2.8383384 |  1.0012161 | 0.0087540756 |   2.032 |
|         2.8596192 |  1.0023003 | 0.0088111524 |   2.051 |
|         2.8809043 |  1.0099843 | 0.0088859628 |    2.07 |
|         2.9021905 | 0.99845419 | 0.0084592036 |    2.09 |
|         2.9234769 |  1.0017101 | 0.0085919272 |    2.11 |
|         2.9447625 |  1.0010941 |  0.008436788 |   2.131 |
|         2.9660517 | 0.99715192 | 0.0084455044 |   2.152 |
