| JD - 2457565 (hr) |       Flux |     Flux Err | Airmass |
|        -2.5069191 |  1.0031522 |  0.008591334 |   1.046 |
|        -2.4856354 |  1.0032883 | 0.0085657568 |   1.044 |
|        -2.4643516 |  1.0068307 | 0.0085301368 |   1.043 |
|        -2.4430683 |  1.0059082 | 0.0084858872 |   1.041 |
|        -2.4217818 |  1.0072993 | 0.0085179824 |    1.04 |
|        -2.4004989 |  1.0177832 | 0.0086235036 |   1.038 |
|        -2.3792167 |  1.0141224 |  0.008568102 |   1.037 |
|        -2.3579327 |  1.0121948 | 0.0086281732 |   1.036 |
|         -2.336646 |  1.0052308 | 0.0084987552 |   1.034 |
|        -2.3153603 |  1.0031113 | 0.0084579092 |   1.033 |
|         -2.294074 |  1.0208221 | 0.0086204284 |   1.032 |
|        -2.2727892 |  1.0122086 | 0.0086161536 |    1.03 |
|         -2.251503 |  1.0084732 |   0.00853333 |   1.029 |
|        -2.2302154 |  1.0077006 |  0.008508648 |   1.028 |
|        -2.2089278 |  1.0061076 |  0.008505582 |   1.027 |
|        -2.1876383 |  1.0083761 | 0.0085323744 |   1.026 |
|        -2.1663489 |  1.0107517 | 0.0086111868 |   1.024 |
|        -2.1450635 |  1.0073036 | 0.0086352156 |   1.023 |
|        -2.1237799 |  1.0016982 | 0.0085131828 |   1.022 |
|        -2.1024884 |  1.0120092 | 0.0085762748 |   1.021 |
|        -2.0811985 |  1.0085583 | 0.0085440908 |    1.02 |
|        -2.0599118 |  1.0080955 | 0.0085673132 |   1.019 |
|        -2.0386263 |  1.0053256 | 0.0085220564 |   1.018 |
|        -2.0173329 |  1.0071012 | 0.0085705668 |   1.018 |
|        -1.9960691 |  1.0023491 | 0.0084826724 |   1.017 |
|        -1.9747869 |  1.0099432 | 0.0086161564 |   1.016 |
|        -1.9534993 |  1.0037586 | 0.0086129508 |   1.015 |
|        -1.9109266 |   1.005635 | 0.0085929344 |   1.014 |
|        -1.8896425 |  1.0077386 |  0.008677448 |   1.013 |
|        -1.8683515 |  1.0183219 | 0.0085998404 |   1.012 |
|        -1.8470625 |  1.0077757 | 0.0085176368 |   1.012 |
|        -1.8257635 |  1.0102784 |  0.008604352 |   1.011 |
|        -1.8044778 |  1.0026095 | 0.0084371004 |    1.01 |
|        -1.7832113 |  1.0084964 | 0.0086485472 |    1.01 |
|        -1.7619204 |  1.0091682 |  0.008531884 |   1.009 |
|        -1.7406241 |  1.0090807 | 0.0084709756 |   1.009 |
|        -1.7193345 |  1.0072033 |  0.008852208 |   1.008 |
|        -1.6980541 |  1.0026343 | 0.0087827964 |   1.008 |
|        -1.6767681 |  1.0044311 |   0.00859782 |   1.007 |
|        -1.6554749 |  1.0004314 | 0.0085138328 |   1.007 |
|        -1.6341845 | 0.99469871 | 0.0083526024 |   1.007 |
|        -1.6128945 |  1.0036061 | 0.0084574848 |   1.006 |
|        -1.5916034 |  1.0051686 | 0.0084016344 |   1.006 |
|        -1.5703135 |  1.0131786 | 0.0085949924 |   1.006 |
|        -1.5490272 |  1.0037096 | 0.0085810596 |   1.006 |
|        -1.5277421 |  1.0164426 | 0.0087030104 |   1.005 |
|        -1.5064534 |  1.0002628 | 0.0085193884 |   1.005 |
|        -1.4851331 |  0.9981418 |   0.00845557 |   1.005 |
|         -1.463762 | 0.99957173 | 0.0084933592 |   1.005 |
|        -1.4424256 |  1.0005501 | 0.0085200476 |   1.005 |
|          -1.42107 | 0.99536704 | 0.0084486392 |   1.005 |
|        -1.3997464 | 0.99806089 | 0.0083998936 |   1.005 |
|        -1.3784496 | 0.99766121 | 0.0083487588 |   1.005 |
|        -1.3571502 | 0.99864446 | 0.0084012664 |   1.005 |
|        -1.3358176 |  1.0078504 | 0.0084962396 |   1.005 |
|        -1.3144943 |   1.001781 | 0.0083851484 |   1.005 |
|        -1.2931982 |  1.0020354 |  0.008378172 |   1.005 |
|        -1.2718925 | 0.99198736 | 0.0083587232 |   1.005 |
|        -1.2505543 |        1.0 | 0.0084822064 |   1.005 |
|        -1.2292571 | 0.99334033 | 0.0084151264 |   1.006 |
|        -1.2079121 | 0.99316038 | 0.0086572004 |   1.006 |
|        -1.1864119 | 0.99958181 | 0.0084320976 |   1.006 |
|        -1.1648556 | 0.98993189 | 0.0083566404 |   1.006 |
|        -1.1432757 | 0.99384374 | 0.0083860328 |   1.007 |
|        -1.1217138 | 0.98977172 |  0.008403096 |   1.007 |
|        -1.1001447 |  0.9939229 | 0.0084958768 |   1.007 |
|        -1.0786917 | 0.98790545 | 0.0087638792 |   1.008 |
|        -1.0572883 | 0.98886021 | 0.0085869972 |   1.008 |
|        -1.0359918 | 0.99135092 | 0.0085447692 |   1.009 |
|         -1.014699 | 0.98142217 |   0.00846547 |   1.009 |
|       -0.99341132 | 0.98591668 | 0.0084575988 |    1.01 |
|       -0.97212387 |  0.9888472 | 0.0083892052 |    1.01 |
|       -0.95083896 | 0.99598443 |  0.008494072 |   1.011 |
|       -0.92955304 | 0.99345185 |  0.008437568 |   1.011 |
|       -0.90826621 | 0.99088747 | 0.0083921772 |   1.012 |
|       -0.88698229 | 0.98753995 | 0.0084112352 |   1.013 |
|       -0.86567354 |  0.9920811 | 0.0084444328 |   1.013 |
|       -0.84438941 | 0.98775628 | 0.0083773844 |   1.014 |
|       -0.82310593 | 0.99375312 | 0.0084667448 |   1.015 |
|       -0.80182615 | 0.99528329 | 0.0084177392 |   1.016 |
|       -0.78054763 | 0.98961934 |  0.008389818 |   1.016 |
|       -0.75925862 | 0.99236194 | 0.0084362552 |   1.017 |
|       -0.73797115 | 0.99954195 | 0.0085087696 |   1.018 |
|       -0.71670296 | 0.98995846 | 0.0083993408 |   1.019 |
|       -0.69542237 | 0.98910715 | 0.0083812444 |    1.02 |
|       -0.67411321 | 0.99393252 | 0.0084323588 |   1.021 |
|       -0.65283032 | 0.98364084 | 0.0083544284 |   1.022 |
|       -0.63155042 | 0.98253563 | 0.0083679432 |   1.023 |
|       -0.61026839 | 0.98342955 |  0.008391796 |   1.024 |
|       -0.58898444 | 0.97340056 | 0.0083208004 |   1.025 |
|       -0.56766572 | 0.99025084 | 0.0084339532 |   1.026 |
|       -0.54637922 | 0.98237363 | 0.0083724124 |   1.027 |
|        -0.5250935 | 0.98721357 | 0.0083597384 |   1.029 |
|       -0.50380809 | 0.98877417 | 0.0084036916 |    1.03 |
|       -0.48252201 |  0.9704748 | 0.0084057204 |   1.031 |
|       -0.46121979 |  0.9887947 |   0.00843254 |   1.032 |
|       -0.43993957 | 0.99151502 | 0.0083414352 |   1.034 |
|        -0.4186607 |  0.9867405 | 0.0083184624 |   1.035 |
|         -0.397377 |  0.9953391 | 0.0085059836 |   1.036 |
|       -0.37609053 | 0.97642133 | 0.0083843076 |   1.038 |
|       -0.35480246 | 0.98111659 | 0.0082537328 |   1.039 |
|       -0.33352101 | 0.97353021 | 0.0082039712 |   1.041 |
|       -0.31223339 | 0.97811845 |  0.008272666 |   1.042 |
|       -0.29094817 | 0.98505401 | 0.0084121644 |   1.044 |
|       -0.26966213 | 0.98714412 |  0.008437966 |   1.045 |
|       -0.24837996 | 0.99482094 | 0.0084188988 |   1.047 |
|       -0.22709475 | 0.98657172 | 0.0084075988 |   1.049 |
|       -0.20581328 | 0.99116171 | 0.0084036044 |    1.05 |
|       -0.18454986 | 0.98318389 | 0.0083472708 |   1.052 |
|       -0.16326788 | 0.98718141 | 0.0083322444 |   1.054 |
|       -0.14198078 | 0.99010387 |  0.008378124 |   1.056 |
|        -0.1206947 |  0.9941068 | 0.0083896712 |   1.057 |
|      -0.099403773 | 0.98810108 | 0.0083237232 |   1.059 |
|      -0.078121606 | 0.98962924 | 0.0083010832 |   1.061 |
|      -0.056835741 | 0.99470531 | 0.0083698812 |   1.063 |
|      -0.035551451 | 0.99541075 |  0.008378154 |   1.065 |
|      -0.014262501 | 0.99574235 | 0.0083470272 |   1.067 |
|      0.0070317909 | 0.99686277 | 0.0083599612 |   1.069 |
|       0.028319634 | 0.99111672 | 0.0084548704 |   1.071 |
|       0.049611636 | 0.99109079 | 0.0084556988 |   1.073 |
|       0.070890438 |  0.9973242 | 0.0085305004 |   1.076 |
|       0.092175856 | 0.99452389 | 0.0084564212 |   1.078 |
|        0.11345667 | 0.98987416 | 0.0084051712 |    1.08 |
|        0.13474718 | 0.99574684 | 0.0083712548 |   1.082 |
|        0.15603294 | 0.99841998 | 0.0083068936 |   1.085 |
|        0.17732018 | 0.99870814 |  0.008360128 |   1.087 |
|         0.1986003 |  1.0114331 |  0.008484714 |   1.089 |
|        0.21991114 |  0.9926906 |  0.008267604 |   1.092 |
|        0.24119604 |  1.0062817 | 0.0083756564 |   1.094 |
|        0.26248111 |  1.0002199 | 0.0083751432 |   1.097 |
|        0.28376437 |  1.0005662 | 0.0083494724 |     1.1 |
|        0.30505269 |   1.003326 | 0.0084093352 |   1.102 |
|        0.32633759 |  1.0053788 | 0.0083860232 |   1.105 |
|         0.3476236 |  1.0035865 | 0.0083574056 |   1.108 |
|        0.36890593 |  1.0064425 | 0.0084314864 |    1.11 |
|        0.39019101 |  1.0002168 | 0.0084579924 |   1.113 |
|         0.4114752 | 0.99978504 | 0.0088298832 |   1.116 |
|        0.43276212 |  1.0062232 |  0.008480744 |   1.119 |
|        0.45407556 |  1.0103223 |  0.008543904 |   1.122 |
|        0.47536588 |  1.0141199 | 0.0086313356 |   1.125 |
|        0.49665185 |  1.0107451 | 0.0084971324 |   1.128 |
|        0.51793963 |  1.0066838 | 0.0084888572 |   1.131 |
|        0.53922379 |   1.008024 | 0.0083857856 |   1.134 |
|         0.5605109 |  1.0089375 | 0.0084469276 |   1.137 |
|        0.58182743 |  1.0093036 | 0.0085188244 |    1.14 |
|        0.60311656 |  1.0038858 | 0.0086021572 |   1.144 |
|        0.62439974 |  1.0258992 | 0.0086985144 |   1.147 |
|        0.64568509 |  1.0139079 |  0.008638368 |    1.15 |
|        0.66694215 |  1.0116468 | 0.0086125772 |   1.154 |
|         0.6882301 |  1.0095503 | 0.0085997816 |   1.157 |
|         0.7095185 |  1.0074976 | 0.0087156688 |   1.161 |
|        0.73080416 |  1.0068251 |  0.008596004 |   1.165 |
|        0.75209593 |  1.0080649 | 0.0085953972 |   1.168 |
|        0.77338417 |  1.0033882 | 0.0085612248 |   1.172 |
|        0.79466857 |  1.0026006 | 0.0085211932 |   1.176 |
|        0.81595929 |  1.0046851 | 0.0085418836 |    1.18 |
|        0.83724816 |  1.0135083 | 0.0086868396 |   1.183 |
|        0.85853855 |  1.0072194 | 0.0086395756 |   1.187 |
|        0.87982589 |  1.0004844 | 0.0087543184 |   1.191 |
|        0.90109129 | 0.99630851 | 0.0087505796 |   1.195 |
|        0.92238396 |  1.0022034 |  0.009203138 |     1.2 |
|         0.9436731 | 0.99493218 | 0.0087021572 |   1.204 |
|         0.9649592 |  1.0059135 |  0.008664888 |   1.208 |
|        0.98624663 | 0.99809891 | 0.0086771552 |   1.212 |
|         1.0075327 | 0.99834732 | 0.0085785312 |   1.217 |
|         1.0288198 |   1.003381 |  0.008638114 |   1.221 |
|         1.0501104 |  1.0036462 | 0.0086804056 |   1.226 |
|         1.0713952 | 0.99231878 | 0.0086227276 |    1.23 |
|         1.0926827 |  1.0028032 | 0.0085895092 |   1.235 |
|         1.1139714 | 0.99757737 | 0.0086257652 |    1.24 |
|         1.1352604 | 0.99924536 | 0.0087361584 |   1.244 |
|         1.1565445 | 0.99680294 | 0.0085636608 |   1.249 |
|         1.1778304 | 0.98938881 | 0.0085864068 |   1.254 |
|         1.1991148 | 0.99152969 |  0.008685416 |   1.259 |
|         1.2204035 | 0.99825505 | 0.0087007808 |   1.264 |
|         1.2416932 | 0.98973699 | 0.0087758416 |    1.27 |
|         1.2629996 |  0.9840123 |  0.009244628 |   1.275 |
|         1.2842866 | 0.98778542 | 0.0093218356 |    1.28 |
|         1.3055758 | 0.98811876 | 0.0095731756 |   1.285 |
|         1.3268633 | 0.97405331 |  0.008999428 |   1.291 |
|         1.3481439 | 0.99472986 | 0.0089378652 |   1.297 |
|         1.3694396 |  1.0032169 | 0.0089365796 |   1.302 |
|         1.3907259 | 0.99113367 | 0.0093588524 |   1.308 |
|         1.4120099 | 0.99662325 | 0.0092147196 |   1.314 |
|         1.4332928 | 0.98571024 | 0.0093916528 |    1.32 |
|         1.4545817 | 0.99586999 | 0.0095172736 |   1.326 |
|         1.4758677 | 0.98592374 | 0.0090848808 |   1.332 |
|         1.4971568 | 0.98843094 | 0.0089946764 |   1.338 |
|         1.5184443 | 0.98312388 |  0.008895088 |   1.344 |
|         1.5397365 | 0.99644843 | 0.0145340808 |   1.351 |
|         1.5610209 | 0.99592808 | 0.0087167876 |   1.357 |
|         1.5823297 | 0.98634321 |  0.008940436 |   1.364 |
|         1.6036168 | 0.99454294 | 0.0087790848 |    1.37 |
|         1.6248999 | 0.99567399 |   0.00879827 |   1.377 |
|          1.646187 | 0.99968104 |  0.008788138 |   1.384 |
|         1.6674712 |  1.0050968 | 0.0087731608 |   1.391 |
|         1.6887611 |  1.0008704 | 0.0088371252 |   1.398 |
|         1.7100477 |  1.0002169 | 0.0087728708 |   1.405 |
|         1.7313302 | 0.99620103 |  0.008775052 |   1.413 |
|         1.7526195 |  1.0008613 | 0.0088351644 |    1.42 |
|         1.7739096 |  1.0027332 | 0.0088643672 |   1.428 |
|          1.795194 | 0.99478292 | 0.0088510304 |   1.435 |
|         1.8164771 |  0.9951858 | 0.0089829888 |   1.443 |
|         1.8377657 |  0.9991562 | 0.0088936656 |   1.451 |
|         1.8590505 | 0.99462504 |  0.008732088 |   1.459 |
|         1.8803402 | 0.99617391 |  0.008721664 |   1.467 |
|         1.9016242 | 0.99709211 | 0.0087252776 |   1.476 |
|         1.9229171 | 0.98875988 | 0.0087134276 |   1.484 |
|         1.9442026 |  1.0137585 | 0.0088340344 |   1.493 |
|         1.9654895 | 0.99444848 |   0.00871224 |   1.502 |
|         1.9867744 | 0.99335509 | 0.0087984728 |   1.511 |
|         2.0080604 |  1.0009584 |  0.008757574 |    1.52 |
|         2.0293426 |   1.008887 |  0.008836858 |   1.529 |
|         2.0506265 |   1.003297 | 0.0088105276 |   1.538 |
|         2.0719079 |  1.0020019 | 0.0088338308 |   1.548 |
|         2.0931978 | 0.99862861 | 0.0090708924 |   1.557 |
|         2.1144856 |  1.0015799 | 0.0091021976 |   1.567 |
|         2.1357764 | 0.98966699 | 0.0089913076 |   1.577 |
|         2.1570659 | 0.99564623 | 0.0092030624 |   1.587 |
|         2.1783537 |   1.002911 |  0.009004086 |   1.597 |
|         2.1996406 | 0.99495747 | 0.0089025316 |   1.608 |
|         2.2209243 |  0.9934524 |  0.009033142 |   1.619 |
|          2.242208 | 0.98722026 | 0.0089665812 |    1.63 |
|         2.2634933 | 0.99784401 | 0.0090235056 |   1.641 |
|         2.2847803 | 0.99610913 | 0.0089054376 |   1.652 |
|          2.306065 | 0.99599826 | 0.0090429496 |   1.663 |
|         2.3273491 |  1.0020356 | 0.0091355692 |   1.675 |
|         2.3486363 |  1.0016491 | 0.0090689104 |   1.687 |
|         2.3699216 | 0.99463448 | 0.0090919476 |   1.699 |
|           2.39121 | 0.99613241 | 0.0092435428 |   1.711 |
|         2.4124989 | 0.99703631 |  0.009229894 |   1.724 |
|         2.4337846 | 0.99532233 | 0.0091575956 |   1.737 |
|          2.455072 | 0.99327491 | 0.0093865268 |    1.75 |
|         2.4763804 | 0.98871746 | 0.0094166036 |   1.763 |
|         2.4976665 | 0.97680167 | 0.0099184392 |   1.776 |
|         2.5189524 | 0.98317436 | 0.0100862376 |    1.79 |
|         2.5402373 | 0.98710106 |   0.01001418 |   1.804 |
|         2.5615239 | 0.99598324 | 0.0097129648 |   1.818 |
|         2.5828096 |  0.9917506 |  0.009517736 |   1.833 |
|         2.6040757 | 0.98355828 | 0.0097589008 |   1.848 |
|          2.625359 | 0.99079117 | 0.0097016236 |   1.863 |
|         2.6466481 | 0.96043811 | 0.0101713604 |   1.878 |
|         2.6679351 | 0.98351228 |  0.009879668 |   1.894 |
|         2.6893067 | 0.98174928 | 0.0097345536 |    1.91 |
|         2.7106012 | 0.97652056 | 0.0098220792 |   1.927 |
|         2.7318859 | 0.97696734 | 0.0097760652 |   1.943 |
|         2.7531718 | 0.98194426 | 0.0099433452 |    1.96 |
|         2.7744564 | 0.97283182 | 0.0098732504 |   1.978 |
|         2.7957372 | 0.98389776 |  0.009908834 |   1.996 |
|         2.8170511 | 0.98391664 | 0.0100920708 |   2.014 |
|         2.8383384 | 0.99270921 | 0.0101066396 |   2.032 |
|         2.8596192 |  0.9809743 |    0.0100458 |   2.051 |
|         2.8809043 |  0.9889183 | 0.0101790256 |    2.07 |
|         2.9021905 | 0.98160139 | 0.0099164128 |    2.09 |
|         2.9234769 | 0.97285061 | 0.0100129644 |    2.11 |
|         2.9447625 | 0.98237372 | 0.0098900964 |   2.131 |
|         2.9660517 |  0.9741344 | 0.0098578692 |   2.152 |
