#wavelength (micron)	Brightness Temperature (K)
0.7015860080718994	1715.3606567382812
0.7037720084190369	1640.6864013671875
0.7059670090675354	1685.232666015625
0.7081689834594727	1722.4497680664062
0.7103800177574158	1718.02197265625
0.7125999927520752	1691.6618041992188
0.7148290276527405	1649.5126953125
0.7170689702033997	1710.50634765625
0.7193189859390259	1692.91064453125
0.7215800285339355	1663.3031616210938
0.7238519787788391	1683.18896484375
0.7261369824409485	1722.7504272460938
0.7284340262413025	1663.1568603515625
0.7307429909706116	1673.8763427734375
0.7330660223960876	1675.4446411132812
0.73540198802948	1703.44970703125
0.7377529740333557	1618.9802856445312
0.7401170134544373	1671.8140869140625
0.7424960136413574	1577.09716796875
0.7448899745941162	1607.512939453125
0.7472990155220032	1657.59130859375
0.7497239708900452	1595.3932495117188
0.7521640062332153	1579.4356689453125
0.7546210289001465	1549.0538330078125
0.7570940256118774	1541.3262329101562
0.7595840096473694	1546.6132202148438
0.7620900273323059	1399.8351440429688
0.7646139860153198	1250.791259765625
0.7697129845619202	1486.60595703125
0.772288978099823	1415.0875244140625
0.7748839855194092	1499.8397827148438
0.7774959802627563	1520.5233154296875
0.7801259756088257	1524.9451293945312
0.7827749848365784	1592.0736694335938
0.7854430079460144	1576.5330810546875
0.7881289720535278	1607.7363891601562
0.7908340096473694	1604.0025024414062
0.7935580015182495	1642.5170288085938
0.796301007270813	1666.0162353515625
0.7990630269050598	1654.784423828125
0.8018440008163452	1668.4932250976562
0.8046450018882751	1694.6334228515625
0.8074650168418884	1701.3004760742188
0.8103049993515015	1714.9451904296875
0.8131639957427979	1712.5729370117188
0.8160430192947388	1699.7755126953125
0.8189409971237183	1714.4591064453125
0.8218590021133423	1726.0774536132812
0.8247969746589661	1742.4216918945312
0.827754020690918	1739.2489013671875
0.8307309746742249	1748.810546875
0.833728015422821	1747.3719482421875
0.836745023727417	1759.3048706054688
0.8397809863090515	1759.90234375
0.8428369760513306	1749.0853881835938
0.8459129929542542	1745.5722045898438
0.8490080237388611	1742.2252197265625
0.8521230220794678	1739.7215576171875
0.855256974697113	1744.3660888671875
0.8584110140800476	1721.0601806640625
0.8615840077400208	1703.7369995117188
0.8647770285606384	1684.8663940429688
0.8679890036582947	1664.3421630859375
0.8712199926376343	1660.6795043945312
0.8744710087776184	1656.0498657226562
0.8777400255203247	1671.2779541015625
0.8810290098190308	1687.9729614257812
0.884335994720459	1694.1383056640625
0.8876630067825317	1706.5256958007812
0.8910080194473267	1705.0093994140625
0.8943719863891602	1715.6094970703125
0.8977540135383606	1727.3958129882812
0.9011539816856384	1730.9151611328125
0.9045730233192444	1732.8880615234375
0.9080100059509277	1735.8189697265625
0.9114649891853333	1754.154296875
0.9149379730224609	1763.4209594726562
0.9184280037879944	1778.0923461914062
0.9219369888305664	1775.6339111328125
0.925462007522583	1768.2115478515625
0.9290050268173218	1760.848388671875
0.9325659871101379	1764.6223754882812
0.9361429810523987	1773.7261962890625
0.9397370219230652	1782.8296508789062
0.9433479905128479	1790.1001586914062
0.9469749927520752	1798.62646484375
0.9506189823150635	1802.50634765625
0.9542790055274963	1801.3746948242188
0.957955002784729	1795.6175537109375
0.9616460204124451	1797.343994140625
0.9653540253639221	1796.8388061523438
0.9690769910812378	1812.6609497070312
0.9728149771690369	1814.2557373046875
0.9765689969062805	1824.4054565429688
0.9803370237350464	1826.0005493164062
0.9841200113296509	1815.5435791015625
0.9879180192947388	1786.213134765625
0.9917309880256653	1756.083740234375
0.9955570101737976	1728.533203125
0.9993979930877686	1730.958984375
1.003250002861023	1738.8189086914062
1.0071200132369995	1749.4486083984375
1.0110000371932983	1756.7506103515625
1.0148999691009521	1768.0987548828125
1.0188000202178955	1766.7154541015625
1.0227199792861938	1767.4279174804688
1.0266599655151367	1767.6012573242188
1.0305999517440796	1775.2235717773438
1.034559965133667	1786.719482421875
1.0385299921035767	1798.4578247070312
1.0425100326538086	1804.9774780273438
1.0464999675750732	1807.507568359375
1.050510048866272	1808.85498046875
1.0545300245285034	1805.306396484375
1.0585500001907349	1804.0254516601562
1.0625900030136108	1810.37451171875
1.066640019416809	1814.4675903320312
1.0707000494003296	1824.2986450195312
1.0747599601745605	1830.2041015625
1.0788400173187256	1835.013427734375
1.0829299688339233	1839.8099365234375
1.087030053138733	1848.521484375
1.0911400318145752	1847.0980224609375
1.0952500104904175	1842.5523681640625
1.0993800163269043	1837.025390625
1.1035100221633911	1832.5086669921875
1.1076500415802002	1824.8687744140625
1.111799955368042	1819.7893676757812
1.1159600019454956	1821.7403564453125
1.120129942893982	1822.6046752929688
1.1243000030517578	1824.083740234375
1.1284799575805664	1823.4102172851562
1.1326700448989868	1806.5616455078125
1.13687002658844	1799.820068359375
1.141070008277893	1800.1657104492188
1.1452800035476685	1813.140625
1.1494899988174438	1825.2951049804688
1.1537100076675415	1832.9131469726562
1.1579400300979614	1830.7037963867188
1.1621700525283813	1817.8214111328125
1.166409969329834	1810.5987548828125
1.1706600189208984	1797.3197631835938
1.1749099493026733	1793.6596069335938
1.1791599988937378	1800.72998046875
1.183419942855835	1809.2938842773438
1.1876800060272217	1815.455810546875
1.1919499635696411	1804.7376708984375
1.19622004032135	1794.25732421875
