#wavelength (micron)	brightness temperature (K)
0.7003059983253479	1521.593017578125
0.7024890184402466	1645.5240478515625
0.704679012298584	1670.096435546875
0.7068759799003601	1591.157958984375
0.7090820074081421	1649.2583618164062
0.7112969756126404	1591.7144165039062
0.7135199904441833	1645.058349609375
0.715753972530365	1629.042724609375
0.7179980278015137	1591.3621215820312
0.7202519774436951	1631.3181762695312
0.7225180268287659	1546.4768676757812
0.7247959971427917	1620.4013671875
0.7270849943161011	1630.0396118164062
0.7293869853019714	1660.5484619140625
0.7317020297050476	1572.4164428710938
0.7340310215950012	1631.1951293945312
0.7363730072975159	1590.5288696289062
0.7387290000915527	1579.2620239257812
0.7410989999771118	1592.568115234375
0.7434840202331543	1546.0869140625
0.7458840012550354	1599.0508422851562
0.7483000159263611	1553.7291259765625
0.7507309913635254	1538.635009765625
0.7531780004501343	1541.0853881835938
0.7556419968605042	1529.3819580078125
0.7581220269203186	1465.3816528320312
0.7606179714202881	1494.7423706054688
0.7631319761276245	1311.7971801757812
0.7656630277633667	1415.591796875
0.7682110071182251	1293.2335815429688
0.7707769870758057	0.0
0.773360013961792	1448.4688720703125
0.7759619951248169	1404.893798828125
0.7785810232162476	1502.43994140625
0.7812190055847168	1505.03173828125
0.7838760018348694	1511.0364990234375
0.7865509986877441	1503.13037109375
0.7892450094223022	1549.0831909179688
0.7919579744338989	1532.5587768554688
0.7946900129318237	1575.8615112304688
0.7974410057067871	1594.0413818359375
0.8002110123634338	1598.7218017578125
0.8029999732971191	1625.7310180664062
0.8058090209960938	1618.6976928710938
0.8086370229721069	1615.15234375
0.8114849925041199	1634.9255981445312
0.8143519759178162	1631.4796752929688
0.817238986492157	1630.6224975585938
0.8201450109481812	1641.4306640625
0.8230720162391663	1653.6151733398438
0.8260170221328735	1651.6637573242188
0.8289830088615417	1655.188720703125
0.8319680094718933	1663.1334838867188
0.8349729776382446	1661.6095581054688
0.8379979729652405	1667.898681640625
0.8410419821739197	1667.1397705078125
0.8441060185432434	1660.8119506835938
0.8471900224685669	1646.8474731445312
0.8502939939498901	1647.270751953125
0.8534169793128967	1658.280517578125
0.8565589785575867	1646.7070922851562
0.8597210049629211	1629.7089233398438
0.8629019856452942	1612.3551025390625
0.8661029934883118	1578.6913452148438
0.8693230152130127	1578.5965576171875
0.8725619912147522	1572.3345947265625
0.8758209943771362	1576.0619506835938
0.8790979981422424	1585.4588623046875
0.8823950290679932	1608.1343994140625
0.8857100009918213	1605.6976318359375
0.8890439867973328	1609.1639404296875
0.8923969864845276	1622.518310546875
0.8957679867744446	1626.5789184570312
0.8991580009460449	1630.3765258789062
0.9025660157203674	1639.93701171875
0.9059919714927673	1646.8219604492188
0.9094370007514954	1646.6859130859375
0.9128990173339844	1664.3033447265625
0.9163789749145508	1666.33935546875
0.9198769927024841	1665.4030151367188
0.9233930110931396	1669.6129760742188
0.9269260168075562	1672.7447509765625
0.9304760098457336	1676.151123046875
0.9340429902076721	1677.117431640625
0.9376270174980164	1676.5547485351562
0.9412279725074768	1689.2392578125
0.944845974445343	1690.2040405273438
0.9484800100326538	1701.6161499023438
0.9521300196647644	1700.356689453125
0.955797016620636	1700.307373046875
0.9594789743423462	1695.5270385742188
0.9631779789924622	1697.0017700195312
0.9668920040130615	1692.3871459960938
0.9706209897994995	1696.9754638671875
0.9743660092353821	1707.849609375
0.9781249761581421	1710.4615478515625
0.9818999767303467	1711.1019897460938
0.9856889843940735	1691.546630859375
0.9894930124282837	1668.54248046875
0.9933109879493713	1645.4168701171875
0.9971439838409424	1625.5106811523438
1.0009900331497192	1632.1947631835938
1.0048500299453735	1633.8085327148438
1.00872004032135	1651.1788940429688
1.0126099586486816	1653.375244140625
1.016510009765625	1659.9696655273438
1.020419955253601	1653.1588745117188
1.0243500471115112	1651.1044311523438
1.028290033340454	1662.3970947265625
1.0322400331497192	1671.66162109375
1.0362000465393066	1672.2461547851562
1.040179967880249	1679.0039672851562
1.044160008430481	1683.7550659179688
1.0481599569320679	1685.977783203125
1.0521700382232666	1688.1410522460938
1.056190013885498	1687.8875732421875
1.0602200031280518	1688.0857543945312
1.0642600059509277	1689.6455688476562
1.068310022354126	1695.369384765625
1.0723799467086792	1697.9927978515625
1.076449990272522	1701.7718505859375
1.080530047416687	1706.8214721679688
1.0846199989318848	1709.00732421875
1.088729977607727	1711.1961059570312
1.0928399562835693	1711.9428100585938
1.0969599485397339	1713.5635375976562
1.1010899543762207	1714.5240478515625
1.1052199602127075	1705.645751953125
1.1093699932098389	1703.1378173828125
1.1135200262069702	1701.8818359375
1.1176799535751343	1703.0634155273438
1.1218500137329102	1711.6207885742188
1.1260299682617188	1711.5003051757812
1.130210041999817	1704.5409545898438
1.13441002368927	1691.368408203125
1.1385999917984009	1686.172607421875
1.1428099870681763	1692.024169921875
1.1470199823379517	1706.7371826171875
1.1512399911880493	1713.9798583984375
1.155460000038147	1709.3468017578125
1.159690022468567	1703.6947021484375
1.163930058479309	1693.061767578125
1.1681699752807617	1680.2994384765625
1.172410011291504	1667.7914428710938
1.176669955253601	1670.3121948242188
1.1809200048446655	1678.6696166992188
1.1851799488067627	1682.237060546875
1.1894500255584717	1679.348388671875
1.1937199831008911	1671.9169311523438
1.1979899406433105	1663.8137817382812
1.2022700309753418	1663.4132690429688
1.2065500020980835	1670.3021240234375
1.2108399868011475	1683.24658203125
1.2151199579238892	1687.39013671875
1.2194199562072754	1695.4531860351562
1.2237099409103394	1701.1400756835938
1.2280100584030151	1701.666015625
1.2323100566864014	1697.9616088867188
1.2366100549697876	1688.6277465820312
1.2409100532531738	1677.2523193359375
1.2452199459075928	1674.3538208007812
1.2495299577713013	1680.8727416992188
1.2538399696350098	1691.5503540039062
1.2581499814987183	1701.7962036132812
1.262470006942749	1714.3120727539062
1.2667800188064575	1721.3895263671875
1.271090030670166	1726.5387573242188
1.2754100561141968	1725.2525634765625
1.279729962348938	1719.4063720703125
1.2840499877929688	1715.94775390625
1.2883599996566772	1717.724609375
1.292680025100708	1716.47265625
1.2970000505447388	1713.6915283203125
1.30131995677948	1710.1550903320312
1.3056399822235107	1708.7074584960938
1.3099499940872192	1712.4022827148438
1.31427001953125	1714.573486328125
1.3185900449752808	1714.5767211914062
1.3229000568389893	1707.3193359375
1.3272099494934082	1686.5182495117188
1.331529974937439	1646.4591064453125
1.3358399868011475	1609.69091796875
1.340149998664856	1581.87158203125
1.3444600105285645	1568.078369140625
